date,status,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2021-08-20,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1166515.49,0,0,0.00,0.00,0.0000,
2021-08-21,TRADED,4,0,1,3,3,1,0,0,1,3,0,317.07,79.27,623.65,-201.18,6423.19,1605.80,12717.09,-4143.67,1172938.67,1,2,201.18,4143.68,0.3552,
2021-08-22,TRADED,12,0,6,6,12,0,0,0,1,11,0,-883.20,-73.60,9.05,-193.15,-18014.67,-1501.22,185.03,-3952.58,1154924.01,1,11,892.25,18199.69,1.5516,
2021-08-23,TRADED,3,0,1,2,3,0,0,0,0,3,0,-221.98,-73.99,-2.50,-110.85,-4471.45,-1490.48,-50.30,-2236.88,1150452.56,0,3,221.98,4471.45,0.3872,
2021-08-24,TRADED,6,0,3,3,5,1,0,0,1,5,0,240.45,40.07,543.76,-103.70,4899.98,816.66,10995.25,-2082.32,1155352.54,1,5,303.31,6095.28,0.5298,
2021-08-25,TRADED,2,0,0,2,1,1,0,0,1,1,0,1009.29,504.65,1071.44,-62.15,20891.04,10445.52,22171.44,-1280.40,1176243.58,1,1,62.15,1280.40,0.1108,
2021-08-26,HELD,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1176243.58,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2021-08-27,TRADED,8,0,6,2,7,1,0,0,1,7,0,46.54,5.82,886.10,-173.07,922.59,115.32,18730.69,-3662.53,1177166.18,1,7,839.56,17808.09,1.5140,
2021-08-28,TRADED,7,0,5,2,6,1,0,0,1,6,0,-444.62,-63.52,65.64,-189.52,-9089.35,-1298.48,1346.06,-3874.86,1168076.83,1,4,444.62,9089.35,0.7721,
2021-08-29,TRADED,5,0,3,2,5,0,0,0,0,5,0,-514.09,-102.82,-37.10,-183.52,-10543.48,-2108.70,-757.96,-3766.28,1157533.36,0,5,514.09,10543.47,0.9026,
2021-08-30,TRADED,7,0,3,4,6,1,0,0,1,6,0,0.38,0.05,722.34,-186.59,22.55,3.22,14918.48,-3855.25,1157555.91,1,3,373.30,7682.52,0.6637,
2021-08-31,TRADED,5,0,4,1,5,0,0,0,0,5,0,-668.52,-133.70,-30.64,-231.91,-14014.38,-2802.88,-641.79,-4889.01,1143541.54,0,5,668.52,14014.37,1.2107,
2021-09-01,TRADED,8,0,4,4,6,2,0,0,3,5,0,1034.56,129.32,1140.06,-240.49,21722.58,2715.32,24009.49,-5111.83,1165264.14,2,5,690.59,14637.35,1.2773,
2021-09-02,TRADED,5,0,3,2,5,0,0,0,0,5,0,-530.49,-106.10,-26.92,-191.91,-10720.54,-2144.11,-542.99,-3871.72,1154543.61,0,5,530.49,10720.53,0.9200,
2021-09-03,TRADED,6,0,3,3,6,0,0,0,0,6,0,-899.05,-149.84,-84.17,-228.46,-18072.26,-3012.04,-1700.23,-4556.77,1136471.34,0,6,899.05,18072.27,1.5653,
2021-09-04,TRADED,11,0,6,5,10,1,0,0,1,10,0,-593.82,-53.98,251.93,-201.04,-11837.58,-1076.14,5044.21,-4044.54,1124633.74,1,8,593.82,11837.60,1.0416,
2021-09-05,TRADED,9,0,6,3,8,1,0,0,1,8,0,230.76,25.64,1025.84,-191.45,4521.06,502.34,20424.20,-3837.22,1129154.81,1,8,795.08,15903.14,1.4141,
2021-09-06,TRADED,5,0,5,0,5,0,0,0,2,3,0,-195.49,-39.10,17.53,-148.83,-3803.40,-760.68,339.05,-2893.95,1125351.40,1,2,213.02,4142.46,0.3669,
2021-09-07,TRADED,1,0,1,0,1,0,0,0,1,0,0,118.35,118.35,118.35,118.35,2278.06,2278.06,2278.06,2278.06,1127629.46,1,0,0.00,0.00,0.0000,
2021-09-08,TRADED,4,0,3,1,4,0,0,0,0,4,0,-403.49,-100.87,-6.92,-186.58,-8701.96,-2175.49,-149.14,-4036.68,1118927.51,0,4,403.49,8701.95,0.7717,
2021-09-09,TRADED,14,0,8,6,14,0,0,0,0,14,0,-1467.21,-104.80,-17.46,-219.78,-31718.34,-2265.60,-378.37,-4771.64,1087209.16,0,14,1467.21,31718.35,2.8347,
2021-09-10,TRADED,6,0,4,2,5,1,0,0,1,5,0,523.16,87.19,1006.46,-164.63,11331.69,1888.61,21695.42,-3522.94,1098540.86,1,5,483.30,10363.72,0.9532,
2021-09-11,TRADED,5,0,3,2,4,1,0,0,1,4,0,361.95,72.39,492.42,-57.02,7951.45,1590.29,10828.25,-1257.41,1106492.32,1,3,73.45,1619.39,0.1461,
2021-09-12,TRADED,5,0,0,5,5,0,0,0,0,5,0,-390.61,-78.12,-13.67,-223.05,-8634.38,-1726.88,-301.32,-4938.83,1097857.92,0,5,390.61,8634.40,0.7803,
2021-09-13,TRADED,2,0,1,1,2,0,0,0,0,2,0,-253.65,-126.82,-100.24,-153.41,-5616.59,-2808.30,-2189.28,-3427.31,1092241.34,0,2,253.65,5616.58,0.5116,
2021-09-14,TRADED,2,0,2,0,2,0,0,0,0,2,0,-353.36,-176.68,-112.29,-241.07,-7840.95,-3920.48,-2498.18,-5342.77,1084400.39,0,2,353.36,7840.95,0.7179,
2021-09-15,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1084400.39,0,0,0.00,0.00,0.0000,
2021-09-16,TRADED,8,0,2,6,8,0,0,0,0,8,0,-658.91,-82.36,-2.08,-180.86,-13755.95,-1719.49,-43.29,-3780.93,1070644.45,0,8,658.91,13755.94,1.2685,
2021-09-17,TRADED,12,0,4,8,11,1,0,0,1,11,0,-682.79,-56.90,669.65,-250.14,-14181.46,-1181.79,14096.24,-5204.41,1056462.99,1,11,1352.44,28277.70,2.6412,
2021-09-18,TRADED,5,0,4,1,4,1,0,0,1,4,0,45.31,9.06,595.69,-175.31,1011.54,202.31,12499.05,-3631.04,1057474.53,1,2,318.27,6596.10,0.6199,
2021-09-19,TRADED,6,0,2,4,5,1,0,0,1,5,0,-165.20,-27.53,443.00,-232.44,-3435.99,-572.67,9214.80,-4844.05,1054038.55,1,5,608.20,12650.79,1.1963,
2021-09-20,TRADED,1,0,0,1,0,1,0,0,1,0,0,987.94,987.94,987.94,987.94,20725.67,20725.67,20725.67,20725.67,1074764.22,1,0,0.00,0.00,0.0000,
2021-09-21,TRADED,8,0,2,6,7,1,0,0,1,7,0,-512.55,-64.07,301.90,-175.95,-11828.87,-1478.61,6998.67,-4049.76,1062935.35,1,6,783.32,18104.99,1.6846,
2021-09-22,TRADED,6,0,4,2,5,1,0,0,1,5,0,504.46,84.08,1029.04,-130.35,11958.92,1993.15,24389.79,-3081.90,1074894.28,1,5,524.58,12430.86,1.1695,
2021-09-23,TRADED,4,0,3,1,3,1,0,0,1,3,0,156.52,39.13,416.89,-176.73,3554.26,888.57,9514.51,-4047.30,1078448.54,1,3,260.37,5960.25,0.5545,
2021-09-24,TRADED,6,0,3,3,6,0,0,0,0,6,0,-608.84,-101.47,-5.41,-190.29,-13721.53,-2286.92,-122.10,-4272.42,1064727.01,0,6,608.84,13721.53,1.2723,
2021-09-25,TRADED,17,0,9,8,16,1,0,0,1,16,0,-637.87,-37.52,717.03,-203.40,-15164.47,-892.03,16661.70,-4754.64,1049562.54,1,16,1354.90,31826.17,2.9431,
2021-09-26,TRADED,4,0,3,1,3,1,0,0,1,3,0,686.47,171.62,933.66,-139.05,16229.14,4057.29,22014.45,-3252.54,1065791.68,1,3,247.19,5785.32,0.5512,
2021-09-27,TRADED,6,0,4,2,6,0,0,0,0,6,0,-693.89,-115.65,-37.83,-216.23,-15932.16,-2655.36,-868.00,-4937.77,1049859.51,0,6,693.89,15932.17,1.4949,
2021-09-28,HELD,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1049859.51,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
