target_level,market,instrument,session_date,signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
1,derivatives,NSEBANK,2026-04-16,BUY,LONG,2026-04-16T14:15:00+05:30,2026-04-16T14:20:00+05:30,56102.851562,56113.521241,55997.58939,56208.113735,56208.113735,56313.375907,56418.638079,56523.900252,56629.162424,70.174782,105.262172,56073.692931,56072.094089,56299.050482,51.1623,-22.091551,-50.814429,27.3754,0.0,0.0,71.43,14.29,STRONG BULL,1,56113.52,127.13,1,3,2026-04-16T14:30:00+05:30,56196.872112,TP1,83.35,33.69,49.66,0.0885,0.3906
1,derivatives,NSEBANK,2026-04-16,SELL,SHORT,2026-04-16T15:15:00+05:30,2026-04-16T15:20:00+05:30,56010.601562,55996.196958,56128.151241,55893.051884,55893.051884,55775.502205,55657.952526,55540.402848,55422.853169,78.366452,117.549679,56123.559074,56130.757273,56279.754263,39.6134,-1.828939,13.153461,25.1871,0.0,0.0,0.0,85.71,STRONG BEAR,1,55996.2,143.18,0,1,2026-04-16T15:20:00+05:30,56046.105417,SESSION_END,-49.91,33.61,-83.52,-0.1492,-0.5833
1,derivatives,NSEBANK,2026-04-17,BUY,LONG,2026-04-17T09:35:00+05:30,2026-04-17T09:40:00+05:30,56182.601562,56195.537641,56037.682745,56327.52038,56327.52038,56472.439197,56617.358015,56762.276832,56907.195649,96.612545,144.918817,56129.887087,56128.032558,56121.789583,54.1255,0.40765,-0.066703,27.3488,0.0,0.0,85.71,0.0,STRONG BULL,1,56195.54,169.06,0,2,2026-04-17T09:45:00+05:30,56058.735229,OPPOSITE_SIGNAL,-136.8,33.68,-170.48,-0.3034,-1.0084
1,derivatives,NSEBANK,2026-04-17,SELL,SHORT,2026-04-17T09:40:00+05:30,2026-04-17T09:45:00+05:30,56069.351562,56058.735229,56221.940799,55916.762326,55916.762326,55764.173089,55611.583853,55458.994616,55306.405379,101.726158,152.589237,56117.779982,56122.697922,56121.094184,46.0011,-4.427392,-0.938841,27.3253,0.0,0.0,0.0,85.71,STRONG BEAR,1,56058.74,174.45,0,5,2026-04-17T10:05:00+05:30,56201.886567,OPPOSITE_SIGNAL,-143.15,33.68,-176.83,-0.3154,-1.0136
1,derivatives,NSEBANK,2026-04-17,BUY,LONG,2026-04-17T10:00:00+05:30,2026-04-17T10:05:00+05:30,56191.199219,56201.886567,56042.3382,56340.060238,56340.060238,56488.921257,56637.782276,56786.643295,56935.504314,99.240679,148.861019,56135.127599,56129.261814,56124.354557,54.7339,3.038048,-1.108968,25.2628,0.0,0.0,85.71,0.0,STRONG BULL,1,56201.89,170.76,0,14,2026-04-17T11:10:00+05:30,56140.871142,OPPOSITE_SIGNAL,-61.02,33.7,-94.72,-0.1685,-0.5547
1,derivatives,NSEBANK,2026-04-17,SELL,SHORT,2026-04-17T11:05:00+05:30,2026-04-17T11:10:00+05:30,56150.75,56140.871142,56260.064928,56041.435072,56041.435072,55932.120144,55822.805216,55713.490288,55604.17536,72.876619,109.314928,56163.015323,56163.309987,56163.721581,48.7579,4.385408,11.67323,16.6389,0.0,0.0,0.0,71.43,STRONG BEAR,1,56140.87,130.45,0,2,2026-04-17T11:15:00+05:30,56179.034341,OPPOSITE_SIGNAL,-38.16,33.7,-71.86,-0.128,-0.5509
1,derivatives,NSEBANK,2026-04-17,BUY,LONG,2026-04-17T11:10:00+05:30,2026-04-17T11:15:00+05:30,56165.898438,56179.034341,56058.686362,56273.110513,56273.110513,56380.322589,56487.534665,56594.746741,56701.958817,71.474717,107.212076,56163.591946,56163.545301,56164.081055,50.6366,4.100791,10.158742,15.7535,0.0,0.0,57.14,14.29,STRONG BULL,1,56179.03,131.56,1,5,2026-04-17T11:35:00+05:30,56261.855891,TP1,82.82,33.73,49.09,0.0874,0.3731
1,derivatives,NSEBANK,2026-04-22,SELL,SHORT,2026-04-22T09:20:00+05:30,2026-04-22T09:25:00+05:30,57331.699219,57326.134042,57454.134041,57209.264397,57209.264397,57086.829575,56964.394753,56841.959932,56719.52511,81.623215,122.434822,57346.113649,57346.71046,57297.75,48.9434,7.361842,16.334461,20.3791,0.0,0.0,14.29,57.14,STRONG BEAR,1,57326.13,139.49,1,1,2026-04-22T09:25:00+05:30,57220.70625,TP1,105.43,34.36,71.06,0.124,0.5095
1,derivatives,NSEBANK,2026-04-22,BUY,LONG,2026-04-22T10:50:00+05:30,2026-04-22T10:55:00+05:30,57372.898438,57385.424009,57255.170118,57490.626757,57490.626757,57608.355076,57726.083395,57843.811714,57961.540033,78.485546,117.728319,57242.823446,57228.967297,57192.277539,63.5759,-3.844865,-33.279148,31.5513,0.0,0.0,85.71,0.0,STRONG BULL,1,57385.42,141.7,0,20,2026-04-22T12:30:00+05:30,57304.486029,OPPOSITE_SIGNAL,-80.94,34.41,-115.34,-0.201,-0.814
1,derivatives,NSEBANK,2026-04-22,SELL,SHORT,2026-04-22T12:25:00+05:30,2026-04-22T12:30:00+05:30,57318.050781,57304.486029,57402.266782,57233.834781,57233.834781,57149.61878,57065.402779,56981.186779,56896.970778,56.144,84.216001,57326.541866,57326.938434,57273.910423,49.6009,8.422419,21.717056,16.5845,0.0,0.0,14.29,57.14,STRONG BEAR,1,57304.49,109.26,0,2,2026-04-22T12:35:00+05:30,57357.070683,OPPOSITE_SIGNAL,-52.58,34.4,-86.98,-0.1518,-0.7961
1,derivatives,NSEBANK,2026-04-22,BUY,LONG,2026-04-22T12:30:00+05:30,2026-04-22T12:35:00+05:30,57346.898438,57357.070683,57265.25339,57428.543485,57428.543485,57510.188532,57591.83358,57673.478627,57755.123675,54.430032,81.645047,57330.61318,57328.75298,57275.46722,52.785,9.083471,19.190339,15.8143,0.0,0.0,57.14,14.29,STRONG BULL,1,57357.07,103.27,0,4,2026-04-22T12:50:00+05:30,57278.542,OPPOSITE_SIGNAL,-78.53,34.39,-112.92,-0.1969,-1.0934
1,derivatives,NSEBANK,2026-04-22,SELL,SHORT,2026-04-22T12:45:00+05:30,2026-04-22T12:50:00+05:30,57290.0,57278.542,57372.127696,57207.872304,57207.872304,57125.744608,57043.616912,56961.489216,56879.36152,54.751797,82.127696,57320.287073,57324.371692,57278.066437,46.0293,2.627421,12.395657,15.6649,0.0,0.0,14.29,57.14,STRONG BEAR,1,57278.54,105.06,0,4,2026-04-22T13:05:00+05:30,57352.4682,OPPOSITE_SIGNAL,-73.93,34.39,-108.32,-0.1891,-1.031
1,derivatives,NSEBANK,2026-04-22,BUY,LONG,2026-04-22T13:00:00+05:30,2026-04-22T13:05:00+05:30,57342.101562,57352.4682,57263.87299,57420.330135,57420.330135,57498.558708,57576.787281,57655.015854,57733.244427,52.152382,78.228573,57327.090294,57326.512641,57281.186736,52.6333,4.060227,7.80258,15.1368,0.0,0.0,57.14,14.29,STRONG BULL,1,57352.47,100.05,0,4,2026-04-22T13:20:00+05:30,57252.420215,STOP_LOSS,-100.05,34.38,-134.43,-0.2344,-1.3436
1,derivatives,NSEBANK,2026-04-22,SELL,SHORT,2026-04-22T13:20:00+05:30,2026-04-22T13:25:00+05:30,57264.101562,57254.5468,57341.785084,57186.418041,57186.418041,57108.73452,57031.050999,56953.367478,56875.683956,51.789014,77.683521,57314.400397,57321.207997,57284.167474,41.6733,-2.35221,4.308768,15.0567,0.0,0.0,0.0,71.43,STRONG BEAR,1,57254.55,98.71,0,2,2026-04-22T13:30:00+05:30,57353.253441,STOP_LOSS,-98.71,34.38,-133.09,-0.2325,-1.3483
1,derivatives,NSEBANK,2026-04-22,BUY,LONG,2026-04-22T13:40:00+05:30,2026-04-22T13:45:00+05:30,57355.898438,57367.4712,57281.154917,57430.641958,57430.641958,57505.385479,57580.129,57654.872521,57729.616042,49.829014,74.743521,57327.78694,57325.658058,57287.380715,54.8715,2.690967,1.953051,16.2944,0.0,0.0,71.43,0.0,STRONG BULL,1,57367.47,97.77,0,5,2026-04-22T14:05:00+05:30,57269.698686,STOP_LOSS,-97.77,34.39,-132.16,-0.2304,-1.3518
1,derivatives,NSEBANK,2026-04-22,SELL,SHORT,2026-04-22T14:05:00+05:30,2026-04-22T14:10:00+05:30,57295.75,57281.490629,57372.886202,57218.613798,57218.613798,57141.477597,57064.341395,56987.205194,56910.068992,51.424134,77.136202,57327.048535,57328.047565,57292.007239,45.694,1.152984,3.930215,17.5419,0.0,0.0,14.29,57.14,STRONG BEAR,1,57281.49,102.87,1,2,2026-04-22T14:15:00+05:30,57230.057521,TP1,51.43,34.35,17.08,0.0298,0.166
1,derivatives,NSEBANK,2026-04-24,BUY,LONG,2026-04-24T12:10:00+05:30,2026-04-24T12:15:00+05:30,56115.5,56126.47305,56024.953168,56206.046832,56206.046832,56296.593664,56387.140496,56477.687328,56568.234161,60.364555,90.546832,56015.805312,56004.439035,56004.685619,61.6758,-6.447795,-29.27089,14.199,0.0,0.0,71.43,0.0,STRONG BULL,1,56126.47,112.72,0,2,2026-04-24T12:20:00+05:30,56013.748177,STOP_LOSS,-112.72,33.64,-146.37,-0.2608,-1.2985
1,derivatives,NSEBANK,2026-04-24,SELL,SHORT,2026-04-24T12:40:00+05:30,2026-04-24T12:45:00+05:30,55947.199219,55931.709858,56043.426459,55850.971978,55850.971978,55754.744738,55658.517498,55562.290257,55466.063017,64.151494,96.22724,55995.046021,56000.346292,56005.579303,43.7433,-10.303448,-11.658098,12.3527,0.0,0.0,14.29,57.14,STRONG BEAR,1,55931.71,122.93,1,11,2026-04-24T13:35:00+05:30,55862.142173,TP1,69.57,33.54,36.03,0.0644,0.2931
1,derivatives,NSEBANK,2026-04-24,BUY,LONG,2026-04-24T14:30:00+05:30,2026-04-24T14:35:00+05:30,56075.351562,56091.114417,55969.626848,56181.076277,56181.076277,56286.800992,56392.525707,56498.250422,56603.975137,70.483143,105.724715,55918.141924,55910.083714,55969.580872,64.4736,-8.161032,-32.560377,23.0343,0.0,0.0,71.43,0.0,STRONG BULL,1,56091.11,132.68,1,9,2026-04-24T15:15:00+05:30,56169.840062,TP1,78.73,33.68,45.05,0.0803,0.3395
1,derivatives,NSEBANK,2026-04-27,SELL,SHORT,2026-04-27T10:35:00+05:30,2026-04-27T10:40:00+05:30,55987.949219,55973.103921,56132.478909,55843.419528,55843.419528,55698.889838,55554.360148,55409.830458,55265.300767,96.353127,144.52969,56141.927926,56159.554751,56234.797028,39.0279,8.251421,47.681888,24.7173,0.0,0.0,0.0,71.43,STRONG BEAR,1,55973.1,170.6,0,2,2026-04-27T10:45:00+05:30,56143.705405,STOP_LOSS,-170.6,33.64,-204.24,-0.3649,-1.1972
1,derivatives,NSEBANK,2026-04-27,BUY,LONG,2026-04-27T12:50:00+05:30,2026-04-27T12:55:00+05:30,56089.699219,56098.018141,55991.334708,56188.063729,56188.063729,56286.42824,56384.79275,56483.157261,56581.521772,65.57634,98.364511,56085.822539,56085.741247,56138.968484,50.153,-4.218704,-10.620908,9.819,0.0,0.0,57.14,14.29,STRONG BULL,1,56098.02,117.88,1,2,2026-04-27T13:00:00+05:30,56176.826117,TP1,78.81,33.68,45.13,0.0804,0.3828
1,derivatives,NSEBANK,2026-04-29,BUY,LONG,2026-04-29T09:50:00+05:30,2026-04-29T09:55:00+05:30,55615.449219,55629.822959,55471.504983,55759.393454,55759.393454,55903.33769,56047.281926,56191.226161,56335.170397,95.962824,143.944236,55513.409762,55504.294432,55500.083171,57.067,-11.037057,-38.734153,22.3693,0.0,0.0,71.43,0.0,STRONG BULL,1,55629.82,169.41,1,3,2026-04-29T10:05:00+05:30,55748.241576,TP1,118.42,33.41,85.01,0.1528,0.5018
1,derivatives,NSEI,2026-04-01,BUY,LONG,2026-04-01T12:10:00+05:30,2026-04-01T12:15:00+05:30,22859.300781,22862.32155,22807.051583,22911.54998,22911.54998,22963.799178,23016.048376,23068.297575,23120.546773,34.832799,52.249198,22811.461124,22808.754586,22826.617133,58.1484,-5.380966,-17.001151,19.3433,0.0,0.0,71.43,0.0,STRONG BULL,4,91449.29,239.33,0,14,2026-04-01T13:20:00+05:30,22802.490173,STOP_LOSS,-239.33,54.8,-294.12,-0.3216,-1.2289
1,derivatives,NSEI,2026-04-01,SELL,SHORT,2026-04-01T13:30:00+05:30,2026-04-01T13:35:00+05:30,22776.75,22771.69475,22824.562739,22728.937261,22728.937261,22681.124523,22633.311784,22585.499046,22537.686307,31.875159,47.812739,22827.141621,22831.091702,22831.541003,38.1732,-0.484937,6.499691,17.0523,0.0,0.0,0.0,71.43,STRONG BEAR,4,91086.78,229.73,2,2,2026-04-01T13:40:00+05:30,22733.483049,TP1,152.85,54.61,98.24,0.1079,0.4276
1,derivatives,NSEI,2026-04-02,BUY,LONG,2026-04-02T12:25:00+05:30,2026-04-02T12:30:00+05:30,22295.0,22298.9589,22250.680233,22339.319767,22339.319767,22383.639534,22427.9593,22472.279067,22516.598834,29.546511,44.319767,22263.938696,22260.088483,22235.184996,56.2753,-9.938807,-24.684171,29.7585,0.0,0.0,85.71,0.0,STRONG BULL,4,89195.84,210.92,1,2,2026-04-02T12:35:00+05:30,22334.851903,TP1,143.57,53.56,90.01,0.1009,0.4268
1,derivatives,NSEI,2026-04-06,SELL,SHORT,2026-04-06T09:55:00+05:30,2026-04-06T10:00:00+05:30,22569.300781,22564.585789,22656.921432,22481.680131,22481.680131,22394.059481,22306.43883,22218.81818,22131.197529,58.413767,87.62065,22621.101019,22623.512493,22638.75,44.909,16.357614,40.233307,26.3344,0.0,0.0,0.0,85.71,STRONG BEAR,4,90258.34,387.47,0,4,2026-04-06T10:15:00+05:30,22661.452816,STOP_LOSS,-387.47,54.27,-441.74,-0.4894,-1.1401
1,derivatives,NSEI,2026-04-06,BUY,LONG,2026-04-06T10:15:00+05:30,2026-04-06T10:20:00+05:30,22638.599609,22644.0279,22553.697165,22723.502054,22723.502054,22808.404498,22893.306942,22978.209386,23063.111831,56.601629,84.902444,22625.987337,22624.514226,22632.405098,53.2704,12.488756,23.552443,21.51,0.0,0.0,57.14,14.29,STRONG BULL,4,90576.11,379.37,0,10,2026-04-06T11:05:00+05:30,22585.782721,OPPOSITE_SIGNAL,-232.98,54.28,-287.26,-0.3171,-0.7572
1,derivatives,NSEI,2026-04-06,SELL,SHORT,2026-04-06T11:00:00+05:30,2026-04-06T11:05:00+05:30,22590.050781,22585.782721,22662.910545,22517.191018,22517.191018,22444.331255,22371.471491,22298.611728,22225.751964,48.573176,72.859763,22628.413505,22629.635734,22633.64246,44.6365,5.391694,12.120553,14.1673,0.0,0.0,0.0,71.43,STRONG BEAR,4,90343.13,326.64,0,9,2026-04-06T11:45:00+05:30,22667.443127,STOP_LOSS,-326.64,54.3,-380.95,-0.4217,-1.1663
1,derivatives,NSEI,2026-04-06,BUY,LONG,2026-04-06T11:45:00+05:30,2026-04-06T11:50:00+05:30,22645.699219,22650.728459,22580.089525,22711.308913,22711.308913,22776.918606,22842.5283,22908.137994,22973.747688,43.739796,65.609694,22625.705726,22623.727306,22627.189306,54.8099,2.784571,1.405293,11.5349,0.0,0.0,71.43,0.0,STRONG BULL,4,90602.91,300.62,1,7,2026-04-06T12:20:00+05:30,22706.766651,TP1,224.15,54.43,169.72,0.1873,0.5646
1,derivatives,NSEI,2026-04-07,SELL,SHORT,2026-04-07T09:30:00+05:30,2026-04-07T09:35:00+05:30,22858.349609,22855.627179,22935.835034,22780.864185,22780.864185,22703.37876,22625.893335,22548.40791,22470.922485,51.65695,77.485425,22885.95232,22888.253321,22826.208496,47.7662,11.501063,29.117553,35.3628,0.0,0.0,14.29,71.43,STRONG BEAR,4,91422.51,339.18,0,9,2026-04-07T10:15:00+05:30,22926.385141,OPPOSITE_SIGNAL,-283.03,54.94,-337.97,-0.3697,-0.9964
1,derivatives,NSEI,2026-04-07,BUY,LONG,2026-04-07T10:10:00+05:30,2026-04-07T10:15:00+05:30,22920.0,22926.385141,22845.531129,22994.468871,22994.468871,23068.937742,23143.406613,23217.875484,23292.344355,49.645914,74.468871,22884.253002,22880.663522,22853.495931,55.6367,6.234957,5.999683,27.0434,0.0,0.0,85.71,0.0,STRONG BULL,4,91705.54,341.69,0,9,2026-04-07T10:55:00+05:30,22840.962023,STOP_LOSS,-341.69,54.92,-396.61,-0.4325,-1.1607
1,derivatives,NSEI,2026-04-07,SELL,SHORT,2026-04-07T11:00:00+05:30,2026-04-07T11:05:00+05:30,22850.550781,22849.278839,22921.548259,22779.553303,22779.553303,22708.555825,22637.558347,22566.560868,22495.56339,47.331652,70.997478,22891.341203,22894.826537,22880.997692,44.4115,2.468219,10.556791,18.5206,0.0,0.0,0.0,71.43,STRONG BEAR,4,91397.12,307.41,0,4,2026-04-07T11:20:00+05:30,22926.132569,STOP_LOSS,-307.41,54.93,-362.35,-0.3965,-1.1787
1,derivatives,NSEI,2026-04-07,BUY,LONG,2026-04-07T11:25:00+05:30,2026-04-07T11:30:00+05:30,22943.599609,22948.0887,22877.075691,23010.123528,23010.123528,23076.647446,23143.171365,23209.695283,23276.219201,44.349279,66.523918,22902.764747,22897.81295,22883.159192,57.3855,5.77042,4.492748,15.6394,0.0,0.0,71.43,0.0,STRONG BULL,4,91792.35,302.35,1,25,2026-04-07T13:30:00+05:30,23005.521503,TP1,229.73,55.14,174.59,0.1902,0.5774
1,derivatives,NSEI,2026-04-09,SELL,SHORT,2026-04-09T09:20:00+05:30,2026-04-09T09:25:00+05:30,23969.400391,23963.655529,24023.599535,23915.201246,23915.201246,23861.002102,23806.802958,23752.603814,23698.404669,36.132763,54.199144,23979.519088,23979.539663,23926.35026,48.541,4.299771,8.909436,22.8645,0.0,0.0,14.29,57.14,STRONG BEAR,4,95854.62,258.99,0,2,2026-04-09T09:30:00+05:30,23988.396329,OPPOSITE_SIGNAL,-98.96,57.54,-156.51,-0.1633,-0.6043
1,derivatives,NSEI,2026-04-09,BUY,LONG,2026-04-09T09:25:00+05:30,2026-04-09T09:30:00+05:30,23984.199219,23988.396329,23930.81243,24037.586008,24037.586008,24090.972797,24144.359586,24197.746375,24251.133164,35.591193,53.386789,23980.455114,23979.963259,23943.694444,51.9469,4.260669,7.979683,23.152,0.0,0.0,57.14,14.29,STRONG BULL,4,95953.59,249.48,0,1,2026-04-09T09:30:00+05:30,23926.026267,STOP_LOSS,-249.48,57.5,-306.98,-0.3199,-1.2305
1,derivatives,NSEI,2026-04-09,SELL,SHORT,2026-04-09T09:30:00+05:30,2026-04-09T09:35:00+05:30,23890.949219,23887.022421,23950.71735,23831.181087,23831.181087,23771.412955,23711.644824,23651.876692,23592.10856,39.845421,59.768132,23962.553935,23971.871074,23938.437337,35.8469,-3.257268,5.732292,24.4412,0.0,0.0,0.0,71.43,STRONG BEAR,4,95548.09,273.94,1,3,2026-04-09T09:45:00+05:30,23835.947323,TP1,204.3,57.27,147.03,0.1539,0.5367
1,derivatives,NSEI,2026-04-09,BUY,LONG,2026-04-09T11:50:00+05:30,2026-04-09T11:55:00+05:30,23883.650391,23889.376529,23835.365174,23931.935608,23931.935608,23980.220824,24028.506041,24076.791258,24125.076475,32.190145,48.285217,23863.765502,23861.453008,23856.056254,54.9357,-4.713167,-13.979886,25.9316,0.0,0.0,85.71,0.0,STRONG BULL,4,95557.51,235.11,0,11,2026-04-09T12:45:00+05:30,23848.530121,OPPOSITE_SIGNAL,-163.39,57.29,-220.67,-0.2309,-0.9386
1,derivatives,NSEI,2026-04-09,SELL,SHORT,2026-04-09T12:40:00+05:30,2026-04-09T12:45:00+05:30,23852.300781,23848.530121,23895.578742,23809.022821,23809.022821,23765.74486,23722.4669,23679.18894,23635.910979,28.851974,43.27796,23865.868749,23866.852349,23860.659955,44.3072,-1.783577,-1.26173,17.7442,0.0,0.0,0.0,71.43,STRONG BEAR,4,95394.12,207.31,1,1,2026-04-09T12:45:00+05:30,23813.784625,TP1,138.98,57.19,81.79,0.0857,0.3945
1,derivatives,NSEI,2026-04-10,BUY,LONG,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,23965.699219,23971.04325,23901.195963,24030.202475,24030.202475,24094.705731,24159.208987,24223.712243,24288.215499,43.002171,64.503256,23804.786523,23783.435833,23933.432943,76.6873,8.749958,-12.381811,32.9082,0.0,0.0,85.71,0.0,STRONG BULL,4,95884.17,298.51,1,14,2026-04-10T10:25:00+05:30,24025.396434,TP1,217.41,57.6,159.82,0.1667,0.5354
1,derivatives,NSEI,2026-04-10,SELL,SHORT,2026-04-10T14:20:00+05:30,2026-04-10T14:25:00+05:30,23956.900391,23951.808289,23998.350572,23915.45021,23915.45021,23874.000029,23832.549848,23791.099667,23749.649486,27.633454,41.450181,24004.481588,24007.128365,23995.415081,35.5326,1.438714,7.022529,17.1086,0.0,0.0,0.0,71.43,STRONG BEAR,4,95807.23,205.37,0,5,2026-04-10T14:45:00+05:30,24003.150242,STOP_LOSS,-205.37,57.55,-262.91,-0.2744,-1.2802
1,derivatives,NSEI,2026-04-10,BUY,LONG,2026-04-10T15:00:00+05:30,2026-04-10T15:05:00+05:30,24035.099609,24039.807,23993.074294,24077.124924,24077.124924,24119.15024,24161.175555,24203.20087,24245.226185,28.016877,42.025315,23999.506128,23999.477526,23994.290495,60.8895,-0.30104,-1.890555,18.2209,0.0,0.0,71.43,0.0,STRONG BULL,4,96159.23,206.13,0,4,2026-04-10T15:20:00+05:30,24049.888279,SESSION_END,40.33,57.71,-17.38,-0.0181,-0.0843
1,derivatives,NSEI,2026-04-13,SELL,SHORT,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,23578.550781,23574.883689,23667.163791,23489.937771,23489.937771,23401.324762,23312.711752,23224.098742,23135.485732,59.07534,88.61301,23942.221749,23977.724909,23609.466797,15.1033,-24.138396,-0.83509,21.3283,0.0,0.0,0.0,71.43,STRONG BEAR,4,94299.53,388.05,0,8,2026-04-13T09:55:00+05:30,23671.897224,STOP_LOSS,-388.05,56.7,-444.75,-0.4716,-1.1461
1,derivatives,NSEI,2026-04-13,BUY,LONG,2026-04-13T11:40:00+05:30,2026-04-13T11:45:00+05:30,23756.150391,23761.50135,23713.090293,23799.210488,23799.210488,23842.270585,23885.330682,23928.390779,23971.450877,28.706731,43.060097,23745.285293,23744.249262,23691.040082,50.7909,-9.448833,-20.815343,21.1038,0.0,0.0,71.43,0.0,STRONG BULL,4,95046.01,212.61,1,2,2026-04-13T11:50:00+05:30,23794.450646,TP1,131.8,57.07,74.73,0.0786,0.3515
1,derivatives,NSEI,2026-04-13,SELL,SHORT,2026-04-13T15:15:00+05:30,2026-04-13T15:20:00+05:30,23825.599609,23821.785471,23868.69564,23782.503579,23782.503579,23739.407549,23696.311519,23653.215489,23610.119459,28.730687,43.09603,23852.173096,23852.551546,23777.236569,42.725,5.023286,12.233364,19.9286,0.0,0.0,14.29,57.14,STRONG BEAR,4,95287.14,206.74,0,1,2026-04-13T15:20:00+05:30,23826.613979,SESSION_END,-19.31,57.18,-76.49,-0.0803,-0.37
1,derivatives,NSEI,2026-04-15,BUY,LONG,2026-04-15T09:15:00+05:30,2026-04-15T09:20:00+05:30,24230.849609,24236.445929,24144.50069,24317.198529,24317.198529,24403.547449,24489.896369,24576.245289,24662.594208,57.565947,86.34892,23923.056641,23884.404929,24221.216146,84.3065,32.334885,14.62532,23.3771,0.0,0.0,71.43,0.0,STRONG BULL,4,96945.78,387.1,0,51,2026-04-15T13:30:00+05:30,24192.061011,OPPOSITE_SIGNAL,-177.54,58.11,-235.65,-0.2431,-0.6088
1,derivatives,NSEI,2026-04-15,SELL,SHORT,2026-04-15T13:25:00+05:30,2026-04-15T13:30:00+05:30,24196.949219,24192.061011,24226.881483,24167.016955,24167.016955,24137.084691,24107.152427,24077.220164,24047.2879,19.954843,29.932264,24211.866494,24212.077047,24217.160756,45.9893,5.041845,10.171405,16.6237,0.0,0.0,0.0,71.43,STRONG BEAR,4,96768.24,158.66,0,7,2026-04-15T14:00:00+05:30,24231.726859,STOP_LOSS,-158.66,58.11,-216.77,-0.224,-1.3663
1,derivatives,NSEI,2026-04-15,BUY,LONG,2026-04-15T14:00:00+05:30,2026-04-15T14:05:00+05:30,24225.150391,24230.8452,24193.7956,24256.505182,24256.505182,24287.859973,24319.214764,24350.569555,24381.924346,20.903194,31.354791,24213.512572,24212.231923,24216.355727,55.6413,3.425692,4.382962,15.1621,0.0,0.0,57.14,14.29,STRONG BULL,4,96923.38,167.55,1,10,2026-04-15T14:50:00+05:30,24251.653881,TP1,83.23,58.18,25.06,0.0259,0.1495
1,derivatives,NSEI,2026-04-16,SELL,SHORT,2026-04-16T11:35:00+05:30,2026-04-16T11:40:00+05:30,24281.150391,24275.144,24320.058386,24242.242395,24242.242395,24203.3344,24164.426405,24125.51841,24086.610415,25.938663,38.907995,24302.300485,24303.481027,24317.995982,43.5544,3.15105,8.507167,13.9924,0.0,0.0,0.0,71.43,STRONG BEAR,4,97100.58,199.11,1,2,2026-04-16T11:45:00+05:30,24247.090844,TP1,112.21,58.23,53.99,0.0556,0.2711
1,derivatives,NSEI,2026-04-16,BUY,LONG,2026-04-16T14:25:00+05:30,2026-04-16T14:30:00+05:30,24186.599609,24191.3373,24150.202193,24222.997026,24222.997026,24259.394442,24295.791859,24332.189275,24368.586692,24.264944,36.397416,24164.137965,24162.125373,24232.79547,55.4951,-5.228902,-14.243724,24.0759,0.0,0.0,57.14,14.29,STRONG BULL,4,96765.35,183.86,1,2,2026-04-16T14:35:00+05:30,24218.152426,TP1,107.26,58.09,49.17,0.0508,0.2674
1,derivatives,NSEI,2026-04-17,SELL,SHORT,2026-04-17T12:55:00+05:30,2026-04-17T13:00:00+05:30,24266.099609,24262.1466,24292.978524,24239.220695,24239.220695,24212.341781,24185.462867,24158.583953,24131.705038,17.919276,26.878914,24271.366747,24271.939014,24260.364815,48.6411,2.823413,6.869865,9.5546,0.0,0.0,14.29,57.14,STRONG BEAR,4,97048.59,142.76,0,3,2026-04-17T13:10:00+05:30,24289.706579,OPPOSITE_SIGNAL,-110.24,58.26,-168.5,-0.1736,-1.1803
1,derivatives,NSEI,2026-04-17,BUY,LONG,2026-04-17T13:05:00+05:30,2026-04-17T13:10:00+05:30,24284.800781,24289.706579,24258.602647,24310.998916,24310.998916,24337.19705,24363.395185,24389.593319,24415.791454,17.465423,26.198134,24273.802999,24272.931552,24260.979458,56.1154,3.220888,5.423392,9.0099,0.0,0.0,57.14,14.29,STRONG BULL,4,97158.83,143.82,1,7,2026-04-17T13:40:00+05:30,24306.136716,TP1,65.72,58.32,7.41,0.0076,0.0515
1,derivatives,NSEI,2026-04-21,SELL,SHORT,2026-04-21T14:10:00+05:30,2026-04-21T14:15:00+05:30,24537.400391,24532.291779,24563.862598,24510.938184,24510.938184,24484.475977,24458.01377,24431.551563,24405.089356,17.641471,26.462207,24541.699488,24541.724846,24527.716092,49.1965,2.556032,5.093843,16.7779,0.0,0.0,14.29,57.14,STRONG BEAR,4,98129.17,145.93,0,1,2026-04-21T14:15:00+05:30,24568.77537,STOP_LOSS,-145.93,58.92,-204.86,-0.2088,-1.4038
1,derivatives,NSEI,2026-04-21,BUY,LONG,2026-04-21T14:15:00+05:30,2026-04-21T14:20:00+05:30,24553.349609,24558.66075,24525.177393,24581.521826,24581.521826,24609.694043,24637.86626,24666.038476,24694.210693,18.781478,28.172217,24544.029513,24542.781642,24528.127028,55.4963,3.247559,4.724586,16.8021,0.0,0.0,57.14,14.29,STRONG BULL,4,98234.64,153.55,1,1,2026-04-21T14:20:00+05:30,24576.605522,TP1,71.78,58.96,12.82,0.013,0.0835
