sizing_method,trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
fixed_fractional,51,2026-04-15T15:20:00+05:30,2026-04-15,derivatives,CNXFMCG,-174.35,96783.56,-5821.73,-5.6739
fixed_fractional,52,2026-04-15T15:20:00+05:30,2026-04-15,equity,ITC_NS,-405.29,96378.27,-6227.02,-6.0689
fixed_fractional,53,2026-04-15T15:20:00+05:30,2026-04-15,equity,LT_NS,-2.0,96376.27,-6229.02,-6.0709
fixed_fractional,54,2026-04-15T09:55:00-04:00,2026-04-15,commodities,CLF,-1013.69,95362.58,-7242.71,-7.0588
fixed_fractional,55,2026-04-15T10:35:00-04:00,2026-04-15,commodities,NGF,-1013.76,94348.82,-8256.47,-8.0468
fixed_fractional,56,2026-04-15T11:35:00-04:00,2026-04-15,commodities,SIF,-743.0,93605.82,-8999.47,-8.771
fixed_fractional,57,2026-04-16T11:10:00+05:30,2026-04-16,equity,ITC_NS,-182.05,93423.77,-9181.52,-8.9484
fixed_fractional,58,2026-04-16T12:00:00+05:30,2026-04-16,derivatives,NSEI,318.26,93742.03,-8863.26,-8.6382
fixed_fractional,59,2026-04-16T13:00:00+05:30,2026-04-16,equity,BHARTIARTL_NS,1117.29,94859.32,-7745.97,-7.5493
fixed_fractional,60,2026-04-16T15:20:00+05:30,2026-04-16,equity,KOTAKBANK_NS,648.25,95507.57,-7097.72,-6.9175
fixed_fractional,61,2026-04-16T15:20:00+05:30,2026-04-16,equity,RELIANCE_NS,-505.4,95002.17,-7603.12,-7.4101
fixed_fractional,62,2026-04-16T09:35:00-04:00,2026-04-16,commodities,CLF,-914.42,94087.75,-8517.54,-8.3013
fixed_fractional,63,2026-04-16T09:45:00-04:00,2026-04-16,commodities,SIF,-728.8,93358.95,-9246.34,-9.0116
fixed_fractional,64,2026-04-17T15:20:00+05:30,2026-04-17,derivatives,CNXFMCG,712.45,94071.4,-8533.89,-8.3172
fixed_fractional,65,2026-04-17T15:20:00+05:30,2026-04-17,equity,KOTAKBANK_NS,758.5,94829.9,-7775.39,-7.578
fixed_fractional,66,2026-04-17T15:20:00+05:30,2026-04-17,equity,RELIANCE_NS,867.71,95697.61,-6907.68,-6.7323
fixed_fractional,67,2026-04-17T10:00:00-04:00,2026-04-17,commodities,GCF,-513.24,95184.37,-7420.92,-7.2325
fixed_fractional,68,2026-04-17T10:15:00-04:00,2026-04-17,commodities,CLF,-1006.73,94177.64,-8427.65,-8.2137
fixed_fractional,69,2026-04-17T14:25:00-04:00,2026-04-17,commodities,SIF,-991.24,93186.4,-9418.89,-9.1797
fixed_fractional,70,2026-04-17T15:20:00-04:00,2026-04-17,commodities,NGF,-928.15,92258.25,-10347.04,-10.0843
fixed_fractional,71,2026-04-20T15:20:00+05:30,2026-04-20,equity,BHARTIARTL_NS,381.2,92639.45,-9965.84,-9.7128
fixed_fractional,72,2026-04-20T15:20:00+05:30,2026-04-20,equity,INFY_NS,152.99,92792.44,-9812.85,-9.5637
fixed_fractional,73,2026-04-20T15:20:00+05:30,2026-04-20,equity,ITC_NS,55.7,92848.14,-9757.15,-9.5094
fixed_fractional,74,2026-04-20T15:20:00+05:30,2026-04-20,equity,KOTAKBANK_NS,-49.25,92798.89,-9806.4,-9.5574
fixed_fractional,75,2026-04-20T10:00:00-04:00,2026-04-20,commodities,NGF,-977.63,91821.26,-10784.03,-10.5102
fixed_fractional,76,2026-04-20T10:20:00-04:00,2026-04-20,commodities,SIF,-637.17,91184.09,-11421.2,-11.1312
fixed_fractional,77,2026-04-20T10:50:00-04:00,2026-04-20,commodities,HGF,-977.87,90206.22,-12399.07,-12.0842
fixed_fractional,78,2026-04-21T09:50:00+05:30,2026-04-21,equity,ITC_NS,-435.43,89770.79,-12834.5,-12.5086
fixed_fractional,79,2026-04-21T12:05:00+05:30,2026-04-21,equity,HDFCBANK_NS,-756.63,89014.16,-13591.13,-13.246
fixed_fractional,80,2026-04-21T12:05:00+05:30,2026-04-21,equity,ICICIBANK_NS,-261.01,88753.15,-13852.14,-13.5004
fixed_fractional,81,2026-04-21T15:20:00+05:30,2026-04-21,derivatives,CNXAUTO,-285.2,88467.95,-14137.34,-13.7784
fixed_fractional,82,2026-04-21T15:20:00+05:30,2026-04-21,equity,BHARTIARTL_NS,-84.4,88383.55,-14221.74,-13.8606
fixed_fractional,83,2026-04-21T09:50:00-04:00,2026-04-21,commodities,NGF,-933.81,87449.74,-15155.55,-14.7707
fixed_fractional,84,2026-04-22T15:20:00+05:30,2026-04-22,derivatives,CNXIT,41.65,87491.39,-15113.9,-14.7301
fixed_fractional,85,2026-04-22T15:20:00+05:30,2026-04-22,equity,ICICIBANK_NS,258.7,87750.09,-14855.2,-14.478
fixed_fractional,86,2026-04-22T15:20:00+05:30,2026-04-22,equity,INFY_NS,90.4,87840.49,-14764.8,-14.3899
fixed_fractional,87,2026-04-22T15:20:00+05:30,2026-04-22,equity,LT_NS,384.7,88225.19,-14380.1,-14.015
fixed_fractional,88,2026-04-22T14:45:00-04:00,2026-04-22,commodities,GCF,-176.94,88048.25,-14557.04,-14.1874
fixed_fractional,89,2026-04-23T15:20:00+05:30,2026-04-23,derivatives,CNXAUTO,580.75,88629.0,-13976.29,-13.6214
fixed_fractional,90,2026-04-23T15:20:00+05:30,2026-04-23,equity,KOTAKBANK_NS,-320.0,88309.0,-14296.29,-13.9333
fixed_fractional,91,2026-04-23T09:40:00-04:00,2026-04-23,commodities,NGF,-933.0,87376.0,-15229.29,-14.8426
fixed_fractional,92,2026-04-23T09:40:00-04:00,2026-04-23,commodities,SIF,-932.63,86443.37,-16161.92,-15.7515
fixed_fractional,93,2026-04-23T09:55:00-04:00,2026-04-23,commodities,GCF,-171.47,86271.9,-16333.39,-15.9187
fixed_fractional,94,2026-04-23T13:05:00-04:00,2026-04-23,commodities,HGF,-912.31,85359.59,-17245.7,-16.8078
fixed_fractional,95,2026-04-24T15:20:00+05:30,2026-04-24,derivatives,CNXFMCG,119.4,85478.99,-17126.3,-16.6914
fixed_fractional,96,2026-04-24T15:20:00+05:30,2026-04-24,equity,HDFCBANK_NS,-168.8,85310.19,-17295.1,-16.856
fixed_fractional,97,2026-04-24T15:20:00+05:30,2026-04-24,equity,ITC_NS,225.6,85535.79,-17069.5,-16.6361
fixed_fractional,98,2026-04-24T15:20:00+05:30,2026-04-24,equity,SBIN_NS,-135.0,85400.79,-17204.5,-16.7677
fixed_fractional,99,2026-04-24T09:40:00-04:00,2026-04-24,commodities,SIF,-903.61,84497.18,-18108.11,-17.6483
fixed_fractional,100,2026-04-24T13:30:00-04:00,2026-04-24,commodities,NGF,-903.96,83593.22,-19012.07,-18.5293
fixed_fractional,101,2026-04-27T11:35:00+05:30,2026-04-27,equity,ITC_NS,-587.22,83006.0,-19599.29,-19.1016
fixed_fractional,102,2026-04-27T15:20:00+05:30,2026-04-27,derivatives,CNXIT,347.4,83353.4,-19251.89,-18.7631
fixed_fractional,103,2026-04-27T15:20:00+05:30,2026-04-27,equity,INFY_NS,-243.2,83110.2,-19495.09,-19.0001
fixed_fractional,104,2026-04-27T15:20:00+05:30,2026-04-27,equity,RELIANCE_NS,-21.4,83088.8,-19516.49,-19.0209
fixed_fractional,105,2026-04-27T15:20:00+05:30,2026-04-27,equity,TCS_NS,571.6,83660.4,-18944.89,-18.4639
fixed_fractional,106,2026-04-27T09:35:00-04:00,2026-04-27,commodities,NGF,-886.29,82774.11,-19831.18,-19.3276
fixed_fractional,107,2026-04-27T09:45:00-04:00,2026-04-27,commodities,SIF,-812.49,81961.62,-20643.67,-20.1195
fixed_fractional,108,2026-04-27T10:10:00-04:00,2026-04-27,commodities,CLF,-692.82,81268.8,-21336.49,-20.7947
fixed_fractional,109,2026-04-27T10:25:00-04:00,2026-04-27,commodities,HGF,-869.55,80399.25,-22206.04,-21.6422
fixed_fractional,110,2026-04-28T11:20:00+05:30,2026-04-28,derivatives,NSEBANK,-257.07,80142.18,-22463.11,-21.8927
fixed_fractional,111,2026-04-28T15:20:00+05:30,2026-04-28,equity,KOTAKBANK_NS,-372.0,79770.18,-22835.11,-22.2553
fixed_fractional,112,2026-04-28T10:05:00-04:00,2026-04-28,commodities,HGF,-847.33,78922.85,-23682.44,-23.0811
fixed_fractional,113,2026-04-28T10:35:00-04:00,2026-04-28,commodities,CLF,-770.06,78152.79,-24452.5,-23.8316
fixed_fractional,114,2026-04-28T11:15:00-04:00,2026-04-28,commodities,NGF,-839.19,77313.6,-25291.69,-24.6495
fixed_fractional,115,2026-04-29T09:45:00+05:30,2026-04-29,equity,HDFCBANK_NS,-550.24,76763.36,-25841.93,-25.1858
fixed_fractional,116,2026-04-29T12:10:00+05:30,2026-04-29,derivatives,CNXFMCG,490.62,77253.98,-25351.31,-24.7076
fixed_fractional,117,2026-04-29T12:15:00+05:30,2026-04-29,equity,BHARTIARTL_NS,321.2,77575.18,-25030.11,-24.3946
fixed_fractional,118,2026-04-29T12:15:00+05:30,2026-04-29,equity,ITC_NS,659.75,78234.93,-24370.36,-23.7516
fixed_fractional,119,2026-04-29T12:15:00+05:30,2026-04-29,equity,LT_NS,84.0,78318.93,-24286.36,-23.6697
fixed_fractional,120,2026-04-29T12:15:00+05:30,2026-04-29,equity,RELIANCE_NS,-25.8,78293.13,-24312.16,-23.6948
fixed_fractional,121,2026-04-29T13:25:00+05:30,2026-04-29,derivatives,CNXAUTO,14.2,78307.33,-24297.96,-23.681
