date,status,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2021-07-09,TRADED,16,0,8,8,12,4,0,0,4,12,0,307.44,19.22,397.30,-181.31,9326.01,582.88,12109.32,-5503.41,1049490.98,1,5,517.55,15764.53,1.4965,
2021-07-10,TRADED,10,0,6,4,7,3,0,0,3,7,0,231.05,23.11,241.57,-130.87,6860.51,686.05,7169.37,-3879.80,1056351.48,2,5,212.08,6278.08,0.5982,
2021-07-11,TRADED,15,0,6,9,11,4,0,0,4,11,0,376.21,25.08,571.76,-109.84,11127.41,741.83,16939.75,-3256.95,1067478.88,2,6,331.93,9876.56,0.9331,
2021-07-12,TRADED,2,0,1,1,1,1,0,0,1,1,0,164.91,82.46,229.83,-64.92,4850.80,2425.40,6751.06,-1900.26,1072329.68,1,1,64.92,1900.25,0.1780,
2021-07-13,TRADED,8,0,3,5,7,1,0,0,1,7,0,78.99,9.87,385.73,-102.77,2438.52,304.81,11672.97,-3088.59,1074768.22,1,7,306.74,9234.43,0.8612,
2021-07-14,TRADED,8,0,3,5,6,2,0,0,2,6,0,424.80,53.10,623.75,-113.41,12868.21,1608.53,19004.59,-3486.14,1087636.43,1,4,198.95,6136.39,0.5610,
2021-07-15,TRADED,10,0,6,4,8,2,0,0,2,8,0,248.46,24.85,578.82,-126.78,7690.73,769.07,17815.54,-3878.38,1095327.17,1,7,406.31,12455.37,1.1452,
2021-07-16,TRADED,21,0,12,9,18,3,0,0,3,18,0,309.61,14.74,558.77,-130.36,9893.75,471.13,17654.88,-4088.36,1105220.96,2,13,328.08,10282.38,0.9387,
2021-07-17,TRADED,17,0,11,6,16,1,0,0,1,16,0,-837.92,-49.29,15.00,-150.53,-26483.88,-1557.88,474.39,-4781.03,1078737.07,1,13,837.92,26483.89,2.3963,
2021-07-18,TRADED,18,0,7,11,13,5,0,0,5,13,0,530.93,29.50,513.74,-134.11,16781.74,932.32,16208.88,-4204.46,1095518.82,2,5,303.93,9554.78,0.8818,
2021-07-19,TRADED,15,0,7,8,12,3,0,0,3,12,0,-81.34,-5.42,193.59,-121.91,-2560.04,-170.67,6101.14,-3836.40,1092958.79,1,5,242.21,7642.11,0.6958,
2021-07-20,HELD,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1092958.79,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2021-07-21,TRADED,7,0,4,3,4,3,0,0,4,3,0,668.82,95.55,516.22,-39.91,22415.85,3202.26,17293.40,-1343.50,1115374.64,3,3,85.90,2886.63,0.2638,
2021-07-22,TRADED,13,0,6,7,11,2,0,0,2,11,0,-370.69,-28.51,100.15,-119.40,-11576.13,-890.47,3137.38,-3752.34,1103798.52,1,6,370.69,11576.12,1.0379,
2021-07-23,TRADED,23,0,13,10,18,5,0,0,5,18,0,505.63,21.98,582.85,-121.08,15555.41,676.32,17904.63,-3751.27,1119353.93,2,13,484.62,14962.88,1.3463,
2021-07-24,TRADED,1,0,1,0,0,1,0,0,1,0,0,349.15,349.15,349.15,349.15,10327.19,10327.19,10327.19,10327.19,1129681.12,1,0,0.00,0.00,0.0000,
2021-07-25,TRADED,15,0,7,8,10,5,0,0,5,10,0,326.54,21.77,419.28,-128.79,9447.03,629.80,12191.09,-3773.66,1139128.14,3,6,570.97,16704.26,1.4755,
2021-07-26,TRADED,2,0,1,1,2,0,0,0,0,2,0,-90.02,-45.01,-30.34,-59.68,-2370.01,-1185.01,-800.58,-1569.43,1136758.13,0,2,90.02,2370.01,0.2081,
2021-07-27,TRADED,12,0,7,5,10,2,0,0,2,10,0,74.71,6.23,603.68,-184.86,1886.31,157.19,15896.85,-4871.74,1138644.43,1,8,685.49,18157.97,1.5830,
2021-07-28,TRADED,6,0,4,2,6,0,0,0,0,6,0,-556.37,-92.73,-44.79,-181.50,-14018.19,-2336.37,-1122.33,-4582.85,1124626.24,0,6,556.37,14018.19,1.2311,
2021-07-29,TRADED,33,0,14,19,28,5,0,0,5,28,0,-1085.04,-32.88,334.97,-182.60,-27185.84,-823.81,8407.57,-4549.74,1097440.39,2,15,1816.58,45517.93,4.0367,
2021-07-30,TRADED,10,0,4,6,7,3,0,0,3,7,0,452.11,45.21,638.57,-178.92,11398.71,1139.87,16077.29,-4468.61,1108839.09,2,5,295.77,7422.67,0.6754,
2021-07-31,TRADED,11,0,3,8,10,1,0,0,1,10,0,-906.18,-82.38,97.36,-197.38,-21875.61,-1988.69,2357.37,-4791.41,1086963.47,1,8,906.18,21875.62,1.9728,
2021-08-01,TRADED,18,0,13,5,15,3,0,0,3,15,0,682.10,37.89,830.13,-169.12,16504.78,916.93,20037.73,-4073.40,1103468.25,2,12,724.03,17359.02,1.5932,
2021-08-02,TRADED,1,0,0,1,0,1,0,0,1,0,0,552.75,552.75,552.75,552.75,13843.83,13843.83,13843.83,13843.83,1117312.08,1,0,0.00,0.00,0.0000,
2021-08-03,TRADED,5,0,2,3,5,0,0,0,0,5,0,-534.37,-106.87,-30.68,-157.55,-13793.93,-2758.79,-774.69,-4109.50,1103518.15,0,5,534.37,13793.93,1.2346,
2021-08-04,TRADED,12,0,4,8,10,2,0,0,2,10,0,151.50,12.62,422.43,-101.46,3988.38,332.37,11038.18,-2635.47,1107506.52,1,6,311.75,8116.49,0.7355,
2021-08-05,TRADED,6,0,3,3,5,1,0,0,1,5,0,-383.96,-63.99,115.14,-133.82,-9806.60,-1634.43,2947.40,-3410.45,1097699.92,1,3,383.96,9806.60,0.8855,
2021-08-06,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1097699.92,0,0,0.00,0.00,0.0000,
2021-08-07,TRADED,4,0,3,1,2,2,0,0,3,1,0,846.79,211.70,622.65,-189.12,19432.99,4858.25,14338.14,-4394.10,1117132.91,2,1,189.12,4394.09,0.4003,
2021-08-08,TRADED,13,0,6,7,11,2,0,0,2,11,0,-33.39,-2.57,834.74,-210.90,-769.79,-59.21,18834.71,-4783.68,1116363.10,1,7,868.13,19604.52,1.7258,
2021-08-09,TRADED,1,0,0,1,1,0,0,0,0,1,0,-100.62,-100.62,-100.62,-100.62,-2295.19,-2295.19,-2295.19,-2295.19,1114067.91,0,1,100.62,2295.19,0.2056,
2021-08-10,TRADED,25,0,11,14,22,3,0,0,4,21,0,-731.86,-29.27,568.73,-195.23,-16079.78,-643.19,12446.13,-4295.14,1097988.12,2,9,762.67,16726.73,1.5005,
2021-08-11,TRADED,16,0,9,7,15,1,0,0,1,15,0,-592.81,-37.05,568.00,-161.25,-12970.69,-810.67,12430.75,-3525.66,1085017.41,1,13,990.59,21713.08,1.9775,
2021-08-12,TRADED,9,0,4,5,8,1,0,0,1,8,0,156.49,17.39,773.44,-192.89,3421.30,380.14,16833.20,-4202.61,1088438.71,1,8,616.95,13411.90,1.2361,
2021-08-13,TRADED,3,0,2,1,2,1,0,0,1,2,0,20.84,6.95,154.79,-86.93,460.41,153.47,3449.77,-1941.93,1088899.13,1,2,133.95,2989.35,0.2746,
2021-08-14,TRADED,8,0,2,6,6,2,0,0,2,6,0,-72.16,-9.02,649.45,-280.37,-1571.07,-196.38,13794.43,-5972.15,1087328.06,1,3,453.16,9640.11,0.8853,
2021-08-15,TRADED,9,0,4,5,7,2,0,0,2,7,0,127.85,14.21,534.64,-187.05,2757.13,306.35,11396.20,-4042.83,1090085.19,1,5,423.26,8967.95,0.8248,
2021-08-16,TRADED,1,0,1,0,1,0,0,0,0,1,0,-109.14,-109.14,-109.14,-109.14,-2317.14,-2317.14,-2317.14,-2317.14,1087768.05,0,1,109.14,2317.14,0.2126,
2021-08-17,TRADED,7,0,2,5,3,4,0,0,4,3,0,1941.31,277.33,744.31,-132.61,41877.16,5982.45,16004.75,-2856.23,1129645.20,2,2,132.61,2856.23,0.2566,
2021-08-18,TRADED,11,0,4,7,9,2,0,0,2,9,0,-58.85,-5.35,530.18,-204.19,-1314.26,-119.48,11698.43,-4545.17,1128330.94,1,7,486.42,10743.03,0.9510,
2021-08-19,TRADED,5,0,2,3,3,2,0,0,2,3,0,1043.19,208.64,729.10,-184.18,23187.33,4637.47,16214.39,-4096.33,1151518.28,1,2,223.79,4972.90,0.4407,
2021-08-20,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1151518.28,0,0,0.00,0.00,0.0000,
2021-08-21,TRADED,14,0,7,7,13,1,0,0,1,13,0,-874.91,-62.49,189.62,-293.00,-17940.38,-1281.46,3863.07,-6052.75,1133577.89,1,12,920.06,18866.81,1.6384,
2021-08-22,TRADED,25,0,11,14,20,5,0,0,5,20,0,-138.46,-5.54,504.25,-215.69,-2845.39,-113.82,10284.20,-4371.42,1130732.49,1,8,722.54,14741.45,1.3004,
2021-08-23,TRADED,7,0,3,4,7,0,0,0,0,7,0,-625.84,-89.41,-9.07,-216.41,-12592.22,-1798.89,-182.72,-4343.74,1118140.28,0,7,625.84,12592.21,1.1136,
2021-08-24,TRADED,15,0,6,9,12,3,0,0,3,12,0,963.73,64.25,908.57,-187.67,19580.49,1305.37,18408.49,-3766.36,1137720.77,2,12,849.86,17094.44,1.5140,
2021-08-25,TRADED,4,0,0,4,3,1,0,0,1,3,0,223.71,55.93,513.47,-180.37,4560.88,1140.22,10594.57,-3769.73,1142281.65,1,2,223.07,4659.74,0.4063,
2021-08-26,TRADED,2,0,0,2,1,1,0,0,1,1,0,290.62,145.31,390.85,-100.23,5975.11,2987.56,8095.09,-2119.98,1148256.76,1,1,100.23,2119.98,0.1843,
2021-08-27,TRADED,17,0,13,4,13,4,0,0,4,13,0,137.78,8.10,742.30,-216.05,2875.04,169.12,15690.96,-4556.81,1151131.79,1,6,880.12,18663.62,1.6242,
2021-08-28,TRADED,12,0,8,4,10,2,0,0,2,10,0,-603.45,-50.29,30.34,-201.67,-12375.42,-1031.29,622.07,-4149.02,1138756.37,1,5,603.45,12375.42,1.0751,
2021-08-29,TRADED,10,0,7,3,8,2,0,0,2,8,0,-153.18,-15.32,410.70,-175.22,-3160.75,-316.07,8381.67,-3589.11,1135595.61,1,4,332.64,6808.63,0.5960,
2021-08-30,TRADED,18,0,11,7,13,5,0,0,5,13,0,-211.72,-11.76,661.97,-240.00,-4316.37,-239.80,13671.68,-4945.27,1131279.22,1,3,486.26,10050.56,0.8806,
2021-08-31,TRADED,8,0,4,4,8,0,0,0,1,7,0,-566.87,-70.86,168.68,-214.99,-11893.92,-1486.74,3553.02,-4532.48,1119385.30,1,7,735.55,15446.94,1.3654,
2021-09-01,TRADED,16,0,7,9,11,5,0,0,5,11,0,659.03,41.19,894.72,-180.72,13819.27,863.70,18836.13,-3836.15,1133204.58,2,6,675.80,14312.25,1.2766,
2021-09-02,TRADED,10,0,7,3,10,0,0,0,0,10,0,-702.39,-70.24,-4.58,-184.52,-14200.72,-1420.07,-92.38,-3746.31,1119003.85,0,10,702.39,14200.73,1.2531,
2021-09-03,TRADED,13,0,3,10,11,2,0,0,2,11,0,48.19,3.71,684.68,-209.98,975.65,75.05,13771.83,-4191.46,1119979.51,1,8,556.93,11254.15,0.9996,
2021-09-04,TRADED,26,0,13,13,24,2,0,0,2,24,0,-1694.71,-65.18,124.60,-240.78,-33891.09,-1303.50,2490.37,-4836.20,1086088.40,1,14,1819.31,36381.48,3.2484,
2021-09-05,TRADED,18,0,10,8,15,3,0,0,3,15,0,-46.57,-2.59,898.35,-215.50,-1000.52,-55.58,17885.94,-4322.72,1085087.87,2,11,1096.37,21913.39,2.0176,
2021-09-06,TRADED,12,0,11,1,8,4,0,0,4,8,0,774.29,64.52,590.53,-169.91,14932.23,1244.35,11388.64,-3303.94,1100020.09,2,5,400.42,7794.38,0.7183,
2021-09-07,TRADED,1,0,1,0,1,0,0,0,0,1,0,-140.43,-140.43,-140.43,-140.43,-2689.80,-2689.80,-2689.80,-2689.80,1097330.29,0,1,140.43,2689.80,0.2445,
2021-09-08,TRADED,17,0,8,9,15,2,0,0,2,15,0,-570.23,-33.54,617.50,-194.81,-12346.62,-726.27,13267.61,-4214.83,1084983.65,1,12,993.75,21446.76,1.9384,
2021-09-09,TRADED,32,0,20,12,31,1,0,0,1,31,0,-2253.83,-70.43,166.30,-176.18,-48751.42,-1523.48,3594.15,-3810.84,1036232.23,1,20,2253.83,48751.42,4.4933,
2021-09-10,TRADED,13,0,7,6,10,3,0,0,3,10,0,960.85,73.91,872.54,-113.34,20734.05,1594.93,18822.50,-2447.13,1056966.31,2,7,400.42,8597.11,0.8296,
2021-09-11,TRADED,10,0,7,3,9,1,0,0,1,9,0,-251.44,-25.14,415.53,-221.68,-5542.77,-554.28,9137.42,-4866.71,1051423.55,1,8,638.73,14057.41,1.3193,
2021-09-12,TRADED,12,0,4,8,10,2,0,0,2,10,0,-118.59,-9.88,685.11,-210.91,-2710.67,-225.89,15039.48,-4669.88,1048712.88,1,7,629.48,13914.11,1.3234,
2021-09-13,TRADED,6,0,4,2,5,1,0,0,1,5,0,-305.50,-50.92,262.02,-223.10,-6765.17,-1127.53,5832.33,-4952.47,1041947.71,1,4,344.42,7645.03,0.7290,
2021-09-14,TRADED,2,0,2,0,1,1,0,0,1,1,0,111.76,55.88,249.44,-137.68,2499.21,1249.61,5564.59,-3065.38,1044446.91,1,1,137.68,3065.38,0.2942,
2021-09-15,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1044446.91,0,0,0.00,0.00,0.0000,
2021-09-16,TRADED,20,0,7,13,18,2,0,0,2,18,0,-1178.59,-58.93,356.77,-202.83,-24635.54,-1231.78,7435.13,-4240.39,1019811.37,1,10,1209.60,25261.85,2.4187,
2021-09-17,TRADED,22,0,11,11,18,4,0,0,4,18,0,115.89,5.27,554.08,-205.02,2560.26,116.38,11663.64,-4267.29,1022371.63,2,9,863.36,18017.64,1.7668,
2021-09-18,TRADED,9,0,4,5,7,2,0,0,2,7,0,-468.85,-52.09,197.15,-285.58,-9811.35,-1090.15,4142.57,-5960.48,1012560.29,1,4,533.77,11158.14,1.0914,
2021-09-19,TRADED,12,0,4,8,10,2,0,0,2,10,0,527.92,43.99,788.49,-189.08,11142.12,928.51,16536.76,-3936.42,1023702.39,2,10,631.12,13102.49,1.2940,
2021-09-20,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1023702.39,0,0,0.00,0.00,0.0000,
2021-09-21,TRADED,18,0,5,13,16,2,0,0,2,16,0,-838.08,-46.56,163.76,-154.02,-19356.47,-1075.36,3796.22,-3551.88,1004345.91,1,13,1035.74,23941.39,2.3387,
2021-09-22,TRADED,17,0,10,7,15,2,0,0,2,15,0,-232.83,-13.70,664.19,-185.79,-5478.97,-322.29,15751.83,-4381.64,998866.92,2,15,1151.05,27265.21,2.7147,
2021-09-23,TRADED,11,0,9,2,8,3,0,0,3,8,0,166.18,15.11,337.17,-195.54,3821.71,347.43,7696.23,-4478.14,1002688.63,1,4,388.77,8910.62,0.8921,
2021-09-24,TRADED,11,0,6,5,11,0,0,0,0,11,0,-936.38,-85.13,-13.83,-183.14,-21139.94,-1921.81,-312.28,-4111.96,981548.68,0,11,936.38,21139.95,2.1083,
2021-09-25,TRADED,43,0,21,22,41,2,0,0,2,41,0,-2356.51,-54.80,706.80,-205.65,-55572.18,-1292.38,16423.97,-4840.55,925976.49,1,31,3063.31,71996.16,7.2142,
2021-09-26,TRADED,11,0,5,6,8,3,0,0,3,8,0,1027.38,93.40,695.58,-140.93,24222.60,2202.05,16400.86,-3283.26,950199.09,2,6,375.55,8820.35,0.9525,
