sizing_method,market,instrument,session_date,setup,direction,first_candle_time,first_open,first_high,first_low,first_close,first_volume,gap_pct,signal_time,signal_close,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,atr_at_entry,quantity,equity_at_entry,risk_pct_budget,position_risk_amount,open_risk_before,portfolio_risk_limit,notional,open_notional_before,gross_exposure_limit,limiting_factor,sizing_note,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple,holding_candles,equity_after_exit
volatility_adjusted,commodities,SIF,2026-04-14,OPEN_EQUALS_LOW,LONG,2026-04-14T09:15:00-04:00,78.014999,78.269997,77.964996,78.224998,614.0,3.1058,2026-04-14T09:45:00-04:00,78.385002,2026-04-14T09:50:00-04:00,78.390675,77.999396,79.173232,2026-04-14T10:25:00-04:00,79.157398,TARGET,0.269999,1310,102762.54,1.0,533.01,989.96,6165.75,102691.78,102721.83,308287.62,per_trade_allocation,fixed_percent_risk,1004.41,61.92,942.49,0.9178,1.7682,8,105562.26
volatility_adjusted,equity,INFY_NS,2026-04-15,OPEN_EQUALS_LOW,LONG,2026-04-15T09:15:00+05:30,1302.599976,1314.0,1302.099976,1313.400024,0.0,2.0447,2026-04-15T09:20:00+05:30,1320.5,2026-04-15T09:25:00+05:30,1320.264,1302.339456,1356.113089,2026-04-15T11:35:00+05:30,1302.078988,STOP_LOSS,5.878584,58,105562.26,1.0,1054.73,0.0,6333.74,76575.31,0.0,316686.78,risk_budget,fixed_percent_risk,-1054.73,45.63,-1100.36,-1.437,-1.0433,27,104461.9
volatility_adjusted,derivatives,CNXFMCG,2026-04-15,OPEN_EQUALS_LOW,LONG,2026-04-15T09:15:00+05:30,48004.851562,48349.800781,48004.851562,48268.199219,0.0,0.9678,2026-04-15T11:40:00+05:30,48410.300781,2026-04-15T11:45:00+05:30,48420.1821,47995.250592,49270.045116,2026-04-15T15:20:00+05:30,48286.489208,END_OF_DAY,47.464565,2,104461.9,1.0,869.06,1625.3,6267.71,96840.36,207240.84,313385.7,risk_budget,fixed_percent_risk,-267.39,58.02,-325.41,-0.336,-0.3744,44,104136.49
volatility_adjusted,equity,ITC_NS,2026-04-15,OPEN_EQUALS_LOW,LONG,2026-04-15T09:15:00+05:30,301.100006,302.700012,300.799988,302.399994,0.0,0.7698,2026-04-15T09:50:00+05:30,302.799988,2026-04-15T09:55:00+05:30,302.860548,301.039786,306.502071,2026-04-15T15:20:00+05:30,302.039586,END_OF_DAY,0.842854,348,105562.26,1.0,654.58,2025.45,6333.74,105395.47,178420.68,316686.78,per_trade_allocation,fixed_percent_risk,-285.69,63.15,-348.85,-0.331,-0.5329,66,103787.64
volatility_adjusted,equity,LT_NS,2026-04-15,OPEN_EQUALS_LOW,LONG,2026-04-15T09:15:00+05:30,4036.600098,4067.0,4036.600098,4052.899902,0.0,2.0890,2026-04-15T09:40:00+05:30,4071.5,2026-04-15T09:45:00+05:30,4073.8146,4035.792778,4149.858245,2026-04-15T15:20:00+05:30,4074.584822,END_OF_DAY,16.064261,25,105562.26,1.0,970.72,1054.73,6333.74,101845.37,76575.31,316686.78,per_trade_allocation,fixed_percent_risk,19.26,61.11,-41.86,-0.0411,-0.0431,68,103745.78
volatility_adjusted,commodities,CLF,2026-04-15,OPEN_EQUALS_HIGH,SHORT,2026-04-15T09:15:00-04:00,91.43,91.440002,91.129997,91.309998,1343.0,-0.2944,2026-04-15T09:25:00-04:00,90.959999,2026-04-15T09:30:00-04:00,90.921814,91.448286,89.868871,2026-04-15T09:55:00-04:00,91.466576,STOP_LOSS,0.417858,1141,103745.78,1.0,621.57,0.0,6224.75,103741.79,0.0,311237.34,per_trade_allocation,fixed_percent_risk,-621.57,62.43,-684.0,-0.6593,-1.1004,6,103061.78
volatility_adjusted,commodities,NGF,2026-04-15,OPEN_EQUALS_HIGH,SHORT,2026-04-15T09:15:00-04:00,2.607,2.607,2.594,2.595,664.0,0.1922,2026-04-15T09:25:00-04:00,2.593,2026-04-15T09:30:00-04:00,2.592481,2.607522,2.562401,2026-04-15T10:35:00-04:00,2.608043,STOP_LOSS,0.009714,40017,103745.78,1.0,622.73,621.57,6224.75,103743.31,103741.79,311237.34,per_trade_allocation,fixed_percent_risk,-622.73,62.43,-685.16,-0.6604,-1.1003,14,102376.62
volatility_adjusted,commodities,SIF,2026-04-15,OPEN_EQUALS_HIGH,SHORT,2026-04-15T09:15:00-04:00,79.434998,79.464996,79.285004,79.330002,218.0,-0.0189,2026-04-15T11:25:00-04:00,79.199997,2026-04-15T11:30:00-04:00,79.254143,79.450885,78.860659,2026-04-15T11:35:00-04:00,79.466775,STOP_LOSS,0.238571,1291,102376.62,1.0,274.51,0.0,6142.6,102317.1,0.0,307129.86,per_trade_allocation,fixed_percent_risk,-274.51,61.47,-335.98,-0.3284,-1.2239,2,102040.64
volatility_adjusted,equity,ITC_NS,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00+05:30,303.399994,303.399994,302.100006,303.100006,0.0,0.4303,2026-04-16T09:55:00+05:30,302.0,2026-04-16T10:00:00+05:30,302.039586,303.460674,299.197411,2026-04-16T11:10:00+05:30,303.521366,STOP_LOSS,0.539291,17,102040.64,1.0,25.19,1970.94,6122.44,5134.67,300959.69,306121.92,gross_exposure,fixed_percent_risk,-25.19,3.09,-28.28,-0.5507,-1.1226,15,102012.36
volatility_adjusted,derivatives,NSEI,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00+05:30,24380.25,24390.550781,24337.699219,24390.550781,0.0,0.6384,2026-04-16T09:35:00+05:30,24326.800781,2026-04-16T09:40:00+05:30,24321.38475,24385.12605,24193.90215,2026-04-16T12:00:00+05:30,24198.74093,TARGET,35.914621,4,102040.64,1.0,274.47,0.0,6122.44,97285.54,0.0,306121.92,per_trade_allocation,fixed_percent_risk,490.58,58.22,432.35,0.4444,1.5752,29,102444.71
volatility_adjusted,equity,BHARTIARTL_NS,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00+05:30,1864.300049,1864.300049,1853.099976,1854.199951,0.0,0.5501,2026-04-16T09:35:00+05:30,1853.0,2026-04-16T09:40:00+05:30,1852.729356,1864.672909,1828.842249,2026-04-16T13:05:00+05:30,1829.208018,TARGET,3.700003,55,102040.64,1.0,677.41,274.47,6122.44,101900.11,97285.54,306121.92,per_trade_allocation,fixed_percent_risk,1293.67,60.75,1232.92,1.2099,1.8201,42,103677.63
volatility_adjusted,equity,KOTAKBANK_NS,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00+05:30,383.950012,383.950012,381.700012,382.75,0.0,0.3004,2026-04-16T11:55:00+05:30,381.649994,2026-04-16T12:00:00+05:30,381.573664,384.026802,376.667387,2026-04-16T15:20:00+05:30,378.475674,END_OF_DAY,0.760718,268,102444.71,1.0,678.02,1696.47,6146.68,102261.74,203674.15,307334.13,per_trade_allocation,fixed_percent_risk,830.26,61.11,769.15,0.7521,1.1344,41,104446.78
volatility_adjusted,equity,RELIANCE_NS,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00+05:30,1352.0,1352.0,1340.0,1342.599976,0.0,0.6027,2026-04-16T09:35:00+05:30,1339.400024,2026-04-16T09:40:00+05:30,1339.132144,1352.2704,1312.855633,2026-04-16T15:20:00+05:30,1345.869096,END_OF_DAY,3.485718,76,102040.64,1.0,1019.06,951.88,6122.44,101774.04,199185.65,306121.92,risk_budget,fixed_percent_risk,-512.01,61.22,-573.23,-0.5632,-0.5625,69,103873.55
volatility_adjusted,commodities,CLF,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00-04:00,89.349998,89.349998,89.089996,89.160004,1443.0,-1.6835,2026-04-16T09:20:00-04:00,88.980003,2026-04-16T09:25:00-04:00,88.942207,89.367868,88.090884,2026-04-16T09:35:00-04:00,89.385742,STOP_LOSS,0.214287,1167,103873.55,1.0,517.61,0.0,6232.41,103795.56,0.0,311620.65,per_trade_allocation,fixed_percent_risk,-517.61,62.43,-580.04,-0.5588,-1.1206,3,103293.51
volatility_adjusted,commodities,SIF,2026-04-16,OPEN_EQUALS_LOW,LONG,2026-04-16T09:15:00-04:00,79.514999,79.625,79.504997,79.550003,173.0,-0.0126,2026-04-16T09:20:00-04:00,79.654999,2026-04-16T09:25:00-04:00,79.685932,79.499096,80.059604,2026-04-16T09:45:00-04:00,79.483197,STOP_LOSS,0.197857,1303,103873.55,1.0,264.16,517.61,6232.41,103830.77,103795.56,311620.65,per_trade_allocation,fixed_percent_risk,-264.16,62.22,-326.38,-0.3143,-1.2355,5,102967.13
volatility_adjusted,derivatives,CNXFMCG,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00+05:30,48400.550781,48855.101562,48392.800781,48791.300781,0.0,-0.0649,2026-04-17T09:20:00+05:30,48895.101562,2026-04-17T09:25:00+05:30,48902.52855,48390.870671,49925.844308,2026-04-17T15:20:00+05:30,49655.266179,END_OF_DAY,94.046596,1,102967.13,1.0,521.34,0.0,6178.03,48902.53,0.0,308901.39,risk_budget,fixed_percent_risk,752.74,29.57,723.17,1.4788,1.3871,72,103690.3
volatility_adjusted,equity,KOTAKBANK_NS,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00+05:30,376.75,379.549988,376.75,378.549988,0.0,-0.4360,2026-04-17T09:20:00+05:30,379.850006,2026-04-17T09:25:00+05:30,379.82595,376.67465,386.12855,2026-04-17T15:20:00+05:30,383.373322,END_OF_DAY,1.003573,271,102967.13,1.0,874.42,521.34,6178.03,102932.83,48902.53,308901.39,per_trade_allocation,fixed_percent_risk,961.34,62.05,899.29,0.8737,1.0284,72,104589.59
volatility_adjusted,equity,RELIANCE_NS,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00+05:30,1341.400024,1351.5,1341.400024,1346.0,0.0,-0.3121,2026-04-17T11:00:00+05:30,1351.900024,2026-04-17T11:05:00+05:30,1351.970291,1341.131744,1373.647385,2026-04-17T15:20:00+05:30,1365.126944,END_OF_DAY,1.414315,76,102967.13,1.0,844.11,1395.76,6178.03,102749.74,151835.36,308901.39,per_trade_allocation,fixed_percent_risk,999.91,61.95,937.96,0.9129,1.1112,52,105527.55
volatility_adjusted,commodities,NGF,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00-04:00,2.644,2.648,2.642,2.646,808.0,-0.8252,2026-04-17T09:40:00-04:00,2.652,2026-04-17T09:45:00-04:00,2.65153,2.643471,2.667648,2026-04-17T09:45:00-04:00,2.667115,TARGET,0.014714,35859,105527.55,1.0,307.95,1075.0,6331.65,95081.21,142519.49,316582.65,volatility_budget,fixed_percent_risk,558.84,57.22,501.62,0.5276,1.6289,1,106029.17
volatility_adjusted,commodities,GCF,2026-04-17,OPEN_EQUALS_HIGH,SHORT,2026-04-17T09:15:00-04:00,4906.299805,4906.700195,4884.799805,4886.600098,2937.0,1.9279,2026-04-17T09:20:00-04:00,4883.600098,2026-04-17T09:25:00-04:00,4882.323145,4907.281065,4832.407305,2026-04-17T10:00:00-04:00,4908.262521,STOP_LOSS,13.064383,21,105527.55,1.0,544.73,0.0,6331.65,102528.79,0.0,316582.65,per_trade_allocation,fixed_percent_risk,-544.73,61.68,-606.41,-0.5915,-1.1132,8,105422.76
volatility_adjusted,commodities,CLF,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00-04:00,81.059998,81.800003,81.059998,81.32,6474.0,-10.3219,2026-04-17T09:25:00-04:00,82.099998,2026-04-17T09:30:00-04:00,82.116418,81.043786,84.261684,2026-04-17T10:15:00-04:00,81.027577,STOP_LOSS,1.082144,487,105527.55,1.0,530.27,544.73,6331.65,39990.7,102528.79,316582.65,volatility_budget,fixed_percent_risk,-530.27,23.84,-554.1,-1.3856,-1.0449,10,104868.66
volatility_adjusted,commodities,SIF,2026-04-17,OPEN_EQUALS_HIGH,SHORT,2026-04-17T09:15:00-04:00,82.150002,82.154999,81.720001,81.830002,1024.0,4.3241,2026-04-17T13:20:00-04:00,81.574997,2026-04-17T13:25:00-04:00,81.588682,82.166432,80.433184,2026-04-17T14:25:00-04:00,82.182865,STOP_LOSS,0.208213,1285,104868.66,1.0,763.52,0.0,6292.12,104841.46,0.0,314605.98,per_trade_allocation,fixed_percent_risk,-763.52,63.13,-826.66,-0.7885,-1.0827,13,104042.0
volatility_adjusted,equity,BHARTIARTL_NS,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00+05:30,1864.0,1864.0,1853.099976,1855.0,0.0,0.7186,2026-04-20T09:20:00+05:30,1849.900024,2026-04-20T09:25:00+05:30,1849.330011,1864.3728,1819.244434,2026-04-20T15:20:00+05:30,1840.8681,END_OF_DAY,4.864267,56,104042.0,1.0,863.28,0.0,6242.52,103562.48,0.0,312126.0,per_trade_allocation,fixed_percent_risk,473.87,62.0,411.87,0.3977,0.4771,13,104453.87
volatility_adjusted,equity,INFY_NS,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00+05:30,1324.800049,1324.800049,1313.800049,1315.699951,0.0,0.3636,2026-04-20T09:20:00+05:30,1313.300049,2026-04-20T09:25:00+05:30,1312.937311,1325.065009,1288.681916,2026-04-20T15:20:00+05:30,1310.162004,END_OF_DAY,3.149998,79,104042.0,1.0,979.02,863.28,6242.52,103722.05,103562.48,312126.0,per_trade_allocation,fixed_percent_risk,219.25,62.17,157.08,0.1514,0.1604,13,104610.95
volatility_adjusted,equity,ITC_NS,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00+05:30,307.200012,307.399994,305.5,305.850006,0.0,0.1304,2026-04-20T15:05:00+05:30,305.350006,2026-04-20T15:10:00+05:30,305.288936,307.261452,301.343904,2026-04-20T15:20:00+05:30,304.660926,END_OF_DAY,0.671426,340,104042.0,1.0,691.55,1842.3,6242.52,103798.24,207284.53,312126.0,per_trade_allocation,fixed_percent_risk,213.52,62.21,151.31,0.1458,0.2188,3,104762.26
volatility_adjusted,equity,KOTAKBANK_NS,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00+05:30,382.899994,382.950012,380.25,381.850006,0.0,-0.1434,2026-04-20T15:05:00+05:30,379.399994,2026-04-20T15:10:00+05:30,379.374122,382.976574,372.169219,2026-04-20T15:20:00+05:30,378.975774,END_OF_DAY,1.45714,2,104042.0,1.0,7.36,2533.85,6242.52,758.75,311082.77,312126.0,gross_exposure,fixed_percent_risk,0.8,0.46,0.34,0.045,0.0464,3,104762.6
volatility_adjusted,commodities,NGF,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00-04:00,2.694,2.694,2.686,2.691,967.0,0.6350,2026-04-20T09:30:00-04:00,2.678,2026-04-20T09:35:00-04:00,2.677464,2.694539,2.643316,2026-04-20T10:00:00-04:00,2.695078,STOP_LOSS,0.012071,39127,104762.6,1.0,689.16,313.11,6285.76,104761.13,104762.57,314287.8,per_trade_allocation,fixed_percent_risk,-689.16,63.06,-752.22,-0.718,-1.0915,6,104010.38
volatility_adjusted,commodities,SIF,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00-04:00,80.139999,80.195,80.050003,80.18,225.0,-1.4692,2026-04-20T10:15:00-04:00,80.029999,2026-04-20T10:20:00-04:00,80.028989,80.156027,79.774913,2026-04-20T10:20:00-04:00,80.172059,STOP_LOSS,0.211071,1299,104010.38,1.0,185.85,313.11,6240.62,103957.66,104762.57,312031.14,per_trade_allocation,fixed_percent_risk,-185.85,62.43,-248.28,-0.2388,-1.3359,1,103762.1
volatility_adjusted,commodities,HGF,2026-04-20,OPEN_EQUALS_LOW,LONG,2026-04-20T09:15:00-04:00,6.0515,6.059,6.0515,6.0575,186.0,-0.6159,2026-04-20T09:25:00-04:00,6.065,2026-04-20T09:30:00-04:00,6.067213,6.05029,6.10106,2026-04-20T10:50:00-04:00,6.049079,STOP_LOSS,0.007321,17267,104762.6,1.0,313.11,0.0,6285.76,104762.57,0.0,314287.8,per_trade_allocation,fixed_percent_risk,-313.11,62.76,-375.88,-0.3588,-1.2004,17,103386.22
volatility_adjusted,equity,ITC_NS,2026-04-21,OPEN_EQUALS_LOW,LONG,2026-04-21T09:15:00+05:30,304.850006,305.700012,304.649994,305.700012,0.0,0.0821,2026-04-21T09:20:00+05:30,305.799988,2026-04-21T09:25:00+05:30,305.761152,304.789036,307.705384,2026-04-21T09:50:00+05:30,304.728078,STOP_LOSS,0.589284,338,103386.22,1.0,349.18,797.27,6203.17,103347.27,102631.73,310158.66,per_trade_allocation,fixed_percent_risk,-349.18,61.9,-411.08,-0.3978,-1.1773,6,102975.14
volatility_adjusted,equity,HDFCBANK_NS,2026-04-21,OPEN_EQUALS_LOW,LONG,2026-04-21T09:15:00+05:30,795.900024,800.349976,795.5,800.0,0.0,0.0943,2026-04-21T09:20:00+05:30,801.549988,2026-04-21T09:25:00+05:30,801.810354,795.740844,813.949374,2026-04-21T12:05:00+05:30,795.581696,STOP_LOSS,2.007137,128,103386.22,1.0,797.27,0.0,6203.17,102631.73,0.0,310158.66,per_trade_allocation,fixed_percent_risk,-797.27,61.34,-858.61,-0.8366,-1.0769,33,102116.53
volatility_adjusted,equity,ICICIBANK_NS,2026-04-21,OPEN_EQUALS_LOW,LONG,2026-04-21T09:15:00+05:30,1362.800049,1375.0,1362.199951,1375.0,0.0,0.6722,2026-04-21T10:30:00+05:30,1377.199951,2026-04-21T10:35:00+05:30,1377.475391,1362.527489,1407.371196,2026-04-21T12:05:00+05:30,1362.254983,STOP_LOSS,1.842869,26,102975.14,1.0,395.73,2412.22,6178.51,35814.36,271764.14,308925.42,gross_exposure,fixed_percent_risk,-395.73,21.37,-417.1,-1.1646,-1.054,19,101699.43
volatility_adjusted,derivatives,CNXAUTO,2026-04-21,OPEN_EQUALS_LOW,LONG,2026-04-21T09:15:00+05:30,26511.099609,26694.349609,26496.449219,26661.349609,0.0,0.1309,2026-04-21T10:00:00+05:30,26694.550781,2026-04-21T10:05:00+05:30,26699.538059,26505.797389,27087.019397,2026-04-21T15:20:00+05:30,26620.475621,END_OF_DAY,53.096261,3,102975.14,1.0,597.13,1815.09,6178.51,80098.61,191665.53,308925.42,per_trade_allocation,fixed_percent_risk,-237.19,47.99,-285.18,-0.356,-0.4776,64,101414.25
volatility_adjusted,equity,BHARTIARTL_NS,2026-04-21,OPEN_EQUALS_LOW,LONG,2026-04-21T09:15:00+05:30,1834.400024,1852.300049,1834.400024,1851.699951,0.0,-0.3314,2026-04-21T09:30:00+05:30,1853.699951,2026-04-21T09:35:00+05:30,1854.8709,1834.033144,1896.546411,2026-04-21T15:20:00+05:30,1853.729156,END_OF_DAY,4.750017,48,103386.22,1.0,1017.82,1146.45,6203.17,89033.8,205979.0,310158.66,risk_budget,fixed_percent_risk,-54.8,53.4,-108.21,-0.1215,-0.1063,70,101306.04
volatility_adjusted,commodities,NGF,2026-04-21,OPEN_EQUALS_HIGH,SHORT,2026-04-21T09:15:00-04:00,2.677,2.678,2.671,2.677,1114.0,-0.1119,2026-04-21T09:35:00-04:00,2.67,2026-04-21T09:40:00-04:00,2.670466,2.677535,2.656327,2026-04-21T09:50:00-04:00,2.678071,STOP_LOSS,0.008643,37935,101306.04,1.0,288.5,0.0,6078.36,101304.13,0.0,303918.12,per_trade_allocation,fixed_percent_risk,-288.5,60.87,-349.37,-0.3449,-1.211,3,100956.67
volatility_adjusted,derivatives,CNXIT,2026-04-22,OPEN_EQUALS_HIGH,SHORT,2026-04-22T09:15:00+05:30,31050.349609,31050.349609,30669.449219,30819.25,0.0,-2.2150,2026-04-22T10:15:00+05:30,30599.699219,2026-04-22T10:20:00+05:30,30593.180921,31056.559679,29666.423405,2026-04-22T15:20:00+05:30,30503.749921,END_OF_DAY,156.593052,1,100956.67,1.0,469.59,2201.87,6057.4,30593.18,250518.59,302870.01,gross_exposure,fixed_percent_risk,89.43,18.33,71.1,0.2324,0.1514,61,101027.77
volatility_adjusted,equity,ICICIBANK_NS,2026-04-22,OPEN_EQUALS_HIGH,SHORT,2026-04-22T09:15:00+05:30,1379.0,1379.0,1372.900024,1375.599976,0.0,-0.4835,2026-04-22T09:20:00+05:30,1371.300049,2026-04-22T09:25:00+05:30,1371.625644,1379.2758,1356.325333,2026-04-22T15:20:00+05:30,1366.873296,END_OF_DAY,4.300014,73,100956.67,1.0,578.6,0.0,6057.4,100128.67,0.0,302870.01,per_trade_allocation,fixed_percent_risk,346.92,59.97,286.95,0.2866,0.4959,72,101314.72
volatility_adjusted,equity,INFY_NS,2026-04-22,OPEN_EQUALS_HIGH,SHORT,2026-04-22T09:15:00+05:30,1295.0,1295.0,1273.800049,1280.0,0.0,-1.5059,2026-04-22T10:05:00+05:30,1272.0,2026-04-22T10:10:00+05:30,1271.7456,1295.259,1224.7188,2026-04-22T15:20:00+05:30,1267.953491,END_OF_DAY,6.785697,42,100956.67,1.0,998.44,1203.43,6057.4,53413.32,197105.27,302870.01,risk_budget,fixed_percent_risk,159.27,32.0,127.27,0.2383,0.1275,63,101441.99
volatility_adjusted,equity,LT_NS,2026-04-22,OPEN_EQUALS_HIGH,SHORT,2026-04-22T09:15:00+05:30,4065.100098,4065.100098,4048.0,4052.0,0.0,-0.2209,2026-04-22T09:40:00+05:30,4042.5,2026-04-22T09:45:00+05:30,4040.6917,4065.913118,3990.248865,2026-04-22T15:20:00+05:30,4021.203982,END_OF_DAY,7.571429,24,100956.67,1.0,624.83,578.6,6057.4,96976.6,100128.67,302870.01,per_trade_allocation,fixed_percent_risk,467.71,58.05,409.66,0.4224,0.6556,68,101851.65
volatility_adjusted,commodities,GCF,2026-04-22,OPEN_EQUALS_HIGH,SHORT,2026-04-22T09:15:00-04:00,4760.600098,4762.700195,4754.600098,4762.0,842.0,0.5746,2026-04-22T10:30:00-04:00,4754.5,2026-04-22T10:35:00-04:00,4753.948922,4761.552218,4738.742332,2026-04-22T14:45:00-04:00,4762.504528,STOP_LOSS,7.457136,21,101851.65,1.0,179.67,0.0,6111.1,99832.93,0.0,305554.95,per_trade_allocation,fixed_percent_risk,-179.67,59.95,-239.62,-0.24,-1.3337,51,101612.03
volatility_adjusted,derivatives,CNXAUTO,2026-04-23,OPEN_EQUALS_HIGH,SHORT,2026-04-23T09:15:00+05:30,26276.199219,26276.199219,26090.599609,26103.050781,0.0,-0.6965,2026-04-23T10:15:00+05:30,26052.300781,2026-04-23T10:20:00+05:30,26049.03915,26281.454459,25584.208533,2026-04-23T15:20:00+05:30,25839.1668,END_OF_DAY,84.981724,3,101612.03,1.0,713.01,0.0,6096.72,78147.12,0.0,304836.09,per_trade_allocation,fixed_percent_risk,629.62,46.7,582.92,0.7459,0.8175,61,102194.95
volatility_adjusted,equity,KOTAKBANK_NS,2026-04-23,OPEN_EQUALS_HIGH,SHORT,2026-04-23T09:15:00+05:30,373.450012,373.450012,370.25,373.0,0.0,-0.7706,2026-04-23T10:35:00+05:30,369.850006,2026-04-23T10:40:00+05:30,369.776036,373.524702,362.278704,2026-04-23T15:20:00+05:30,370.774152,END_OF_DAY,1.117859,265,101612.03,1.0,1013.19,713.01,6096.72,97990.65,78147.12,304836.09,risk_budget,fixed_percent_risk,-264.5,58.87,-323.37,-0.33,-0.3192,57,101871.58
volatility_adjusted,commodities,NGF,2026-04-23,OPEN_EQUALS_LOW,LONG,2026-04-23T09:15:00-04:00,2.781,2.789,2.781,2.787,2282.0,2.4687,2026-04-23T09:20:00-04:00,2.79,2026-04-23T09:25:00-04:00,2.790558,2.780444,2.810786,2026-04-23T09:40:00-04:00,2.779888,STOP_LOSS,0.012286,36505,101871.58,1.0,389.52,0.0,6112.29,101869.32,0.0,305614.74,per_trade_allocation,fixed_percent_risk,-389.52,61.0,-450.53,-0.4423,-1.1566,4,101421.05
volatility_adjusted,commodities,SIF,2026-04-23,OPEN_EQUALS_HIGH,SHORT,2026-04-23T09:15:00-04:00,76.43,76.470001,76.169998,76.199997,480.0,-1.6661,2026-04-23T09:25:00-04:00,76.025002,2026-04-23T09:30:00-04:00,76.009797,76.445286,75.138817,2026-04-23T09:40:00-04:00,76.460575,STOP_LOSS,0.261428,1340,101871.58,1.0,604.04,389.52,6112.29,101853.13,101869.32,305614.74,per_trade_allocation,fixed_percent_risk,-604.04,61.29,-665.34,-0.6532,-1.1015,3,100755.71
volatility_adjusted,commodities,GCF,2026-04-23,OPEN_EQUALS_LOW,LONG,2026-04-23T09:15:00-04:00,4742.600098,4747.899902,4742.600098,4743.700195,352.0,-0.3865,2026-04-23T09:35:00-04:00,4748.0,2026-04-23T09:40:00-04:00,4748.9496,4741.651578,4763.545645,2026-04-23T09:55:00-04:00,4740.703247,STOP_LOSS,6.907192,21,100755.71,1.0,173.17,0.0,6045.34,99727.94,0.0,302267.13,per_trade_allocation,fixed_percent_risk,-173.17,59.78,-232.96,-0.2336,-1.3452,4,100522.75
volatility_adjusted,commodities,HGF,2026-04-23,OPEN_EQUALS_LOW,LONG,2026-04-23T09:15:00-04:00,6.0635,6.0725,6.0625,6.0725,110.0,-1.2298,2026-04-23T10:15:00-04:00,6.073,2026-04-23T10:20:00-04:00,6.074715,6.062287,6.09957,2026-04-23T11:10:00-04:00,6.09835,TARGET,0.009107,16547,100522.75,1.0,225.7,0.0,6031.36,100518.31,0.0,301568.25,per_trade_allocation,fixed_percent_risk,391.09,60.43,330.67,0.329,1.4651,11,100853.42
volatility_adjusted,derivatives,CNXFMCG,2026-04-24,OPEN_EQUALS_HIGH,SHORT,2026-04-24T09:15:00+05:30,51383.300781,51383.300781,50981.148438,51189.25,0.0,0.6090,2026-04-24T09:45:00+05:30,50959.101562,2026-04-24T09:50:00+05:30,50948.456708,51393.577441,50058.215241,2026-04-24T15:20:00+05:30,50789.40585,END_OF_DAY,110.696987,1,100853.42,1.0,455.4,1007.99,6051.21,50948.46,81820.63,302560.26,per_trade_allocation,fixed_percent_risk,159.05,30.52,128.53,0.2523,0.2822,67,100981.95
volatility_adjusted,equity,HDFCBANK_NS,2026-04-24,OPEN_EQUALS_LOW,LONG,2026-04-24T09:15:00+05:30,779.0,784.0,779.0,784.0,0.0,-0.5870,2026-04-24T10:50:00+05:30,785.950012,2026-04-24T10:55:00+05:30,785.857152,778.8442,799.883057,2026-04-24T15:20:00+05:30,784.843,END_OF_DAY,1.51072,128,100853.42,1.0,917.6,1463.39,6051.21,100589.72,132769.09,302560.26,per_trade_allocation,fixed_percent_risk,-129.81,60.31,-190.13,-0.189,-0.2072,54,100791.82
volatility_adjusted,equity,ITC_NS,2026-04-24,OPEN_EQUALS_HIGH,SHORT,2026-04-24T09:15:00+05:30,306.649994,306.649994,303.200012,303.700012,0.0,0.4586,2026-04-24T09:30:00+05:30,303.149994,2026-04-24T09:35:00+05:30,303.039386,306.711324,295.695511,2026-04-24T15:20:00+05:30,301.460274,END_OF_DAY,0.592854,270,100853.42,1.0,1007.99,0.0,6051.21,81820.63,0.0,302560.26,risk_budget,fixed_percent_risk,426.36,48.96,377.4,0.4612,0.3744,70,101169.22
volatility_adjusted,equity,SBIN_NS,2026-04-24,OPEN_EQUALS_LOW,LONG,2026-04-24T09:15:00+05:30,1092.0,1101.349976,1092.0,1100.949951,0.0,-0.2831,2026-04-24T14:30:00+05:30,1102.5,2026-04-24T14:35:00+05:30,1102.920491,1091.7816,1125.198273,2026-04-24T15:20:00+05:30,1101.179744,END_OF_DAY,1.850002,62,100853.42,1.0,704.15,2380.99,6051.21,68381.07,233358.81,302560.26,gross_exposure,fixed_percent_risk,-107.93,41.0,-148.92,-0.2178,-0.2115,10,101020.3
