date,status,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2021-07-09,TRADED,18,0,9,9,12,6,0,0,6,12,0,461.91,25.66,324.35,-118.69,14028.84,779.38,9916.70,-3630.59,930156.68,2,5,513.20,15650.63,1.6652,
2021-07-10,TRADED,11,0,7,4,7,4,0,0,4,7,0,239.99,21.82,288.36,-130.87,7083.60,643.96,8511.96,-3879.80,937240.27,3,5,269.93,7997.66,0.8598,
2021-07-11,TRADED,16,0,7,9,10,6,0,0,6,10,0,349.30,21.83,290.38,-109.84,10295.41,643.46,8578.78,-3256.95,947535.67,3,5,389.93,11596.61,1.2322,
2021-07-12,TRADED,2,0,1,1,1,1,0,0,1,1,0,49.99,24.99,114.91,-64.92,1475.27,737.64,3375.53,-1900.26,949010.94,1,1,64.92,1900.26,0.2005,
2021-07-13,TRADED,10,0,3,7,7,3,0,0,3,7,0,250.34,25.03,311.87,-127.40,7677.02,767.70,9502.30,-3857.97,956687.97,2,5,254.39,7661.76,0.8073,
2021-07-14,TRADED,9,0,4,5,7,2,0,0,2,7,0,-150.89,-16.77,223.12,-113.41,-4708.82,-523.20,6816.13,-3486.14,951979.14,1,5,374.01,11524.95,1.1961,
2021-07-15,TRADED,10,0,6,4,8,2,0,0,2,8,0,-79.74,-7.97,289.41,-126.78,-2407.24,-240.72,8907.77,-3878.38,949571.90,1,7,406.31,12455.37,1.3084,
2021-07-16,TRADED,22,0,13,9,18,4,0,0,4,18,0,127.99,5.82,279.38,-130.36,4134.24,187.92,8827.44,-4088.36,953706.17,3,13,328.08,10282.39,1.0828,
2021-07-17,TRADED,21,0,13,8,16,5,0,0,5,16,0,-175.59,-8.36,285.67,-150.53,-5556.36,-264.59,9037.46,-4781.03,948149.79,2,8,677.85,21433.58,2.2131,
2021-07-18,TRADED,21,0,7,14,13,8,0,0,8,13,0,218.41,10.40,256.87,-134.11,6907.06,328.91,8104.44,-4204.46,955056.86,3,3,226.85,7127.09,0.7505,
2021-07-19,TRADED,16,0,7,9,12,4,0,0,4,12,0,38.13,2.38,311.43,-121.91,1274.33,79.65,9890.19,-3836.40,956331.20,2,5,310.07,9778.25,1.0238,
2021-07-20,TRADED,1,0,0,1,0,1,0,0,1,0,0,296.82,296.82,296.82,296.82,9933.85,9933.85,9933.85,9933.85,966265.05,1,0,0.00,0.00,0.0000,
2021-07-21,TRADED,8,0,4,4,4,4,0,0,4,4,0,425.78,53.22,214.84,-32.72,14304.08,1788.01,7203.46,-1098.27,980569.13,3,3,53.25,1786.45,0.1849,
2021-07-22,TRADED,16,0,8,8,12,4,0,0,4,12,0,-328.80,-20.55,269.96,-157.88,-10341.99,-646.37,8400.06,-4965.67,970227.12,1,4,507.42,15908.89,1.6224,
2021-07-23,TRADED,23,0,13,10,16,7,0,0,7,16,0,359.83,15.64,291.42,-121.08,11090.26,482.19,8952.32,-3751.27,981317.39,2,8,419.88,12964.99,1.3173,
2021-07-24,TRADED,2,0,2,0,0,2,0,0,2,0,0,436.22,218.11,261.64,174.58,12879.04,6439.52,7715.44,5163.60,994196.42,2,0,0.00,0.00,0.0000,
2021-07-25,TRADED,17,0,8,9,11,6,0,0,6,11,0,-356.20,-20.95,209.64,-149.13,-10453.34,-614.90,6095.54,-4332.38,983743.08,2,5,675.48,19742.77,1.9858,
2021-07-26,TRADED,2,0,1,1,2,0,0,0,0,2,0,-90.02,-45.01,-30.34,-59.68,-2370.01,-1185.01,-800.58,-1569.43,981373.06,0,2,90.02,2370.02,0.2409,
2021-07-27,TRADED,12,0,7,5,9,3,0,0,3,9,0,-224.10,-18.68,301.84,-184.86,-5986.53,-498.88,7948.42,-4871.74,975386.52,1,5,499.23,13227.35,1.3446,
2021-07-28,TRADED,6,0,4,2,5,1,0,0,1,5,0,-325.07,-54.18,149.80,-181.50,-8202.21,-1367.04,3766.65,-4582.85,967184.31,1,4,430.08,10846.53,1.1120,
2021-07-29,TRADED,34,0,14,20,27,7,0,0,7,27,0,-534.29,-15.71,383.49,-189.37,-13426.17,-394.89,9555.30,-4767.99,953758.12,3,14,982.05,24678.07,2.5298,
2021-07-30,TRADED,11,0,5,6,6,5,0,0,5,6,0,302.46,27.50,319.28,-178.92,7633.21,693.93,8038.64,-4468.61,961391.33,3,5,295.77,7422.67,0.7748,
2021-07-31,TRADED,12,0,4,8,10,2,0,0,2,10,0,-734.91,-61.24,219.95,-197.38,-17780.73,-1481.73,5273.56,-4791.41,943610.58,1,8,954.86,23054.31,2.3980,
2021-08-01,TRADED,22,0,16,6,14,8,0,0,8,14,0,983.99,44.73,415.07,-204.40,23762.42,1080.11,10018.87,-4877.68,967372.99,3,7,765.77,18334.93,1.9052,
2021-08-02,TRADED,1,0,0,1,0,1,0,0,1,0,0,276.38,276.38,276.38,276.38,6921.91,6921.91,6921.91,6921.91,974294.90,1,0,0.00,0.00,0.0000,
2021-08-03,TRADED,5,0,2,3,4,1,0,0,1,4,0,-0.57,-0.11,384.68,-157.55,-253.46,-50.69,9757.85,-4109.50,974041.45,1,4,385.25,10011.31,1.0174,
2021-08-04,TRADED,14,0,4,10,10,4,0,0,4,10,0,419.15,29.94,360.67,-188.54,10992.86,785.20,9464.41,-4931.67,985034.31,2,6,404.74,10554.96,1.0748,
2021-08-05,TRADED,6,0,3,3,5,1,0,0,1,5,0,-441.53,-73.59,57.57,-133.82,-11280.30,-1880.05,1473.70,-3410.45,973754.01,1,3,441.53,11280.30,1.1452,
2021-08-06,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,973754.01,0,0,0.00,0.00,0.0000,
2021-08-07,TRADED,5,0,4,1,1,4,0,0,4,1,0,1072.69,214.54,374.02,-189.19,24804.76,4960.95,8690.27,-4357.93,998558.77,3,1,189.19,4357.93,0.4436,
2021-08-08,TRADED,13,0,6,7,11,2,0,0,2,11,0,-614.37,-47.26,417.37,-210.90,-13884.86,-1068.07,9417.36,-4783.68,984673.89,1,7,1031.74,23302.24,2.3118,
2021-08-09,TRADED,1,0,0,1,1,0,0,0,0,1,0,-100.62,-100.62,-100.62,-100.62,-2295.19,-2295.19,-2295.19,-2295.19,982378.70,0,1,100.62,2295.19,0.2331,
2021-08-10,TRADED,27,0,13,14,22,5,0,0,5,22,0,-1050.26,-38.90,284.37,-195.23,-23063.03,-854.19,6223.06,-4295.14,959315.68,2,9,1050.26,23063.02,2.3477,
2021-08-11,TRADED,18,0,11,7,15,3,0,0,3,15,0,-437.77,-24.32,284.00,-161.25,-9639.97,-535.55,6215.37,-3525.66,949675.68,1,12,918.84,20140.36,2.0995,
2021-08-12,TRADED,9,0,4,5,8,1,0,0,1,8,0,-230.23,-25.58,386.72,-192.89,-4995.30,-555.03,8416.60,-4202.61,944680.39,1,8,616.95,13411.89,1.4123,
2021-08-13,TRADED,4,0,3,1,2,2,0,0,2,2,0,249.27,62.32,305.82,-86.93,5537.50,1384.38,6801.97,-1941.93,950217.89,2,2,133.95,2989.35,0.3164,
2021-08-14,TRADED,8,0,2,6,6,2,0,0,2,6,0,-465.15,-58.14,324.72,-280.37,-9916.77,-1239.60,6897.21,-5972.15,940301.13,1,3,465.15,9916.76,1.0436,
2021-08-15,TRADED,10,0,4,6,7,3,0,0,3,7,0,43.53,4.35,316.94,-187.05,944.53,94.45,6765.32,-4042.83,941245.65,2,5,423.26,8967.96,0.9537,
2021-08-16,TRADED,1,0,1,0,1,0,0,0,0,1,0,-109.14,-109.14,-109.14,-109.14,-2317.14,-2317.14,-2317.14,-2317.14,938928.51,0,1,109.14,2317.14,0.2462,
2021-08-17,TRADED,7,0,2,5,2,5,0,0,5,2,0,1063.34,151.91,372.16,-132.61,22940.89,3277.27,8002.37,-2856.23,961869.39,2,1,132.61,2856.24,0.2991,
2021-08-18,TRADED,13,0,4,9,7,6,0,0,6,7,0,963.94,74.15,423.39,-177.56,21343.37,1641.80,9424.65,-3916.93,983212.76,2,3,245.94,5425.06,0.5592,
2021-08-19,TRADED,7,0,2,5,3,4,0,0,4,3,0,1161.21,165.89,434.49,-153.11,25857.17,3693.88,9711.91,-3427.05,1009069.93,2,2,153.11,3427.05,0.3408,
2021-08-20,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1009069.93,0,0,0.00,0.00,0.0000,
2021-08-21,TRADED,15,0,8,7,12,3,0,0,3,12,0,-359.16,-23.94,444.53,-293.00,-7422.53,-494.84,9060.21,-6052.75,1001647.39,2,7,433.73,8934.88,0.8855,
2021-08-22,TRADED,27,0,12,15,19,8,0,0,8,19,0,-159.88,-5.92,459.28,-215.69,-3252.82,-120.47,9389.42,-4371.42,998394.55,2,5,805.30,16418.63,1.6392,
2021-08-23,TRADED,8,0,3,5,7,1,0,0,1,7,0,-354.33,-44.29,271.51,-216.41,-7112.33,-889.04,5479.89,-4343.74,991282.23,1,7,625.84,12592.21,1.2612,
2021-08-24,TRADED,15,0,6,9,12,3,0,0,3,12,0,186.45,12.43,454.28,-187.67,3839.30,255.95,9204.25,-3766.36,995121.52,2,12,849.86,17094.44,1.7105,
2021-08-25,TRADED,4,0,0,4,2,2,0,0,2,2,0,564.38,141.09,417.04,-66.69,11749.40,2937.35,8716.07,-1373.95,1006870.92,2,1,66.69,1373.95,0.1381,
2021-08-26,TRADED,2,0,0,2,1,1,0,0,1,1,0,95.19,47.59,195.42,-100.23,1927.56,963.78,4047.54,-2119.98,1008798.48,1,1,100.23,2119.98,0.2097,
2021-08-27,TRADED,18,0,14,4,13,5,0,0,5,13,0,-534.38,-29.69,371.15,-216.05,-11344.95,-630.28,7845.48,-4556.81,997453.52,1,6,912.14,19331.33,1.9160,
2021-08-28,TRADED,14,0,9,5,10,4,0,0,4,10,0,-485.71,-34.69,200.34,-229.11,-9979.45,-712.82,4094.92,-4706.24,987474.05,1,3,485.71,9979.47,1.0005,
2021-08-29,TRADED,11,0,7,4,8,3,0,0,3,8,0,-102.15,-9.29,412.18,-175.22,-2080.03,-189.09,8481.78,-3589.11,985394.01,1,3,375.14,7708.00,0.7762,
2021-08-30,TRADED,18,0,11,7,13,5,0,0,5,13,0,-769.18,-42.73,330.98,-240.00,-15825.59,-879.20,6835.84,-4945.27,969568.39,1,3,769.18,15825.62,1.6060,
2021-08-31,TRADED,14,0,6,8,7,7,0,0,7,7,0,1374.88,98.21,404.55,-215.60,28902.01,2064.43,8548.41,-4578.58,998470.40,5,2,380.33,8013.61,0.8240,
2021-09-01,TRADED,16,0,7,9,10,6,0,0,6,10,0,72.98,4.56,447.36,-180.72,1476.13,92.26,9418.06,-3836.15,999946.54,2,6,708.14,14995.51,1.4969,
2021-09-02,TRADED,11,0,7,4,8,3,0,0,3,8,0,-173.34,-15.76,169.55,-184.52,-3509.75,-319.07,3420.97,-3746.31,996436.79,1,4,454.03,9186.11,0.9187,
2021-09-03,TRADED,15,0,4,11,11,4,0,0,4,11,0,-560.12,-37.34,342.34,-221.97,-11288.71,-752.58,6885.92,-4498.65,985148.07,1,3,562.70,11384.47,1.1425,
2021-09-04,TRADED,29,0,14,15,24,5,0,0,5,24,0,-1109.11,-38.25,456.08,-240.78,-22184.30,-764.98,9124.84,-4836.20,962963.74,2,14,1586.60,31740.48,3.2219,
2021-09-05,TRADED,20,0,11,9,15,5,0,0,5,15,0,-289.98,-14.50,449.18,-215.50,-5822.01,-291.10,8942.97,-4322.72,957141.73,2,6,814.88,16278.44,1.6905,
2021-09-06,TRADED,12,0,11,1,7,5,0,0,5,7,0,420.64,35.05,295.27,-169.91,8122.13,676.84,5694.32,-3303.94,965263.85,2,2,185.94,3616.51,0.3778,
2021-09-07,TRADED,1,0,1,0,1,0,0,0,0,1,0,-140.43,-140.43,-140.43,-140.43,-2689.80,-2689.80,-2689.80,-2689.80,962574.04,0,1,140.43,2689.81,0.2787,
2021-09-08,TRADED,18,0,8,10,15,3,0,0,3,15,0,-862.45,-47.91,308.75,-194.81,-18630.62,-1035.03,6633.80,-4214.83,943943.42,1,8,977.22,21096.94,2.1861,
2021-09-09,TRADED,36,0,22,14,28,8,0,0,8,28,0,-780.19,-21.67,419.84,-197.70,-16793.64,-466.49,9129.45,-4302.93,927149.79,3,9,780.19,16793.63,1.7791,
2021-09-10,TRADED,14,0,8,6,9,5,0,0,5,9,0,631.98,45.14,436.27,-167.19,13612.91,972.35,9411.25,-3581.63,940762.72,2,5,261.69,5620.01,0.6032,
2021-09-11,TRADED,12,0,8,4,9,3,0,0,3,9,0,159.67,13.31,408.08,-221.68,3499.98,291.67,8998.32,-4866.71,944262.71,2,8,638.73,14057.42,1.4669,
2021-09-12,TRADED,14,0,5,9,10,4,0,0,4,10,0,195.56,13.97,378.11,-236.00,4193.16,299.51,8257.94,-5230.18,948455.87,1,7,710.79,15716.42,1.6505,
2021-09-13,TRADED,5,0,3,2,4,1,0,0,1,4,0,-336.83,-67.37,131.01,-223.10,-7504.35,-1500.87,2916.16,-4952.47,940951.52,1,3,336.83,7504.35,0.7912,
2021-09-14,TRADED,2,0,2,0,0,2,0,0,2,0,0,330.78,165.39,206.06,124.72,7370.24,3685.12,4587.95,2782.29,948321.77,2,0,0.00,0.00,0.0000,
2021-09-15,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,948321.77,0,0,0.00,0.00,0.0000,
2021-09-16,TRADED,20,0,7,13,17,3,0,0,3,17,0,-1134.60,-56.73,208.61,-202.83,-23708.71,-1185.44,4353.79,-4240.39,924613.05,1,7,1134.60,23708.72,2.5001,
2021-09-17,TRADED,26,0,13,13,16,10,0,0,10,16,0,547.02,21.04,451.38,-205.02,11605.74,446.37,9524.52,-4267.29,936218.81,3,6,646.71,13486.92,1.4529,
2021-09-18,TRADED,10,0,5,5,7,3,0,0,3,7,0,-429.85,-42.98,223.28,-285.58,-8999.12,-899.91,4685.79,-5960.48,927219.69,2,4,462.31,9672.52,1.0331,
2021-09-19,TRADED,13,0,4,9,10,3,0,0,3,10,0,386.88,29.76,438.48,-189.08,8230.18,633.09,9210.35,-3936.42,935449.84,3,10,631.12,13102.49,1.4131,
2021-09-20,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,935449.84,0,0,0.00,0.00,0.0000,
2021-09-21,TRADED,21,0,7,14,16,5,0,0,5,16,0,-486.76,-23.18,230.43,-217.46,-11241.74,-535.32,5314.86,-5007.29,924208.09,2,7,606.97,14028.03,1.4996,
2021-09-22,TRADED,20,0,10,10,15,5,0,0,5,15,0,-159.93,-8.00,332.10,-191.55,-3773.59,-188.68,7875.92,-4549.70,920434.47,2,11,903.97,21424.02,2.3013,
2021-09-23,TRADED,11,0,9,2,8,3,0,0,3,8,0,-263.99,-24.00,168.59,-195.54,-6027.57,-547.96,3848.11,-4478.14,914406.91,1,4,432.58,9875.68,1.0729,
2021-09-24,TRADED,13,0,6,7,11,2,0,0,2,11,0,-402.22,-30.94,353.40,-183.14,-8837.03,-679.77,8211.99,-4111.96,905569.87,1,6,755.62,17049.03,1.8645,
2021-09-25,TRADED,43,0,22,21,39,4,0,0,4,39,0,-2120.59,-49.32,373.53,-210.95,-49750.03,-1156.98,8835.27,-4931.03,855819.81,2,19,2120.59,49750.06,5.4938,
2021-09-26,TRADED,11,0,5,6,8,3,0,0,3,8,0,233.54,21.23,347.79,-140.93,5542.31,503.85,8200.43,-3283.26,861362.12,2,6,375.55,8820.35,1.0306,
2021-09-27,TRADED,11,0,6,5,9,2,0,0,2,9,0,-166.26,-15.11,403.34,-196.97,-3666.73,-333.34,9381.76,-4497.84,857695.39,1,5,569.60,13048.49,1.4985,
