trade_id,report_date,entry_date,exit_date,signal_timestamp,entry_timestamp,direction,entry_price_points,entry_ma,exit_candle_timestamp,exit_timestamp,exit_price_points,exit_reason,exit_ma,points_pnl,holding_days,remarks
T00322,2025-07-12,2025-07-12,2025-07-12,2025-07-12 07:00:00+00:00,2025-07-12 08:00:00+00:00,LONG,117797.06,117778.24,2025-07-12 08:00:00+00:00,2025-07-12 09:00:00+00:00,117778.24,stop_loss_ma_touch,117778.24,-18.82,0,
T00323,2025-07-12,2025-07-12,2025-07-12,2025-07-12 08:00:00+00:00,2025-07-12 09:00:00+00:00,LONG,117971.06,117775.86,2025-07-12 11:00:00+00:00,2025-07-12 12:00:00+00:00,117766.65,stop_loss_ma_touch,117766.65,-204.41,0,
T00324,2025-07-12,2025-07-12,2025-07-12,2025-07-12 11:00:00+00:00,2025-07-12 12:00:00+00:00,LONG,117870.35,117767.94,2025-07-12 12:00:00+00:00,2025-07-12 13:00:00+00:00,117767.94,stop_loss_ma_touch,117767.94,-102.41,0,
T00325,2025-07-12,2025-07-12,2025-07-12,2025-07-12 12:00:00+00:00,2025-07-12 13:00:00+00:00,SHORT,117585.58,117754.89,2025-07-12 14:00:00+00:00,2025-07-12 15:00:00+00:00,117735.75,stop_loss_ma_touch,117735.75,-150.17,0,
T00326,2025-07-13,2025-07-12,2025-07-13,2025-07-12 14:00:00+00:00,2025-07-12 15:00:00+00:00,SHORT,117426.98,117716.00,2025-07-13 01:00:00+00:00,2025-07-13 02:00:00+00:00,117624.35,stop_loss_ma_touch,117624.35,-197.37,1,
T00327,2025-07-13,2025-07-13,2025-07-13,2025-07-13 01:00:00+00:00,2025-07-13 02:00:00+00:00,SHORT,117587.38,117619.99,2025-07-13 02:00:00+00:00,2025-07-13 03:00:00+00:00,117619.99,stop_loss_ma_touch,117619.99,-32.61,0,
T00328,2025-07-14,2025-07-13,2025-07-14,2025-07-13 02:00:00+00:00,2025-07-13 03:00:00+00:00,LONG,117650.02,117619.56,2025-07-14 15:00:00+00:00,2025-07-14 16:00:00+00:00,120415.72,stop_loss_ma_touch,120415.72,2765.70,1,
T00329,2025-07-14,2025-07-14,2025-07-14,2025-07-14 15:00:00+00:00,2025-07-14 16:00:00+00:00,SHORT,119867.12,120463.65,2025-07-14 17:00:00+00:00,2025-07-14 18:00:00+00:00,120535.41,stop_loss_ma_touch,120535.41,-668.29,0,
T00330,2025-07-15,2025-07-14,2025-07-15,2025-07-14 17:00:00+00:00,2025-07-14 18:00:00+00:00,SHORT,119900.00,120583.42,2025-07-15 21:00:00+00:00,2025-07-15 22:00:00+00:00,117549.81,stop_loss_ma_touch,117549.81,2350.19,1,
T00331,2025-07-15,2025-07-15,2025-07-15,2025-07-15 21:00:00+00:00,2025-07-15 22:00:00+00:00,LONG,117568.44,117447.70,2025-07-15 22:00:00+00:00,2025-07-15 23:00:00+00:00,117447.70,stop_loss_ma_touch,117447.70,-120.74,0,
T00332,2025-07-16,2025-07-15,2025-07-16,2025-07-15 22:00:00+00:00,2025-07-15 23:00:00+00:00,LONG,117845.41,117355.62,2025-07-16 02:00:00+00:00,2025-07-16 03:00:00+00:00,117179.08,stop_loss_ma_touch,117179.08,-666.33,1,
T00333,2025-07-17,2025-07-16,2025-07-17,2025-07-16 02:00:00+00:00,2025-07-16 03:00:00+00:00,LONG,117337.45,117140.96,2025-07-16 23:00:00+00:00,2025-07-17 00:00:00+00:00,118631.87,stop_loss_ma_touch,118631.87,1294.42,1,
T00334,2025-07-17,2025-07-17,2025-07-17,2025-07-16 23:00:00+00:00,2025-07-17 00:00:00+00:00,LONG,118681.68,118669.37,2025-07-17 00:00:00+00:00,2025-07-17 01:00:00+00:00,118669.37,stop_loss_ma_touch,118669.37,-12.31,0,
T00335,2025-07-17,2025-07-17,2025-07-17,2025-07-17 00:00:00+00:00,2025-07-17 01:00:00+00:00,LONG,118946.24,118703.17,2025-07-17 01:00:00+00:00,2025-07-17 02:00:00+00:00,118703.17,stop_loss_ma_touch,118703.17,-243.07,0,
T00336,2025-07-17,2025-07-17,2025-07-17,2025-07-17 01:00:00+00:00,2025-07-17 02:00:00+00:00,SHORT,118176.09,118721.31,2025-07-17 09:00:00+00:00,2025-07-17 10:00:00+00:00,118863.24,stop_loss_ma_touch,118863.24,-687.15,0,
T00337,2025-07-17,2025-07-17,2025-07-17,2025-07-17 09:00:00+00:00,2025-07-17 10:00:00+00:00,SHORT,118827.60,118846.39,2025-07-17 10:00:00+00:00,2025-07-17 11:00:00+00:00,118846.39,stop_loss_ma_touch,118846.39,-18.79,0,
T00338,2025-07-17,2025-07-17,2025-07-17,2025-07-17 10:00:00+00:00,2025-07-17 11:00:00+00:00,SHORT,118382.43,118829.93,2025-07-17 14:00:00+00:00,2025-07-17 15:00:00+00:00,118750.08,stop_loss_ma_touch,118750.08,-367.65,0,
T00339,2025-07-17,2025-07-17,2025-07-17,2025-07-17 14:00:00+00:00,2025-07-17 15:00:00+00:00,LONG,118838.29,118739.28,2025-07-17 15:00:00+00:00,2025-07-17 16:00:00+00:00,118739.28,stop_loss_ma_touch,118739.28,-99.01,0,
T00340,2025-07-17,2025-07-17,2025-07-17,2025-07-17 15:00:00+00:00,2025-07-17 16:00:00+00:00,LONG,118937.61,118729.58,2025-07-17 16:00:00+00:00,2025-07-17 17:00:00+00:00,118729.58,stop_loss_ma_touch,118729.58,-208.03,0,
T00341,2025-07-17,2025-07-17,2025-07-17,2025-07-17 16:00:00+00:00,2025-07-17 17:00:00+00:00,SHORT,118615.14,118698.70,2025-07-17 17:00:00+00:00,2025-07-17 18:00:00+00:00,118698.70,stop_loss_ma_touch,118698.70,-83.56,0,
T00342,2025-07-17,2025-07-17,2025-07-17,2025-07-17 17:00:00+00:00,2025-07-17 18:00:00+00:00,LONG,119309.87,118705.76,2025-07-17 20:00:00+00:00,2025-07-17 21:00:00+00:00,118696.60,stop_loss_ma_touch,118696.60,-613.27,0,
T00343,2025-07-18,2025-07-17,2025-07-18,2025-07-17 20:00:00+00:00,2025-07-17 21:00:00+00:00,LONG,119504.65,118676.84,2025-07-18 08:00:00+00:00,2025-07-18 09:00:00+00:00,119372.69,stop_loss_ma_touch,119372.69,-131.96,1,
T00344,2025-07-18,2025-07-18,2025-07-18,2025-07-18 08:00:00+00:00,2025-07-18 09:00:00+00:00,SHORT,118697.72,119386.23,2025-07-18 12:00:00+00:00,2025-07-18 13:00:00+00:00,119480.84,stop_loss_ma_touch,119480.84,-783.12,0,
T00345,2025-07-19,2025-07-18,2025-07-19,2025-07-18 12:00:00+00:00,2025-07-18 13:00:00+00:00,SHORT,119509.91,119548.14,2025-07-19 06:00:00+00:00,2025-07-19 07:00:00+00:00,118364.84,stop_loss_ma_touch,118364.84,1145.07,1,
T00346,2025-07-19,2025-07-19,2025-07-19,2025-07-19 06:00:00+00:00,2025-07-19 07:00:00+00:00,SHORT,118265.83,118278.22,2025-07-19 07:00:00+00:00,2025-07-19 08:00:00+00:00,118278.22,stop_loss_ma_touch,118278.22,-12.39,0,
T00347,2025-07-19,2025-07-19,2025-07-19,2025-07-19 07:00:00+00:00,2025-07-19 08:00:00+00:00,LONG,118264.24,118228.96,2025-07-19 08:00:00+00:00,2025-07-19 09:00:00+00:00,118228.96,stop_loss_ma_touch,118228.96,-35.28,0,
T00348,2025-07-19,2025-07-19,2025-07-19,2025-07-19 08:00:00+00:00,2025-07-19 09:00:00+00:00,SHORT,118177.69,118207.29,2025-07-19 09:00:00+00:00,2025-07-19 10:00:00+00:00,118207.29,stop_loss_ma_touch,118207.29,-29.60,0,
T00349,2025-07-19,2025-07-19,2025-07-19,2025-07-19 09:00:00+00:00,2025-07-19 10:00:00+00:00,LONG,118326.25,118181.30,2025-07-19 14:00:00+00:00,2025-07-19 15:00:00+00:00,118039.27,stop_loss_ma_touch,118039.27,-286.98,0,
T00350,2025-07-19,2025-07-19,2025-07-19,2025-07-19 14:00:00+00:00,2025-07-19 15:00:00+00:00,SHORT,117749.56,118020.84,2025-07-19 15:00:00+00:00,2025-07-19 16:00:00+00:00,118020.84,stop_loss_ma_touch,118020.84,-271.28,0,
T00351,2025-07-19,2025-07-19,2025-07-19,2025-07-19 15:00:00+00:00,2025-07-19 16:00:00+00:00,LONG,118114.79,118029.82,2025-07-19 16:00:00+00:00,2025-07-19 17:00:00+00:00,118029.82,stop_loss_ma_touch,118029.82,-84.97,0,
T00352,2025-07-19,2025-07-19,2025-07-19,2025-07-19 16:00:00+00:00,2025-07-19 17:00:00+00:00,SHORT,118038.34,118047.66,2025-07-19 17:00:00+00:00,2025-07-19 18:00:00+00:00,118047.66,stop_loss_ma_touch,118047.66,-9.32,0,
T00353,2025-07-19,2025-07-19,2025-07-19,2025-07-19 17:00:00+00:00,2025-07-19 18:00:00+00:00,SHORT,117871.58,118057.22,2025-07-19 18:00:00+00:00,2025-07-19 19:00:00+00:00,118057.22,stop_loss_ma_touch,118057.22,-185.64,0,
T00354,2025-07-19,2025-07-19,2025-07-19,2025-07-19 18:00:00+00:00,2025-07-19 19:00:00+00:00,SHORT,117934.43,118080.29,2025-07-19 19:00:00+00:00,2025-07-19 20:00:00+00:00,118080.29,stop_loss_ma_touch,118080.29,-145.86,0,
T00355,2025-07-19,2025-07-19,2025-07-19,2025-07-19 19:00:00+00:00,2025-07-19 20:00:00+00:00,SHORT,118083.66,118107.67,2025-07-19 20:00:00+00:00,2025-07-19 21:00:00+00:00,118107.67,stop_loss_ma_touch,118107.67,-24.01,0,
T00356,2025-07-20,2025-07-19,2025-07-20,2025-07-19 20:00:00+00:00,2025-07-19 21:00:00+00:00,SHORT,117777.45,118120.39,2025-07-20 01:00:00+00:00,2025-07-20 02:00:00+00:00,118127.10,stop_loss_ma_touch,118127.10,-349.65,1,
T00357,2025-07-20,2025-07-20,2025-07-20,2025-07-20 01:00:00+00:00,2025-07-20 02:00:00+00:00,SHORT,118004.05,118121.38,2025-07-20 03:00:00+00:00,2025-07-20 04:00:00+00:00,118111.82,stop_loss_ma_touch,118111.82,-107.77,0,
T00358,2025-07-20,2025-07-20,2025-07-20,2025-07-20 03:00:00+00:00,2025-07-20 04:00:00+00:00,SHORT,118021.09,118094.73,2025-07-20 04:00:00+00:00,2025-07-20 05:00:00+00:00,118094.73,stop_loss_ma_touch,118094.73,-73.64,0,
T00359,2025-07-20,2025-07-20,2025-07-20,2025-07-20 04:00:00+00:00,2025-07-20 05:00:00+00:00,SHORT,118018.05,118085.66,2025-07-20 07:00:00+00:00,2025-07-20 08:00:00+00:00,118053.67,stop_loss_ma_touch,118053.67,-35.62,0,
T00360,2025-07-20,2025-07-20,2025-07-20,2025-07-20 07:00:00+00:00,2025-07-20 08:00:00+00:00,LONG,118080.01,118045.99,2025-07-20 09:00:00+00:00,2025-07-20 10:00:00+00:00,118047.86,stop_loss_ma_touch,118047.86,-32.15,0,
T00361,2025-07-20,2025-07-20,2025-07-20,2025-07-20 09:00:00+00:00,2025-07-20 10:00:00+00:00,SHORT,117979.02,118033.39,2025-07-20 10:00:00+00:00,2025-07-20 11:00:00+00:00,118033.39,stop_loss_ma_touch,118033.39,-54.37,0,
T00362,2025-07-20,2025-07-20,2025-07-20,2025-07-20 10:00:00+00:00,2025-07-20 11:00:00+00:00,SHORT,117950.33,118009.79,2025-07-20 11:00:00+00:00,2025-07-20 12:00:00+00:00,118009.79,stop_loss_ma_touch,118009.79,-59.46,0,
T00363,2025-07-20,2025-07-20,2025-07-20,2025-07-20 11:00:00+00:00,2025-07-20 12:00:00+00:00,SHORT,117942.16,117990.38,2025-07-20 12:00:00+00:00,2025-07-20 13:00:00+00:00,117990.38,stop_loss_ma_touch,117990.38,-48.22,0,
T00364,2025-07-20,2025-07-20,2025-07-20,2025-07-20 12:00:00+00:00,2025-07-20 13:00:00+00:00,LONG,118127.02,117982.46,2025-07-20 17:00:00+00:00,2025-07-20 18:00:00+00:00,118071.66,stop_loss_ma_touch,118071.66,-55.36,0,
T00365,2025-07-20,2025-07-20,2025-07-20,2025-07-20 17:00:00+00:00,2025-07-20 18:00:00+00:00,SHORT,118067.80,118079.83,2025-07-20 18:00:00+00:00,2025-07-20 19:00:00+00:00,118079.83,stop_loss_ma_touch,118079.83,-12.03,0,
T00366,2025-07-20,2025-07-20,2025-07-20,2025-07-20 18:00:00+00:00,2025-07-20 19:00:00+00:00,LONG,118407.74,118099.55,2025-07-20 20:00:00+00:00,2025-07-20 21:00:00+00:00,118104.45,stop_loss_ma_touch,118104.45,-303.29,0,
T00367,2025-07-20,2025-07-20,2025-07-20,2025-07-20 20:00:00+00:00,2025-07-20 21:00:00+00:00,LONG,118130.98,118119.18,2025-07-20 21:00:00+00:00,2025-07-20 22:00:00+00:00,118119.18,stop_loss_ma_touch,118119.18,-11.80,0,
T00368,2025-07-21,2025-07-20,2025-07-21,2025-07-20 21:00:00+00:00,2025-07-20 22:00:00+00:00,SHORT,118061.37,118131.59,2025-07-21 02:00:00+00:00,2025-07-21 03:00:00+00:00,118043.05,stop_loss_ma_touch,118043.05,18.32,1,
T00369,2025-07-21,2025-07-21,2025-07-21,2025-07-21 02:00:00+00:00,2025-07-21 03:00:00+00:00,LONG,118262.02,118051.36,2025-07-21 11:00:00+00:00,2025-07-21 12:00:00+00:00,118312.59,stop_loss_ma_touch,118312.59,50.57,0,
T00370,2025-07-21,2025-07-21,2025-07-21,2025-07-21 11:00:00+00:00,2025-07-21 12:00:00+00:00,SHORT,118104.65,118319.36,2025-07-21 12:00:00+00:00,2025-07-21 13:00:00+00:00,118319.36,stop_loss_ma_touch,118319.36,-214.71,0,
T00371,2025-07-21,2025-07-21,2025-07-21,2025-07-21 12:00:00+00:00,2025-07-21 13:00:00+00:00,SHORT,118210.64,118322.84,2025-07-21 13:00:00+00:00,2025-07-21 14:00:00+00:00,118322.84,stop_loss_ma_touch,118322.84,-112.20,0,
T00372,2025-07-21,2025-07-21,2025-07-21,2025-07-21 13:00:00+00:00,2025-07-21 14:00:00+00:00,LONG,118912.84,118342.17,2025-07-21 15:00:00+00:00,2025-07-21 16:00:00+00:00,118357.56,stop_loss_ma_touch,118357.56,-555.28,0,
T00373,2025-07-21,2025-07-21,2025-07-21,2025-07-21 15:00:00+00:00,2025-07-21 16:00:00+00:00,LONG,118383.53,118343.26,2025-07-21 16:00:00+00:00,2025-07-21 17:00:00+00:00,118343.26,stop_loss_ma_touch,118343.26,-40.27,0,
T00374,2025-07-22,2025-07-21,2025-07-22,2025-07-21 16:00:00+00:00,2025-07-21 17:00:00+00:00,SHORT,117794.38,118308.97,2025-07-22 07:00:00+00:00,2025-07-22 08:00:00+00:00,117845.23,stop_loss_ma_touch,117845.23,-50.85,1,
T00375,2025-07-22,2025-07-22,2025-07-22,2025-07-22 07:00:00+00:00,2025-07-22 08:00:00+00:00,LONG,118044.33,117788.15,2025-07-22 08:00:00+00:00,2025-07-22 09:00:00+00:00,117788.15,stop_loss_ma_touch,117788.15,-256.18,0,
T00376,2025-07-22,2025-07-22,2025-07-22,2025-07-22 08:00:00+00:00,2025-07-22 09:00:00+00:00,LONG,118348.55,117759.24,2025-07-22 14:00:00+00:00,2025-07-22 15:00:00+00:00,117828.90,stop_loss_ma_touch,117828.90,-519.65,0,
T00377,2025-07-23,2025-07-22,2025-07-23,2025-07-22 14:00:00+00:00,2025-07-22 15:00:00+00:00,LONG,119116.60,117838.41,2025-07-23 03:00:00+00:00,2025-07-23 04:00:00+00:00,118852.71,stop_loss_ma_touch,118852.71,-263.89,1,
T00378,2025-07-23,2025-07-23,2025-07-23,2025-07-23 03:00:00+00:00,2025-07-23 04:00:00+00:00,SHORT,118676.00,118911.60,2025-07-23 04:00:00+00:00,2025-07-23 05:00:00+00:00,118911.60,stop_loss_ma_touch,118911.60,-235.60,0,
T00379,2025-07-23,2025-07-23,2025-07-23,2025-07-23 04:00:00+00:00,2025-07-23 05:00:00+00:00,LONG,119038.92,119013.09,2025-07-23 05:00:00+00:00,2025-07-23 06:00:00+00:00,119013.09,stop_loss_ma_touch,119013.09,-25.83,0,
T00380,2025-07-23,2025-07-23,2025-07-23,2025-07-23 05:00:00+00:00,2025-07-23 06:00:00+00:00,SHORT,118691.37,119067.50,2025-07-23 22:00:00+00:00,2025-07-23 23:00:00+00:00,118607.89,stop_loss_ma_touch,118607.89,83.48,0,
T00381,2025-07-24,2025-07-23,2025-07-24,2025-07-23 22:00:00+00:00,2025-07-23 23:00:00+00:00,LONG,118632.15,118554.94,2025-07-23 23:00:00+00:00,2025-07-24 00:00:00+00:00,118554.94,stop_loss_ma_touch,118554.94,-77.21,1,
T00382,2025-07-24,2025-07-24,2025-07-24,2025-07-23 23:00:00+00:00,2025-07-24 00:00:00+00:00,LONG,118810.44,118504.28,2025-07-24 04:00:00+00:00,2025-07-24 05:00:00+00:00,118455.86,stop_loss_ma_touch,118455.86,-354.58,0,
T00383,2025-07-24,2025-07-24,2025-07-24,2025-07-24 04:00:00+00:00,2025-07-24 05:00:00+00:00,SHORT,118017.58,118413.31,2025-07-24 07:00:00+00:00,2025-07-24 08:00:00+00:00,118331.28,stop_loss_ma_touch,118331.28,-313.70,0,
T00384,2025-07-24,2025-07-24,2025-07-24,2025-07-24 07:00:00+00:00,2025-07-24 08:00:00+00:00,LONG,118470.55,118333.59,2025-07-24 08:00:00+00:00,2025-07-24 09:00:00+00:00,118333.59,stop_loss_ma_touch,118333.59,-136.96,0,
T00385,2025-07-24,2025-07-24,2025-07-24,2025-07-24 08:00:00+00:00,2025-07-24 09:00:00+00:00,LONG,118838.97,118349.08,2025-07-24 09:00:00+00:00,2025-07-24 10:00:00+00:00,118349.08,stop_loss_ma_touch,118349.08,-489.89,0,
T00386,2025-07-24,2025-07-24,2025-07-24,2025-07-24 09:00:00+00:00,2025-07-24 10:00:00+00:00,LONG,118547.28,118368.41,2025-07-24 10:00:00+00:00,2025-07-24 11:00:00+00:00,118368.41,stop_loss_ma_touch,118368.41,-178.87,0,
T00387,2025-07-24,2025-07-24,2025-07-24,2025-07-24 10:00:00+00:00,2025-07-24 11:00:00+00:00,LONG,118446.16,118369.00,2025-07-24 12:00:00+00:00,2025-07-24 13:00:00+00:00,118371.39,stop_loss_ma_touch,118371.39,-74.77,0,
T00388,2025-07-24,2025-07-24,2025-07-24,2025-07-24 12:00:00+00:00,2025-07-24 13:00:00+00:00,LONG,118588.56,118394.23,2025-07-24 13:00:00+00:00,2025-07-24 14:00:00+00:00,118394.23,stop_loss_ma_touch,118394.23,-194.33,0,
T00389,2025-07-24,2025-07-24,2025-07-24,2025-07-24 13:00:00+00:00,2025-07-24 14:00:00+00:00,SHORT,118286.63,118430.34,2025-07-24 14:00:00+00:00,2025-07-24 15:00:00+00:00,118430.34,stop_loss_ma_touch,118430.34,-143.71,0,
T00390,2025-07-24,2025-07-24,2025-07-24,2025-07-24 14:00:00+00:00,2025-07-24 15:00:00+00:00,LONG,119126.02,118465.89,2025-07-24 16:00:00+00:00,2025-07-24 17:00:00+00:00,118487.86,stop_loss_ma_touch,118487.86,-638.16,0,
T00391,2025-07-24,2025-07-24,2025-07-24,2025-07-24 16:00:00+00:00,2025-07-24 17:00:00+00:00,LONG,118593.14,118521.82,2025-07-24 21:00:00+00:00,2025-07-24 22:00:00+00:00,118649.18,stop_loss_ma_touch,118649.18,56.04,0,
T00392,2025-07-24,2025-07-24,2025-07-24,2025-07-24 21:00:00+00:00,2025-07-24 22:00:00+00:00,SHORT,118585.07,118663.49,2025-07-24 22:00:00+00:00,2025-07-24 23:00:00+00:00,118663.49,stop_loss_ma_touch,118663.49,-78.42,0,
T00393,2025-07-25,2025-07-24,2025-07-25,2025-07-24 22:00:00+00:00,2025-07-24 23:00:00+00:00,SHORT,118338.15,118651.24,2025-07-25 19:00:00+00:00,2025-07-25 20:00:00+00:00,116595.80,stop_loss_ma_touch,116595.80,1742.35,1,
T00394,2025-07-27,2025-07-25,2025-07-27,2025-07-25 19:00:00+00:00,2025-07-25 20:00:00+00:00,LONG,116721.63,116499.59,2025-07-27 08:00:00+00:00,2025-07-27 09:00:00+00:00,118086.95,stop_loss_ma_touch,118086.95,1365.32,2,
T00395,2025-07-27,2025-07-27,2025-07-27,2025-07-27 08:00:00+00:00,2025-07-27 09:00:00+00:00,SHORT,117990.47,118102.46,2025-07-27 10:00:00+00:00,2025-07-27 11:00:00+00:00,118116.91,stop_loss_ma_touch,118116.91,-126.44,0,
T00396,2025-07-27,2025-07-27,2025-07-27,2025-07-27 10:00:00+00:00,2025-07-27 11:00:00+00:00,LONG,118245.23,118126.42,2025-07-27 11:00:00+00:00,2025-07-27 12:00:00+00:00,118126.42,stop_loss_ma_touch,118126.42,-118.81,0,
T00397,2025-07-27,2025-07-27,2025-07-27,2025-07-27 11:00:00+00:00,2025-07-27 12:00:00+00:00,SHORT,118133.83,118139.05,2025-07-27 12:00:00+00:00,2025-07-27 13:00:00+00:00,118139.05,stop_loss_ma_touch,118139.05,-5.22,0,
T00398,2025-07-27,2025-07-27,2025-07-27,2025-07-27 12:00:00+00:00,2025-07-27 13:00:00+00:00,LONG,118150.00,118146.82,2025-07-27 13:00:00+00:00,2025-07-27 14:00:00+00:00,118146.82,stop_loss_ma_touch,118146.82,-3.18,0,
T00399,2025-07-28,2025-07-27,2025-07-28,2025-07-27 13:00:00+00:00,2025-07-27 14:00:00+00:00,LONG,118263.99,118150.50,2025-07-28 07:00:00+00:00,2025-07-28 08:00:00+00:00,118870.60,stop_loss_ma_touch,118870.60,606.61,1,
T00400,2025-07-28,2025-07-28,2025-07-28,2025-07-28 07:00:00+00:00,2025-07-28 08:00:00+00:00,SHORT,118894.66,118900.98,2025-07-28 08:00:00+00:00,2025-07-28 09:00:00+00:00,118900.98,stop_loss_ma_touch,118900.98,-6.32,0,
T00401,2025-07-28,2025-07-28,2025-07-28,2025-07-28 08:00:00+00:00,2025-07-28 09:00:00+00:00,LONG,119077.24,118946.27,2025-07-28 09:00:00+00:00,2025-07-28 10:00:00+00:00,118946.27,stop_loss_ma_touch,118946.27,-130.97,0,
T00402,2025-07-28,2025-07-28,2025-07-28,2025-07-28 09:00:00+00:00,2025-07-28 10:00:00+00:00,SHORT,118948.32,118986.49,2025-07-28 10:00:00+00:00,2025-07-28 11:00:00+00:00,118986.49,stop_loss_ma_touch,118986.49,-38.17,0,
T00403,2025-07-28,2025-07-28,2025-07-28,2025-07-28 10:00:00+00:00,2025-07-28 11:00:00+00:00,SHORT,118779.71,119008.76,2025-07-28 12:00:00+00:00,2025-07-28 13:00:00+00:00,119037.65,stop_loss_ma_touch,119037.65,-257.94,0,
T00404,2025-07-28,2025-07-28,2025-07-28,2025-07-28 12:00:00+00:00,2025-07-28 13:00:00+00:00,SHORT,118857.25,119067.12,2025-07-28 13:00:00+00:00,2025-07-28 14:00:00+00:00,119067.12,stop_loss_ma_touch,119067.12,-209.87,0,
T00405,2025-07-29,2025-07-28,2025-07-29,2025-07-28 13:00:00+00:00,2025-07-28 14:00:00+00:00,SHORT,118423.68,119073.77,2025-07-29 03:00:00+00:00,2025-07-29 04:00:00+00:00,118457.82,stop_loss_ma_touch,118457.82,-34.14,1,
T00406,2025-07-29,2025-07-29,2025-07-29,2025-07-29 03:00:00+00:00,2025-07-29 04:00:00+00:00,LONG,118764.01,118435.22,2025-07-29 04:00:00+00:00,2025-07-29 05:00:00+00:00,118435.22,stop_loss_ma_touch,118435.22,-328.79,0,
T00407,2025-07-29,2025-07-29,2025-07-29,2025-07-29 04:00:00+00:00,2025-07-29 05:00:00+00:00,LONG,118527.61,118406.19,2025-07-29 10:00:00+00:00,2025-07-29 11:00:00+00:00,118330.95,stop_loss_ma_touch,118330.95,-196.66,0,
T00408,2025-07-29,2025-07-29,2025-07-29,2025-07-29 10:00:00+00:00,2025-07-29 11:00:00+00:00,LONG,118319.33,118311.77,2025-07-29 11:00:00+00:00,2025-07-29 12:00:00+00:00,118311.77,stop_loss_ma_touch,118311.77,-7.56,0,
T00409,2025-07-29,2025-07-29,2025-07-29,2025-07-29 11:00:00+00:00,2025-07-29 12:00:00+00:00,LONG,118601.76,118302.38,2025-07-29 14:00:00+00:00,2025-07-29 15:00:00+00:00,118311.54,stop_loss_ma_touch,118311.54,-290.22,0,
T00410,2025-07-30,2025-07-29,2025-07-30,2025-07-29 14:00:00+00:00,2025-07-29 15:00:00+00:00,SHORT,117820.17,118304.81,2025-07-30 03:00:00+00:00,2025-07-30 04:00:00+00:00,118167.11,stop_loss_ma_touch,118167.11,-346.94,1,
T00411,2025-07-30,2025-07-30,2025-07-30,2025-07-30 03:00:00+00:00,2025-07-30 04:00:00+00:00,LONG,118148.05,118141.45,2025-07-30 04:00:00+00:00,2025-07-30 05:00:00+00:00,118141.45,stop_loss_ma_touch,118141.45,-6.60,0,
T00412,2025-07-30,2025-07-30,2025-07-30,2025-07-30 04:00:00+00:00,2025-07-30 05:00:00+00:00,SHORT,117996.78,118119.33,2025-07-30 06:00:00+00:00,2025-07-30 07:00:00+00:00,118084.56,stop_loss_ma_touch,118084.56,-87.78,0,
T00413,2025-07-30,2025-07-30,2025-07-30,2025-07-30 06:00:00+00:00,2025-07-30 07:00:00+00:00,LONG,118266.17,118064.51,2025-07-30 08:00:00+00:00,2025-07-30 09:00:00+00:00,118032.64,stop_loss_ma_touch,118032.64,-233.53,0,
T00414,2025-07-30,2025-07-30,2025-07-30,2025-07-30 08:00:00+00:00,2025-07-30 09:00:00+00:00,LONG,118363.15,118009.37,2025-07-30 09:00:00+00:00,2025-07-30 10:00:00+00:00,118009.37,stop_loss_ma_touch,118009.37,-353.78,0,
T00415,2025-07-30,2025-07-30,2025-07-30,2025-07-30 09:00:00+00:00,2025-07-30 10:00:00+00:00,LONG,118159.68,117983.26,2025-07-30 10:00:00+00:00,2025-07-30 11:00:00+00:00,117983.26,stop_loss_ma_touch,117983.26,-176.42,0,
T00416,2025-07-30,2025-07-30,2025-07-30,2025-07-30 10:00:00+00:00,2025-07-30 11:00:00+00:00,LONG,118008.25,117970.29,2025-07-30 11:00:00+00:00,2025-07-30 12:00:00+00:00,117970.29,stop_loss_ma_touch,117970.29,-37.96,0,
T00417,2025-07-30,2025-07-30,2025-07-30,2025-07-30 11:00:00+00:00,2025-07-30 12:00:00+00:00,SHORT,117571.99,117927.39,2025-07-30 13:00:00+00:00,2025-07-30 14:00:00+00:00,117879.05,stop_loss_ma_touch,117879.05,-307.06,0,
T00418,2025-07-30,2025-07-30,2025-07-30,2025-07-30 13:00:00+00:00,2025-07-30 14:00:00+00:00,SHORT,117670.76,117839.84,2025-07-30 14:00:00+00:00,2025-07-30 15:00:00+00:00,117839.84,stop_loss_ma_touch,117839.84,-169.08,0,
T00419,2025-07-30,2025-07-30,2025-07-30,2025-07-30 14:00:00+00:00,2025-07-30 15:00:00+00:00,LONG,118730.80,117877.79,2025-07-30 15:00:00+00:00,2025-07-30 16:00:00+00:00,117877.79,stop_loss_ma_touch,117877.79,-853.01,0,
T00420,2025-07-30,2025-07-30,2025-07-30,2025-07-30 15:00:00+00:00,2025-07-30 16:00:00+00:00,LONG,118010.09,117904.65,2025-07-30 16:00:00+00:00,2025-07-30 17:00:00+00:00,117904.65,stop_loss_ma_touch,117904.65,-105.44,0,
T00421,2025-07-30,2025-07-30,2025-07-30,2025-07-30 16:00:00+00:00,2025-07-30 17:00:00+00:00,SHORT,117750.02,117906.13,2025-07-30 17:00:00+00:00,2025-07-30 18:00:00+00:00,117906.13,stop_loss_ma_touch,117906.13,-156.11,0,
T00422,2025-07-30,2025-07-30,2025-07-30,2025-07-30 17:00:00+00:00,2025-07-30 18:00:00+00:00,SHORT,117803.34,117908.00,2025-07-30 18:00:00+00:00,2025-07-30 19:00:00+00:00,117908.00,stop_loss_ma_touch,117908.00,-104.66,0,
