trade_id,report_date,exit_timestamp,direction,gross_pnl_usd,cumulative_pnl_usd,equity,peak_equity,drawdown_usd,drawdown_pct
T00042,2025-05-19,2025-05-19 20:30:00+00:00,LONG,13059.34,4451.49,1004451.49,1005261.43,809.94,0.0806
T00043,2025-05-20,2025-05-20 09:00:00+00:00,LONG,-1707.43,2744.05,1002744.05,1005261.43,2517.38,0.2504
T00044,2025-05-20,2025-05-20 11:00:00+00:00,LONG,-1802.91,941.14,1000941.14,1005261.43,4320.29,0.4298
T00045,2025-05-20,2025-05-20 11:30:00+00:00,SHORT,-559.82,381.32,1000381.32,1005261.43,4880.11,0.4855
T00046,2025-05-20,2025-05-20 12:00:00+00:00,LONG,939.96,1321.28,1001321.28,1005261.43,3940.15,0.3920
T00047,2025-05-20,2025-05-20 16:00:00+00:00,SHORT,-5301.77,-3980.49,996019.51,1005261.43,9241.92,0.9194
T00048,2025-05-20,2025-05-20 16:30:00+00:00,SHORT,-389.71,-4370.20,995629.80,1005261.43,9631.63,0.9581
T00049,2025-05-20,2025-05-20 17:00:00+00:00,SHORT,-1237.04,-5607.24,994392.76,1005261.43,10868.67,1.0812
T00050,2025-05-20,2025-05-20 17:30:00+00:00,SHORT,-1689.53,-7296.77,992703.23,1005261.43,12558.20,1.2492
T00051,2025-05-20,2025-05-20 19:00:00+00:00,LONG,-3279.44,-10576.20,989423.80,1005261.43,15837.63,1.5755
T00052,2025-05-20,2025-05-20 19:30:00+00:00,SHORT,-1576.91,-12153.11,987846.89,1005261.43,17414.54,1.7323
