target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
2,equity,HDFCBANK_NS,2026-04-15,INVERSE_SELL,SELL,LONG,2026-04-15T15:15:00+05:30,2026-04-15T15:20:00+05:30,809.150024,809.361852,807.038118,813.373837,811.26193,813.373837,815.485743,817.597649,819.709555,1.407937,2.111906,810.411644,810.543306,810.114234,43.5142,0.094372,0.426714,24.38,1100003.0,645292.7,14.29,71.43,STRONG BEAR,123,99551.51,305.67,0,1,2026-04-15T15:20:00+05:30,809.937956,SESSION_END,70.86,59.75,11.11,0.0112,0.0363
2,equity,HDFCBANK_NS,2026-04-16,INVERSE_BUY,BUY,SHORT,2026-04-16T09:15:00+05:30,2026-04-16T09:20:00+05:30,817.599976,817.536472,820.404374,811.991178,814.795577,811.991178,809.18678,806.382381,803.577983,1.869599,2.804399,811.799443,811.148182,816.983317,70.5648,0.616607,0.404748,25.1698,0.0,648129.4,85.71,0.0,STRONG BULL,122,99739.45,369.9,2,4,2026-04-16T09:35:00+05:30,812.153577,TP2,656.71,59.65,597.07,0.5986,1.6141
2,equity,HDFCBANK_NS,2026-04-16,INVERSE_SELL,SELL,LONG,2026-04-16T10:10:00+05:30,2026-04-16T10:15:00+05:30,810.599976,810.6621,807.910777,815.978373,813.289174,815.978373,818.667571,821.35677,824.045968,1.792799,2.689199,812.019569,812.052668,813.377271,45.4046,0.231126,0.599239,25.3903,1017744.0,805511.85,0.0,100.0,STRONG BEAR,123,99711.44,358.29,0,14,2026-04-16T11:20:00+05:30,807.749195,STOP_LOSS,-358.29,59.72,-418.01,-0.4192,-1.1667
2,equity,HDFCBANK_NS,2026-04-16,INVERSE_BUY,BUY,SHORT,2026-04-16T14:50:00+05:30,2026-04-16T14:55:00+05:30,799.900024,799.59005,801.722853,796.254367,798.077196,796.254367,794.431538,792.60871,790.785881,1.215219,1.822829,799.598325,799.591524,804.414272,50.0011,-0.323673,-0.659376,17.9117,460397.0,583361.5,57.14,14.29,STRONG BULL,125,99948.76,286.64,1,3,2026-04-16T15:05:00+05:30,796.859352,OPPOSITE_SIGNAL,341.34,59.87,281.47,0.2816,0.982
2,equity,HDFCBANK_NS,2026-04-16,INVERSE_SELL,SELL,LONG,2026-04-16T15:00:00+05:30,2026-04-16T15:05:00+05:30,796.849976,796.859352,794.904011,800.741904,798.79594,800.741904,802.687869,804.633833,806.579797,1.29731,1.945964,799.040921,799.33886,803.840397,33.5738,-0.487911,-0.567086,17.7569,3673726.0,704329.85,14.29,71.43,STRONG BEAR,125,99607.42,264.29,0,1,2026-04-16T15:05:00+05:30,794.74503,STOP_LOSS,-264.29,59.69,-323.98,-0.3253,-1.2258
2,equity,HDFCBANK_NS,2026-04-17,INVERSE_BUY,BUY,SHORT,2026-04-17T09:50:00+05:30,2026-04-17T09:55:00+05:30,799.799988,799.690006,802.663975,794.072013,796.936,794.072013,791.208025,788.344038,785.480051,1.909325,2.863987,798.070487,797.853833,797.752917,56.2176,-0.19842,-0.777578,20.906,625616.0,1183881.3,71.43,0.0,STRONG BULL,125,99961.25,391.81,0,24,2026-04-17T11:50:00+05:30,802.824508,STOP_LOSS,-391.81,60.09,-451.91,-0.4521,-1.1534
2,equity,HDFCBANK_NS,2026-04-17,INVERSE_SELL,SELL,LONG,2026-04-17T12:15:00+05:30,2026-04-17T12:20:00+05:30,799.900024,800.110002,797.974705,803.750663,801.825344,803.750663,805.675982,807.601301,809.526621,1.283546,1.925319,800.179009,800.188601,799.798922,48.8806,0.114663,0.291124,18.9471,197985.0,470030.3,14.29,57.14,STRONG BEAR,124,99213.64,284.57,0,31,2026-04-17T14:50:00+05:30,800.639828,OPPOSITE_SIGNAL,65.7,59.55,6.15,0.0062,0.0216
2,equity,HDFCBANK_NS,2026-04-17,INVERSE_BUY,BUY,SHORT,2026-04-17T14:45:00+05:30,2026-04-17T14:50:00+05:30,800.900024,800.639828,801.612171,799.475732,800.187878,799.475732,798.763585,798.051439,797.339293,0.474764,0.712146,800.107998,800.013476,799.876636,63.6357,0.061022,-0.009495,16.1979,2067274.0,377539.75,85.71,0.0,STRONG BULL,124,99279.34,140.45,2,3,2026-04-17T15:00:00+05:30,799.635627,TP2,124.52,59.53,64.99,0.0655,0.4627
2,equity,HDFCBANK_NS,2026-04-21,INVERSE_BUY,BUY,SHORT,2026-04-21T09:20:00+05:30,2026-04-21T09:25:00+05:30,801.549988,801.489694,804.428452,795.79306,798.671524,795.79306,792.914596,790.036133,787.157669,1.918976,2.878464,796.981153,796.444012,801.316671,67.4132,-0.038969,-0.958164,27.2527,940659.0,2422242.9,85.71,0.0,STRONG BULL,124,99384.72,384.36,0,15,2026-04-21T10:35:00+05:30,804.589337,STOP_LOSS,-384.36,59.75,-444.1,-0.4469,-1.1554
2,equity,HDFCBANK_NS,2026-04-21,INVERSE_SELL,SELL,LONG,2026-04-21T12:05:00+05:30,2026-04-21T12:10:00+05:30,795.450012,809.361852,792.725475,800.899086,798.174549,800.899086,803.623624,806.348161,809.072698,1.816358,2.724537,804.694731,804.704464,803.979301,25.4431,0.611427,1.478931,45.2518,206319.0,295959.2,0.0,85.71,STRONG BEAR,59,47752.35,990.9,5,1,2026-04-21T12:10:00+05:30,800.738907,TP2,-508.75,28.5,-537.25,-1.1251,-0.5422
2,equity,HDFCBANK_NS,2026-04-21,INVERSE_BUY,BUY,SHORT,2026-04-21T12:10:00+05:30,2026-04-21T12:15:00+05:30,810.549988,810.387878,814.794201,802.061562,806.305775,802.061562,797.817349,793.573136,789.328922,2.829475,4.244213,805.865782,805.235875,804.567112,59.4937,1.012162,1.385577,43.807,1114819.0,321699.8,85.71,14.29,STRONG BULL,123,99677.71,562.02,1,35,2026-04-21T15:05:00+05:30,809.961948,OPPOSITE_SIGNAL,52.39,59.79,-7.4,-0.0074,-0.0132
2,equity,HDFCBANK_NS,2026-04-21,INVERSE_SELL,SELL,LONG,2026-04-21T15:00:00+05:30,2026-04-21T15:05:00+05:30,809.900024,809.961948,807.39131,814.917452,812.408738,814.917452,817.426166,819.93488,822.443594,1.672476,2.508714,810.597886,810.629372,808.786773,47.7086,0.297686,0.677909,14.0814,5134143.0,892920.9,14.29,71.43,STRONG BEAR,123,99625.32,336.05,1,2,2026-04-21T15:10:00+05:30,811.937556,OPPOSITE_SIGNAL,243.0,59.85,183.15,0.1838,0.545
2,equity,HDFCBANK_NS,2026-04-21,INVERSE_BUY,BUY,SHORT,2026-04-21T15:05:00+05:30,2026-04-21T15:10:00+05:30,812.0,811.937556,814.865234,806.269531,809.134766,806.269531,803.404297,800.539063,797.673828,1.910156,2.865234,810.878309,810.753974,809.11647,56.819,0.378762,0.618079,14.9845,4312008.0,1072690.45,71.43,14.29,STRONG BULL,123,99868.32,380.15,0,3,2026-04-21T15:20:00+05:30,811.6623,SESSION_END,33.86,59.91,-26.05,-0.0261,-0.0685
2,equity,HDFCBANK_NS,2026-04-22,INVERSE_SELL,SELL,LONG,2026-04-22T09:25:00+05:30,2026-04-22T09:30:00+05:30,809.200012,809.461848,805.860859,815.878319,812.539165,815.878319,819.217472,822.556625,825.895779,2.226102,3.339153,810.608619,810.720126,810.528542,44.4338,0.110799,0.368107,15.5509,482187.0,1100964.15,0.0,71.43,STRONG BEAR,123,99563.81,462.75,0,6,2026-04-22T09:55:00+05:30,805.699687,STOP_LOSS,-462.75,59.6,-522.35,-0.5246,-1.1288
2,equity,HDFCBANK_NS,2026-04-24,INVERSE_BUY,BUY,SHORT,2026-04-24T10:45:00+05:30,2026-04-24T10:50:00+05:30,783.75,783.8432,786.010301,779.229397,781.489699,779.229397,776.969096,774.708795,772.448493,1.506868,2.260301,781.893208,781.708358,780.249418,57.8432,-0.275751,-0.914993,24.4002,352078.0,417004.35,71.43,0.0,STRONG BULL,127,99548.09,295.19,0,1,2026-04-24T10:50:00+05:30,786.167503,STOP_LOSS,-295.19,59.82,-355.0,-0.3566,-1.2026
2,equity,HDFCBANK_NS,2026-04-24,INVERSE_SELL,SELL,LONG,2026-04-24T13:15:00+05:30,2026-04-24T13:20:00+05:30,784.0,784.206798,782.309311,787.381377,785.690689,787.381377,789.072066,790.762754,792.453443,1.127126,1.690689,785.075061,785.200226,783.021558,43.352,0.108412,0.448648,19.7923,256848.0,235743.05,14.29,71.43,STRONG BEAR,127,99594.26,260.85,0,10,2026-04-24T14:05:00+05:30,782.15285,STOP_LOSS,-260.85,59.68,-320.53,-0.3218,-1.2288
2,equity,HDFCBANK_NS,2026-04-24,INVERSE_BUY,BUY,SHORT,2026-04-24T14:50:00+05:30,2026-04-24T14:55:00+05:30,785.099976,784.992994,786.863918,781.57209,783.336033,781.57209,779.808147,778.044205,776.280262,1.175962,1.763943,784.101166,783.969938,783.108425,56.5319,-0.028131,-0.300472,18.5864,584166.0,283551.5,85.71,0.0,STRONG BULL,127,99694.11,257.59,1,6,2026-04-24T15:20:00+05:30,785.157,SESSION_END,-20.83,59.82,-80.65,-0.0809,-0.3131
2,equity,HDFCBANK_NS,2026-04-27,INVERSE_SELL,SELL,LONG,2026-04-27T11:25:00+05:30,2026-04-27T11:30:00+05:30,785.5,785.857152,783.278678,789.942644,787.721322,789.942644,792.163966,794.385288,796.60661,1.480881,2.221322,788.22423,788.484508,789.116017,37.8756,0.127536,0.688259,26.0137,237724.0,184607.4,0.0,100.0,STRONG BEAR,127,99803.86,347.36,1,21,2026-04-27T13:10:00+05:30,788.692206,OPPOSITE_SIGNAL,360.05,59.99,300.06,0.3007,0.8638
2,equity,HDFCBANK_NS,2026-04-27,INVERSE_BUY,BUY,SHORT,2026-04-27T13:05:00+05:30,2026-04-27T13:10:00+05:30,789.0,788.692206,790.830536,785.338928,787.169464,785.338928,783.508391,781.677855,779.847319,1.220357,1.830536,787.701377,787.640302,788.266643,58.2742,-0.015762,-0.170792,13.0022,150629.0,193623.85,71.43,0.0,STRONG BULL,126,99375.22,289.36,0,7,2026-04-27T13:40:00+05:30,790.988702,STOP_LOSS,-289.36,59.71,-349.07,-0.3513,-1.2064
2,equity,HDFCBANK_NS,2026-04-27,INVERSE_SELL,SELL,LONG,2026-04-27T15:05:00+05:30,2026-04-27T15:10:00+05:30,789.849976,789.957948,788.299579,792.950769,791.400372,792.950769,794.501166,796.051563,797.60196,1.033598,1.550397,790.145388,790.152743,789.05055,48.8386,0.199897,0.474216,20.6381,435171.0,230783.05,28.57,57.14,MILD BEAR,126,99534.7,228.82,0,3,2026-04-27T15:20:00+05:30,789.842,SESSION_END,-14.61,59.72,-74.33,-0.0747,-0.3248
2,equity,HDFCBANK_NS,2026-04-28,INVERSE_BUY,BUY,SHORT,2026-04-28T09:45:00+05:30,2026-04-28T09:50:00+05:30,791.5,791.391678,793.72231,787.05538,789.27769,787.05538,784.83307,782.61076,780.388449,1.48154,2.22231,790.094789,789.946017,790.061064,57.4285,0.120594,0.003036,22.4561,609365.0,334930.35,85.71,0.0,STRONG BULL,126,99715.35,313.66,0,3,2026-04-28T10:00:00+05:30,793.881055,STOP_LOSS,-313.66,59.92,-373.58,-0.3747,-1.1911
2,equity,HDFCBANK_NS,2026-04-28,INVERSE_SELL,SELL,LONG,2026-04-28T11:00:00+05:30,2026-04-28T11:05:00+05:30,790.5,790.6581,788.887304,793.725392,792.112696,793.725392,795.338087,796.950783,798.563479,1.075131,1.612696,791.198973,791.265399,791.424187,45.7563,0.13536,0.425385,14.1211,183234.0,338752.45,0.0,71.43,STRONG BEAR,126,99622.92,243.0,0,4,2026-04-28T11:20:00+05:30,788.729527,STOP_LOSS,-243.0,59.7,-302.7,-0.3038,-1.2457
2,equity,HDFCBANK_NS,2026-04-29,INVERSE_BUY,BUY,SHORT,2026-04-29T10:00:00+05:30,2026-04-29T10:05:00+05:30,786.099976,785.992794,788.766911,780.766105,783.43304,780.766105,778.09917,775.432235,772.7653,1.777957,2.666935,784.261104,784.01088,783.373616,57.6487,-0.116628,-0.660284,16.9971,411923.0,680531.3,71.43,0.0,STRONG BULL,127,99821.08,372.35,0,16,2026-04-29T11:20:00+05:30,788.924664,STOP_LOSS,-372.35,60.0,-432.35,-0.4331,-1.1611
2,equity,HDFCBANK_NS,2026-04-29,INVERSE_SELL,SELL,LONG,2026-04-29T11:55:00+05:30,2026-04-29T12:00:00+05:30,785.0,785.206998,783.058757,788.882485,786.941243,788.882485,790.823728,792.76497,794.706213,1.294162,1.941243,785.846236,785.944927,785.327279,45.7024,0.107679,0.438928,20.0988,296558.0,277457.05,0.0,85.71,STRONG BEAR,127,99721.29,292.72,0,4,2026-04-29T12:15:00+05:30,784.693006,SESSION_END,-65.28,59.81,-125.09,-0.1254,-0.4273
2,equity,ICICIBANK_NS,2026-04-01,INVERSE_BUY,BUY,SHORT,2026-04-01T12:20:00+05:30,2026-04-01T12:25:00+05:30,1219.300049,1219.056189,1223.32442,1211.251307,1215.275678,1211.251307,1207.226936,1203.202566,1199.178195,2.682914,4.024371,1218.924427,1218.919802,1220.740854,49.0914,-0.390896,-0.860024,22.7515,88285.0,159594.75,28.57,42.86,MILD BEAR,82,99962.61,370.06,0,3,2026-04-01T12:35:00+05:30,1218.443591,OPPOSITE_SIGNAL,50.23,59.96,-9.73,-0.0097,-0.0263
2,equity,ICICIBANK_NS,2026-04-01,INVERSE_SELL,SELL,LONG,2026-04-01T12:30:00+05:30,2026-04-01T12:35:00+05:30,1218.300049,1218.443591,1214.588214,1225.723719,1222.011884,1225.723719,1229.435555,1233.14739,1236.859225,2.474557,3.711835,1218.811643,1218.870089,1220.695919,46.0175,-0.361926,-0.678089,20.0521,120077.0,162269.45,14.29,57.14,STRONG BEAR,82,99912.37,336.06,0,4,2026-04-01T12:50:00+05:30,1220.355856,OPPOSITE_SIGNAL,156.81,59.99,96.81,0.0969,0.2881
2,equity,ICICIBANK_NS,2026-04-01,INVERSE_BUY,BUY,SHORT,2026-04-01T12:45:00+05:30,2026-04-01T12:50:00+05:30,1220.699951,1220.355856,1224.320071,1213.459711,1217.079831,1213.459711,1209.839591,1206.219471,1202.599351,2.413413,3.62012,1219.137958,1219.000592,1220.618706,54.3956,-0.143924,-0.470538,17.5326,178257.0,167712.35,85.71,0.0,STRONG BULL,81,98848.82,340.94,0,5,2026-04-01T13:10:00+05:30,1224.564935,STOP_LOSS,-340.94,59.41,-400.35,-0.405,-1.1742
2,equity,ICICIBANK_NS,2026-04-01,INVERSE_SELL,SELL,LONG,2026-04-01T13:40:00+05:30,2026-04-01T13:45:00+05:30,1210.800049,1210.942091,1206.654923,1219.090301,1214.945175,1219.090301,1223.235428,1227.380554,1231.52568,2.763418,4.145126,1218.34859,1219.340033,1220.654374,27.5039,-0.6161,0.202045,18.6153,308795.0,208281.5,0.0,85.71,STRONG BEAR,82,99297.25,371.34,1,20,2026-04-01T15:20:00+05:30,1212.657444,SESSION_END,140.66,59.62,81.04,0.0816,0.2182
2,equity,ICICIBANK_NS,2026-04-02,INVERSE_BUY,BUY,SHORT,2026-04-02T12:35:00+05:30,2026-04-02T12:40:00+05:30,1197.5,1197.2605,1201.059575,1190.38085,1193.940425,1190.38085,1186.821275,1183.2617,1179.702125,2.37305,3.559575,1194.191868,1193.7835,1193.902399,61.0542,-0.472959,-1.582924,24.5194,86105.0,128089.25,71.43,0.0,STRONG BULL,83,99372.62,335.26,0,5,2026-04-02T13:00:00+05:30,1201.299787,STOP_LOSS,-335.26,59.72,-394.98,-0.3975,-1.1781
2,equity,ICICIBANK_NS,2026-04-06,INVERSE_SELL,SELL,LONG,2026-04-06T09:45:00+05:30,2026-04-06T09:50:00+05:30,1203.800049,1203.840696,1196.582988,1218.234171,1211.01711,1218.234171,1225.451232,1232.668293,1239.885355,4.811374,7.217061,1207.628761,1207.864261,1206.166631,45.386,0.705578,1.984405,28.941,109437.0,495555.3,0.0,85.71,STRONG BEAR,83,99918.78,622.25,0,9,2026-04-06T10:30:00+05:30,1209.358056,OPPOSITE_SIGNAL,457.94,60.09,397.85,0.3982,0.6394
2,equity,ICICIBANK_NS,2026-04-06,INVERSE_BUY,BUY,SHORT,2026-04-06T10:25:00+05:30,2026-04-06T10:30:00+05:30,1209.5,1209.358056,1215.34685,1197.806299,1203.65315,1197.806299,1191.959449,1186.112598,1180.265748,3.8979,5.84685,1207.747153,1207.551522,1206.410078,54.4844,0.40988,0.486421,19.4885,139086.0,459274.55,57.14,14.29,STRONG BULL,82,99167.36,511.01,0,18,2026-04-06T11:55:00+05:30,1215.58992,STOP_LOSS,-511.01,59.65,-570.67,-0.5755,-1.1167
2,equity,ICICIBANK_NS,2026-04-07,INVERSE_SELL,SELL,LONG,2026-04-07T09:20:00+05:30,2026-04-07T09:25:00+05:30,1218.900024,1219.2438,1213.353727,1229.992619,1224.446322,1229.992619,1235.538917,1241.085214,1246.631511,3.697532,5.546297,1226.649681,1226.906266,1219.600016,36.9938,0.917562,2.509427,39.1653,259706.0,163293.6,0.0,100.0,STRONG BEAR,82,99977.99,502.88,1,17,2026-04-07T10:45:00+05:30,1227.2545,OPPOSITE_SIGNAL,656.88,60.18,596.69,0.5968,1.1866
2,equity,ICICIBANK_NS,2026-04-07,INVERSE_BUY,BUY,SHORT,2026-04-07T10:40:00+05:30,2026-04-07T10:45:00+05:30,1227.400024,1227.2545,1231.60308,1218.993913,1223.196969,1218.993913,1214.790858,1210.587802,1206.384747,2.802037,4.203056,1224.456962,1224.188945,1222.116786,57.6184,0.079785,-0.387758,22.3501,100935.0,127487.2,71.43,0.0,STRONG BULL,81,99407.61,372.19,1,4,2026-04-07T11:00:00+05:30,1220.443991,OPPOSITE_SIGNAL,551.65,59.48,492.17,0.4951,1.3224
2,equity,ICICIBANK_NS,2026-04-07,INVERSE_SELL,SELL,LONG,2026-04-07T10:55:00+05:30,2026-04-07T11:00:00+05:30,1220.199951,1220.443991,1215.646935,1229.305983,1224.752967,1229.305983,1233.858999,1238.412015,1242.965031,3.035344,4.553016,1223.387548,1223.762685,1222.210595,42.3087,-0.318889,-0.244429,20.6472,153650.0,124307.95,0.0,85.71,STRONG BEAR,81,98855.96,408.26,1,8,2026-04-07T11:35:00+05:30,1225.454811,OPPOSITE_SIGNAL,405.88,59.44,346.44,0.3505,0.8486
2,equity,ICICIBANK_NS,2026-04-07,INVERSE_BUY,BUY,SHORT,2026-04-07T11:30:00+05:30,2026-04-07T11:35:00+05:30,1225.699951,1225.454811,1229.857475,1217.384904,1221.542428,1217.384904,1213.227381,1209.069858,1204.912334,2.771682,4.157523,1223.902278,1223.665009,1222.351744,55.3428,0.052163,-0.305494,16.787,89966.0,135059.7,71.43,0.0,STRONG BULL,81,99261.84,376.54,0,23,2026-04-07T13:25:00+05:30,1230.103446,STOP_LOSS,-376.54,59.67,-436.21,-0.4395,-1.1585
2,equity,ICICIBANK_NS,2026-04-08,INVERSE_SELL,SELL,LONG,2026-04-08T14:10:00+05:30,2026-04-08T14:15:00+05:30,1306.300049,1306.561309,1302.142982,1314.614182,1310.457115,1314.614182,1318.771248,1322.928315,1327.085382,2.771378,4.157067,1308.393134,1308.56347,1306.052956,46.1784,0.608272,1.427063,27.4655,214281.0,212334.95,14.29,85.71,STRONG BEAR,76,99298.66,355.59,0,4,2026-04-08T14:30:00+05:30,1309.438011,OPPOSITE_SIGNAL,218.63,59.64,158.98,0.1601,0.4471
2,equity,ICICIBANK_NS,2026-04-08,INVERSE_BUY,BUY,SHORT,2026-04-08T14:25:00+05:30,2026-04-08T14:30:00+05:30,1309.5,1309.438011,1313.415437,1301.669126,1305.584563,1301.669126,1297.75369,1293.838253,1289.922816,2.610291,3.915437,1308.690078,1308.658125,1306.167804,53.6812,0.555433,0.992452,23.8335,207554.0,217071.65,57.14,14.29,STRONG BULL,76,99517.29,322.25,0,2,2026-04-08T14:35:00+05:30,1308.461591,OPPOSITE_SIGNAL,74.21,59.69,14.52,0.0146,0.0451
2,equity,ICICIBANK_NS,2026-04-08,INVERSE_SELL,SELL,LONG,2026-04-08T14:30:00+05:30,2026-04-08T14:35:00+05:30,1308.199951,1308.461591,1304.349903,1315.900048,1312.05,1315.900048,1319.750097,1323.600145,1327.450193,2.566699,3.850048,1308.592052,1308.616473,1306.196458,50.2749,0.468811,0.887724,22.7159,176711.0,217023.35,42.86,28.57,MILD BULL,76,99443.08,332.31,0,3,2026-04-08T14:45:00+05:30,1308.938111,OPPOSITE_SIGNAL,36.22,59.68,-23.46,-0.0236,-0.0706
2,equity,ICICIBANK_NS,2026-04-08,INVERSE_BUY,BUY,SHORT,2026-04-08T14:40:00+05:30,2026-04-08T14:45:00+05:30,1309.699951,1308.938111,1313.468863,1302.162128,1305.93104,1302.162128,1298.393217,1294.624305,1290.855394,2.512608,3.768911,1308.702908,1308.65576,1306.307891,54.0988,0.434923,0.714596,21.2477,343496.0,234097.8,71.43,14.29,STRONG BULL,76,99479.3,364.3,0,8,2026-04-08T15:20:00+05:30,1308.7617,SESSION_END,13.41,59.68,-46.28,-0.0465,-0.127
2,equity,ICICIBANK_NS,2026-04-09,INVERSE_SELL,SELL,LONG,2026-04-09T09:15:00+05:30,2026-04-09T09:20:00+05:30,1301.099976,1300.26,1296.688083,1309.92376,1305.511868,1309.92376,1314.335652,1318.747545,1323.159437,2.941262,4.411892,1307.449955,1308.258922,1301.766642,32.7929,-0.34902,0.328403,20.9685,0.0,267863.0,0.0,71.43,STRONG BEAR,76,98819.76,291.18,0,3,2026-04-09T09:30:00+05:30,1296.428746,STOP_LOSS,-291.18,59.2,-350.38,-0.3546,-1.2033
2,equity,ICICIBANK_NS,2026-04-10,INVERSE_BUY,BUY,SHORT,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,1301.300049,1301.039789,1308.361507,1287.177132,1294.238591,1287.177132,1280.115674,1273.054216,1265.992758,4.707639,7.061458,1285.363893,1283.820018,1297.066691,75.2002,0.410511,-1.415749,32.2459,0.0,608665.8,85.71,0.0,STRONG BULL,76,98879.02,576.34,0,5,2026-04-10T09:40:00+05:30,1308.623179,STOP_LOSS,-576.34,59.5,-635.84,-0.643,-1.1032
2,equity,ICICIBANK_NS,2026-04-10,INVERSE_SELL,SELL,LONG,2026-04-10T12:50:00+05:30,2026-04-10T12:55:00+05:30,1316.0,1316.563309,1312.419753,1323.160494,1319.580247,1323.160494,1326.74074,1330.320987,1333.901234,2.386831,3.580247,1316.89243,1317.005269,1316.402279,49.229,0.765125,1.690822,22.9471,227766.0,165021.5,14.29,71.43,STRONG BEAR,75,98742.25,330.45,0,4,2026-04-10T13:10:00+05:30,1317.7364,OPPOSITE_SIGNAL,87.98,59.27,28.71,0.0291,0.0869
2,equity,ICICIBANK_NS,2026-04-10,INVERSE_BUY,BUY,SHORT,2026-04-10T13:05:00+05:30,2026-04-10T13:10:00+05:30,1318.199951,1317.7364,1321.603581,1311.392692,1314.796322,1311.392692,1307.989063,1304.585433,1301.181804,2.269086,3.403629,1317.165711,1317.090504,1316.462797,56.0465,0.671191,1.175323,20.4519,94250.0,168879.45,57.14,14.29,STRONG BULL,75,98830.23,309.86,0,9,2026-04-10T13:50:00+05:30,1321.867901,STOP_LOSS,-309.86,59.39,-369.25,-0.3736,-1.1917
2,equity,ICICIBANK_NS,2026-04-10,INVERSE_SELL,SELL,LONG,2026-04-10T14:20:00+05:30,2026-04-10T14:25:00+05:30,1315.199951,1315.462991,1311.619046,1322.361762,1318.780857,1322.361762,1325.942668,1329.523573,1333.104479,2.38727,3.580906,1318.203981,1318.410599,1317.016657,37.9569,0.231416,0.773904,16.8399,242841.0,178923.0,0.0,85.71,STRONG BEAR,76,99975.19,312.08,2,9,2026-04-10T15:05:00+05:30,1322.09729,TP2,504.21,60.14,444.07,0.4442,1.4229
2,equity,ICICIBANK_NS,2026-04-10,INVERSE_BUY,BUY,SHORT,2026-04-10T15:05:00+05:30,2026-04-10T15:10:00+05:30,1322.900024,1322.7354,1327.275356,1314.149362,1318.524693,1314.149362,1309.774031,1305.3987,1301.023369,2.916887,4.375331,1318.485354,1318.10093,1317.260835,63.2983,0.297685,-0.026373,16.5183,863325.0,312982.4,85.71,0.0,STRONG BULL,75,99205.15,360.41,0,3,2026-04-10T15:20:00+05:30,1321.864296,SESSION_END,65.33,59.5,5.83,0.0059,0.0162
2,equity,ICICIBANK_NS,2026-04-13,INVERSE_SELL,SELL,LONG,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,1300.900024,1301.660304,1294.464884,1313.770306,1307.335165,1313.770306,1320.205446,1326.640587,1333.075728,4.290094,6.435141,1316.363433,1317.441645,1301.06665,25.7019,-0.630362,0.184781,20.6781,0.0,385984.75,0.0,71.43,STRONG BEAR,76,98926.18,566.53,2,13,2026-04-13T10:20:00+05:30,1313.507552,TP2,900.39,59.63,840.76,0.8499,1.4841
2,equity,ICICIBANK_NS,2026-04-13,INVERSE_BUY,BUY,SHORT,2026-04-13T10:30:00+05:30,2026-04-13T10:35:00+05:30,1315.900024,1315.636844,1320.753393,1306.193287,1311.046656,1306.193287,1301.339919,1296.48655,1291.633182,3.235579,4.853369,1311.906244,1311.72597,1307.93454,58.8255,-0.59477,-1.754066,20.3725,349336.0,329586.45,85.71,0.0,STRONG BULL,76,99988.4,408.93,0,12,2026-04-13T11:30:00+05:30,1321.017544,STOP_LOSS,-408.93,60.12,-469.05,-0.4691,-1.147
2,equity,ICICIBANK_NS,2026-04-15,INVERSE_SELL,SELL,LONG,2026-04-15T10:40:00+05:30,2026-04-15T10:45:00+05:30,1346.5,1347.069409,1341.693356,1356.113289,1351.306644,1356.113289,1360.919933,1365.726578,1370.533222,3.20443,4.806644,1348.887337,1349.106329,1349.938546,44.5573,0.370185,0.987531,21.2869,446051.0,339650.3,0.0,85.71,STRONG BEAR,74,99683.14,417.69,0,3,2026-04-15T10:55:00+05:30,1341.425017,STOP_LOSS,-417.69,59.68,-477.37,-0.4789,-1.1429
2,equity,ICICIBANK_NS,2026-04-15,INVERSE_BUY,BUY,SHORT,2026-04-15T12:15:00+05:30,2026-04-15T12:20:00+05:30,1345.0,1344.431011,1348.76535,1337.469299,1341.23465,1337.469299,1333.703949,1329.938599,1326.173248,2.510234,3.76535,1343.896897,1343.768706,1346.641673,52.7519,-0.367844,-1.158081,19.4256,248226.0,226653.15,57.14,28.57,MILD BULL,74,99487.89,340.7,0,2,2026-04-15T12:25:00+05:30,1349.035103,STOP_LOSS,-340.7,59.79,-400.5,-0.4026,-1.1755
2,equity,ICICIBANK_NS,2026-04-15,INVERSE_SELL,SELL,LONG,2026-04-15T13:50:00+05:30,2026-04-15T13:55:00+05:30,1344.400024,1344.668904,1340.615185,1351.969704,1348.184864,1351.969704,1355.754544,1359.539383,1363.324223,2.523227,3.78484,1345.895323,1345.998273,1346.71119,44.7162,0.087527,0.402914,24.3609,354214.0,220148.15,0.0,85.71,STRONG BEAR,74,99505.5,319.82,1,3,2026-04-15T14:05:00+05:30,1348.130344,OPPOSITE_SIGNAL,256.15,59.78,196.37,0.1973,0.614
