trade_id,report_date,entry_date,exit_date,signal_timestamp,entry_timestamp,direction,entry_price_points,entry_ma,initial_stop_points,initial_risk_points,target_price_points,entry_gap_pct,exit_candle_timestamp,exit_timestamp,exit_price_points,exit_reason,exit_ma,points_pnl,quantity_btc,entry_notional_usd,exit_notional_usd,gross_pnl_usd,trade_return_pct,cumulative_pnl_usd,equity_after_trade,holding_days,remarks
T00034,2025-05-17,2025-05-17,2025-05-17,2025-05-17 11:30:00+00:00,2025-05-17 11:45:00+00:00,SHORT,103036.40,103551.43,103551.43,515.03,100976.30,0.4974,2025-05-17 18:00:00+00:00,2025-05-17 18:15:00+00:00,103331.41,stop_loss_ma_touch,103331.41,-295.01,9.70530803,1000000.00,1002863.12,-2863.12,-0.2863,-3012.58,996987.42,0,
T00035,2025-05-17,2025-05-17,2025-05-17,2025-05-17 18:00:00+00:00,2025-05-17 18:15:00+00:00,SHORT,103260.75,103323.32,103323.32,62.57,103010.47,0.0606,2025-05-17 18:15:00+00:00,2025-05-17 18:30:00+00:00,103323.32,stop_loss_ma_touch,103323.32,-62.57,9.68422174,1000000.00,1000605.94,-605.94,-0.0606,-3618.53,996381.47,0,
T00036,2025-05-17,2025-05-17,2025-05-17,2025-05-17 18:15:00+00:00,2025-05-17 18:30:00+00:00,SHORT,103239.30,103316.30,103316.30,77.00,102931.30,0.0745,2025-05-17 20:30:00+00:00,2025-05-17 20:45:00+00:00,103257.18,stop_loss_ma_touch,103257.18,-17.88,9.68623383,1000000.00,1000173.20,-173.20,-0.0173,-3791.73,996208.27,0,
T00037,2025-05-17,2025-05-17,2025-05-17,2025-05-17 20:30:00+00:00,2025-05-17 20:45:00+00:00,LONG,103281.27,103253.41,103253.41,27.86,103392.69,0.0270,2025-05-17 20:45:00+00:00,2025-05-17 21:00:00+00:00,103253.41,stop_loss_ma_touch,103253.41,-27.86,9.68229767,1000000.00,999730.30,-269.70,-0.0270,-4061.43,995938.57,0,
T00038,2025-05-17,2025-05-17,2025-05-17,2025-05-17 20:45:00+00:00,2025-05-17 21:00:00+00:00,LONG,103406.89,103250.16,103250.16,156.73,104033.79,0.1518,2025-05-17 21:15:00+00:00,2025-05-17 21:30:00+00:00,103246.51,stop_loss_ma_touch,103246.51,-160.38,9.67053549,1000000.00,998449.09,-1550.91,-0.1551,-5612.34,994387.66,0,
T00039,2025-05-17,2025-05-17,2025-05-17,2025-05-17 21:15:00+00:00,2025-05-17 21:30:00+00:00,LONG,103248.64,103242.85,103242.85,5.79,103271.81,0.0056,2025-05-17 21:30:00+00:00,2025-05-17 21:45:00+00:00,103242.85,stop_loss_ma_touch,103242.85,-5.79,9.68535760,1000000.00,999943.91,-56.09,-0.0056,-5668.43,994331.57,0,
T00040,2025-05-17,2025-05-17,2025-05-17,2025-05-17 21:30:00+00:00,2025-05-17 21:45:00+00:00,LONG,103263.95,103237.75,103237.75,26.20,103368.75,0.0254,2025-05-17 21:45:00+00:00,2025-05-17 22:00:00+00:00,103237.75,stop_loss_ma_touch,103237.75,-26.20,9.68392164,1000000.00,999746.28,-253.72,-0.0254,-5922.15,994077.85,0,
T00041,2025-05-17,2025-05-17,2025-05-17,2025-05-17 21:45:00+00:00,2025-05-17 22:00:00+00:00,LONG,103286.46,103234.08,103234.08,52.38,103495.96,0.0507,2025-05-17 22:00:00+00:00,2025-05-17 22:15:00+00:00,103234.08,stop_loss_ma_touch,103234.08,-52.38,9.68181115,1000000.00,999492.91,-507.09,-0.0507,-6429.24,993570.76,0,
T00042,2025-05-17,2025-05-17,2025-05-17,2025-05-17 22:00:00+00:00,2025-05-17 22:15:00+00:00,SHORT,103039.01,103229.28,103229.28,190.27,102277.92,0.1843,2025-05-17 23:15:00+00:00,2025-05-17 23:30:00+00:00,103209.12,stop_loss_ma_touch,103209.12,-170.11,9.70506219,1000000.00,1001650.96,-1650.96,-0.1651,-8080.20,991919.80,0,
T00043,2025-05-17,2025-05-17,2025-05-17,2025-05-17 23:15:00+00:00,2025-05-17 23:30:00+00:00,SHORT,103195.57,103204.32,103204.32,8.75,103160.57,0.0085,2025-05-17 23:30:00+00:00,2025-05-17 23:45:00+00:00,103204.32,stop_loss_ma_touch,103204.32,-8.75,9.69033845,1000000.00,1000084.79,-84.79,-0.0085,-8165.00,991835.00,0,
