date,status,trades,gap_events,long_trades,short_trades,stop_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2023-12-15,TRADED,6,0,3,3,6,0,0,0,6,0,-163.19,-27.20,-2.11,-66.30,-3807.53,-634.59,-49.20,-1549.06,1635231.42,0,6,163.19,3807.53,0.2323,
2023-12-16,TRADED,8,0,3,5,8,0,0,2,6,0,405.26,50.66,508.54,-44.13,9423.76,1177.97,11867.75,-1043.26,1644655.19,1,4,103.28,2443.98,0.1484,
2023-12-17,TRADED,5,0,4,1,5,0,0,1,4,0,-33.22,-6.64,198.05,-156.39,-804.20,-160.84,4688.98,-3712.88,1643851.00,1,3,225.59,5358.80,0.3249,
2023-12-18,TRADED,4,0,2,2,4,0,0,1,3,0,32.13,8.03,490.86,-177.35,653.72,163.43,11720.62,-4266.68,1644504.71,1,3,458.73,11066.91,0.6685,
2023-12-19,TRADED,3,0,1,2,3,0,0,1,2,0,544.55,181.52,898.35,-211.57,13236.13,4412.04,21581.96,-4996.43,1657740.84,1,2,353.80,8345.83,0.5009,
2023-12-20,TRADED,2,0,1,1,2,0,0,0,2,0,-483.83,-241.91,-218.14,-265.69,-11376.00,-5688.00,-5097.31,-6278.69,1646364.83,0,2,483.83,11376.01,0.6862,
2023-12-21,TRADED,5,0,2,3,5,0,0,1,4,0,642.45,128.49,1055.89,-217.49,15246.26,3049.25,24728.00,-4997.14,1661611.10,1,4,413.44,9481.73,0.5674,
2023-12-22,TRADED,6,0,3,3,6,0,0,1,5,0,-588.60,-98.10,61.10,-214.16,-13454.78,-2242.46,1395.04,-4911.91,1648156.32,1,5,649.70,14849.82,0.8930,
2023-12-23,TRADED,6,0,4,2,6,0,0,0,6,0,-170.26,-28.38,-14.25,-36.81,-3892.57,-648.76,-326.20,-839.52,1644263.75,0,6,170.26,3892.57,0.2362,
2023-12-24,TRADED,8,0,4,4,8,0,0,0,8,0,-537.03,-67.13,-1.79,-220.89,-12302.71,-1537.84,-40.92,-5076.02,1631961.04,0,8,537.03,12302.71,0.7482,
2023-12-25,TRADED,1,0,0,1,1,0,0,1,0,0,296.42,296.42,296.42,296.42,6791.37,6791.37,6791.37,6791.37,1638752.41,1,0,0.00,0.00,0.0000,
2023-12-26,TRADED,3,0,3,0,3,0,0,0,3,0,-293.44,-97.81,-11.36,-248.19,-6725.66,-2241.89,-261.44,-5684.41,1632026.76,0,3,293.44,6725.65,0.4104,
2023-12-27,TRADED,4,0,3,1,4,0,0,1,3,0,236.52,59.13,331.85,-61.35,5513.16,1378.29,7758.30,-1444.64,1637539.91,1,3,95.33,2245.15,0.1369,
2023-12-28,TRADED,2,0,1,1,2,0,0,1,1,0,258.71,129.35,414.45,-155.74,6084.55,3042.27,9702.38,-3617.83,1643624.47,1,1,155.74,3617.82,0.2196,
2023-12-29,TRADED,5,0,1,4,5,0,0,1,4,0,106.50,21.30,333.57,-91.34,2409.63,481.93,7736.92,-2147.31,1646034.10,1,4,227.07,5327.29,0.3226,
2023-12-30,TRADED,3,0,1,2,3,0,0,1,2,0,30.52,10.17,222.63,-154.36,707.79,235.93,5263.59,-3656.21,1646741.89,1,2,192.11,4555.80,0.2759,
2023-12-31,TRADED,4,0,3,1,4,0,0,1,3,0,94.10,23.53,187.36,-38.64,2234.64,558.66,4443.78,-917.11,1648976.54,1,2,62.97,1495.33,0.0908,
2024-01-01,TRADED,5,0,3,2,5,0,0,0,5,0,-507.74,-101.55,-15.49,-166.94,-11979.17,-2395.83,-364.50,-3951.35,1636997.36,0,5,507.74,11979.18,0.7265,
2024-01-02,TRADED,4,0,1,3,4,0,0,1,3,0,2048.84,512.21,2468.37,-327.80,48657.08,12164.27,58007.36,-7316.64,1685654.43,1,3,419.53,9350.29,0.5516,
2024-01-03,TRADED,9,0,4,5,9,0,0,0,9,0,-912.65,-101.41,-2.20,-285.95,-20222.94,-2246.99,-48.57,-6354.34,1665431.48,0,9,912.65,20222.95,1.1997,
2024-01-04,TRADED,3,0,1,2,3,0,0,1,2,0,1530.13,510.04,1880.32,-297.79,33457.81,11152.60,41633.55,-6958.52,1698889.29,1,2,350.19,8175.74,0.4789,
2024-01-05,TRADED,14,0,5,9,14,0,0,1,13,0,-1068.82,-76.34,460.29,-320.72,-24353.53,-1739.54,10674.35,-7369.91,1674535.75,1,13,1529.11,35027.89,2.0489,
2024-01-06,TRADED,6,0,3,3,6,0,0,1,5,0,-284.55,-47.43,10.70,-132.11,-6484.71,-1080.79,243.96,-3004.27,1668051.05,1,3,284.55,6484.70,0.3873,
2024-01-07,TRADED,6,0,5,1,6,0,0,1,5,0,-193.01,-32.17,65.07,-86.78,-4388.22,-731.37,1480.07,-1974.44,1663662.84,1,3,193.01,4388.21,0.2631,
2024-01-08,TRADED,4,0,1,3,4,0,0,0,4,0,-232.48,-58.12,-20.24,-92.23,-5294.80,-1323.70,-460.06,-2101.29,1658368.04,0,4,232.48,5294.80,0.3183,
2024-01-09,TRADED,8,0,4,4,8,0,0,1,7,0,1292.61,161.58,2277.46,-353.80,30540.48,3817.56,51637.21,-7550.44,1688908.52,1,7,984.85,21096.73,1.2337,
2024-01-10,TRADED,4,0,3,1,4,0,0,0,4,0,-1531.72,-382.93,-141.56,-610.83,-33274.67,-8318.67,-3080.98,-13160.24,1655633.84,0,4,1531.72,33274.68,1.9702,
2024-01-11,TRADED,8,0,5,3,8,0,0,1,7,0,-1566.77,-195.85,429.56,-957.11,-33621.19,-4202.65,9317.45,-20395.14,1622012.65,1,4,1566.77,33621.19,2.0307,
2024-01-12,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1622012.65,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2024-01-13,TRADED,6,0,2,4,6,0,0,1,5,0,2879.10,479.85,3242.51,-147.47,61589.17,10264.86,70049.03,-3418.20,1683601.82,1,5,363.41,8459.86,0.5000,
2024-01-14,TRADED,10,0,6,4,10,0,0,0,10,0,-834.46,-83.45,-14.14,-209.51,-19448.71,-1944.87,-330.07,-4867.23,1664153.11,0,10,834.46,19448.71,1.1552,
2024-01-15,TRADED,12,0,8,4,12,0,0,0,12,0,-1178.11,-98.18,-14.95,-347.18,-27686.17,-2307.18,-350.56,-8232.23,1636466.93,0,12,1178.11,27686.18,1.6637,
2024-01-16,TRADED,10,0,6,4,10,0,0,0,10,0,-861.69,-86.17,-11.76,-414.82,-20080.75,-2008.08,-275.62,-9592.98,1616386.17,0,10,861.69,20080.76,1.2271,
2024-01-17,TRADED,5,0,1,4,5,0,0,1,4,0,-155.19,-31.04,52.18,-121.03,-3627.66,-725.53,1218.24,-2838.63,1612758.52,1,3,155.19,3627.65,0.2244,
2024-01-18,TRADED,11,0,4,7,11,0,0,0,11,0,-890.56,-80.96,-8.72,-183.40,-20919.96,-1901.81,-204.58,-4325.35,1591838.57,0,11,890.56,20919.95,1.2972,
2024-01-19,TRADED,3,0,1,2,3,0,0,1,2,0,902.95,300.98,1194.07,-257.19,20935.83,6978.61,28045.80,-6286.06,1612774.39,1,2,291.12,7109.97,0.4389,
2024-01-20,TRADED,7,0,4,3,7,0,0,0,7,0,-455.98,-65.14,-1.62,-328.99,-10935.61,-1562.23,-38.96,-7877.96,1601838.78,0,7,455.98,10935.61,0.6781,
2024-01-21,TRADED,10,0,4,6,10,0,0,2,8,0,-202.23,-20.22,33.09,-83.83,-4850.58,-485.06,794.91,-2007.39,1596988.19,1,6,211.50,5072.53,0.3166,
2024-01-22,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1596988.19,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2024-01-23,TRADED,3,0,0,3,3,0,0,1,2,0,1489.74,496.58,2013.55,-342.95,35012.65,11670.88,48388.44,-8781.21,1632000.84,1,2,523.81,13375.79,0.8129,
2024-01-24,TRADED,4,0,1,3,4,0,0,1,3,0,-194.79,-48.70,347.04,-410.86,-4903.95,-1225.99,8799.34,-10409.06,1627096.90,1,3,541.83,13703.28,0.8352,
2024-01-25,TRADED,14,0,8,6,14,0,0,0,14,0,-1146.76,-81.91,-8.09,-161.04,-28709.68,-2050.69,-202.59,-4018.19,1598387.22,0,14,1146.76,28709.68,1.7645,
2024-01-26,TRADED,5,0,1,4,5,0,0,0,5,0,-239.32,-47.86,-1.84,-171.48,-5973.84,-1194.77,-46.07,-4273.32,1592413.38,0,5,239.32,5973.84,0.3737,
2024-01-27,TRADED,12,0,4,8,12,0,0,1,11,0,1238.48,103.21,1575.49,-137.26,31321.87,2610.16,39416.14,-3310.25,1623735.26,1,11,337.01,8094.26,0.4960,
2024-01-28,TRADED,3,0,3,0,3,0,0,1,2,0,257.95,85.98,310.52,-40.08,6165.82,2055.27,7408.91,-947.49,1629901.08,1,2,52.57,1243.09,0.0762,
2024-01-29,TRADED,11,0,2,9,11,0,0,0,11,0,-864.01,-78.55,-25.35,-139.60,-20499.38,-1863.58,-600.29,-3301.46,1609401.70,0,11,864.01,20499.38,1.2577,
2024-01-30,TRADED,7,0,7,0,7,0,0,1,6,0,-92.08,-13.15,534.24,-173.15,-1876.78,-268.11,12532.28,-3980.63,1607524.92,1,6,626.32,14409.06,0.8884,
2024-01-31,TRADED,3,0,2,1,3,0,0,1,2,0,-287.81,-95.94,300.25,-307.75,-6640.63,-2213.54,6929.39,-7098.71,1600884.30,1,2,588.06,13570.01,0.8405,
2024-02-01,TRADED,3,0,2,1,3,0,0,1,2,0,-152.79,-50.93,19.97,-141.45,-3584.79,-1194.93,469.61,-3317.54,1597299.51,1,2,172.76,4054.40,0.2532,
2024-02-02,TRADED,7,0,3,4,7,0,0,1,6,0,-439.31,-62.76,309.70,-310.30,-10198.65,-1456.95,7262.43,-7272.27,1587100.86,1,6,749.01,17461.08,1.0882,
2024-02-03,TRADED,12,0,6,6,12,0,0,0,12,0,-459.95,-38.33,-2.26,-131.80,-10663.83,-888.65,-52.47,-3049.70,1576437.04,0,12,459.95,10663.82,0.6719,
2024-02-04,TRADED,6,0,1,5,6,0,0,1,5,0,-131.05,-21.84,10.69,-53.33,-3050.39,-508.40,248.60,-1244.29,1573386.65,1,4,131.05,3050.39,0.1935,
2024-02-05,TRADED,5,0,2,3,5,0,0,0,5,0,-495.81,-99.16,-18.15,-204.68,-11584.85,-2316.97,-424.48,-4805.11,1561801.80,0,5,495.81,11584.85,0.7363,
2024-02-06,TRADED,8,0,4,4,8,0,0,0,8,0,-168.40,-21.05,-0.01,-62.41,-3937.84,-492.23,-0.23,-1461.00,1557863.95,0,8,168.40,3937.85,0.2521,
2024-02-07,TRADED,10,0,6,4,10,0,0,1,9,0,-547.55,-54.76,144.68,-209.43,-12745.94,-1274.59,3377.56,-4896.11,1545118.01,1,9,692.23,16123.50,1.0327,
2024-02-08,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1545118.01,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2024-02-09,MIXED,1,1,1,0,0,1,0,1,0,0,4351.26,4351.26,4351.26,4351.26,100704.10,100704.10,100704.10,100704.10,1645822.11,1,0,0.00,0.00,0.0000,Missing 1 candle(s) between 2024-02-09 20:00:00+00:00 and 2024-02-09 22:00:00+00:00; resumed on next available row.
2024-02-10,TRADED,9,0,3,6,9,0,0,0,9,0,-669.44,-74.38,-12.30,-198.81,-14180.60,-1575.62,-260.10,-4220.34,1631641.53,0,9,669.44,14180.58,0.8616,
2024-02-11,TRADED,5,0,3,2,5,0,0,1,4,0,280.80,56.16,613.12,-170.91,6049.33,1209.87,12945.58,-3538.79,1637690.86,1,4,332.32,6896.25,0.4193,
2024-02-12,TRADED,5,0,2,3,5,0,0,0,5,0,-183.28,-36.66,-7.13,-70.00,-3801.26,-760.25,-148.05,-1448.79,1633889.61,0,5,183.28,3801.25,0.2321,
2024-02-13,TRADED,3,0,1,2,3,0,0,1,2,0,780.02,260.01,1005.36,-135.90,16044.18,5348.06,20592.13,-2743.58,1649933.79,1,2,225.34,4547.95,0.2749,
2024-02-14,TRADED,6,0,1,5,6,0,0,0,6,0,-391.97,-65.33,-4.66,-109.65,-7911.20,-1318.53,-94.07,-2219.13,1642022.59,0,6,391.97,7911.20,0.4795,
2024-02-15,TRADED,7,0,4,3,7,0,0,2,5,0,1618.10,231.16,2134.19,-216.54,33141.86,4734.55,43052.20,-4141.86,1675164.45,1,4,516.09,9910.33,0.5881,
2024-02-16,TRADED,12,0,5,7,12,0,0,0,12,0,-1098.46,-91.54,-15.12,-275.69,-21100.04,-1758.34,-290.26,-5268.34,1654064.40,0,12,1098.46,21100.05,1.2596,
2024-02-17,TRADED,6,0,3,3,6,0,0,1,5,0,2.26,0.38,275.50,-143.17,44.79,7.46,5303.18,-2763.42,1654109.18,1,4,143.17,2763.42,0.1668,
2024-02-18,TRADED,8,0,7,1,8,0,0,0,8,0,-381.19,-47.65,-2.68,-105.31,-7372.81,-921.60,-51.99,-2032.73,1646736.37,0,8,381.19,7372.81,0.4457,
2024-02-19,TRADED,5,0,4,1,5,0,0,1,4,0,-101.40,-20.28,293.16,-328.88,-1950.82,-390.16,5659.73,-6351.35,1644785.55,1,4,394.56,7610.55,0.4606,
2024-02-20,TRADED,6,0,2,4,6,0,0,0,6,0,-656.19,-109.37,-35.67,-197.05,-12631.37,-2105.23,-686.67,-3779.63,1632154.18,0,6,656.19,12631.37,0.7680,
2024-02-21,TRADED,3,0,1,2,3,0,0,1,2,0,190.96,63.65,332.41,-127.48,3696.92,1232.31,6412.15,-2446.45,1635851.09,1,2,141.45,2715.23,0.1664,
2024-02-22,TRADED,13,0,10,3,13,0,0,0,13,0,-1737.06,-133.62,-13.28,-433.29,-33679.82,-2590.76,-258.02,-8329.56,1602171.26,0,13,1737.06,33679.83,2.0589,
2024-02-23,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1602171.26,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2024-02-24,TRADED,6,0,3,3,6,0,0,1,5,0,242.42,40.40,435.55,-84.70,4682.12,780.35,8467.45,-1658.79,1606853.38,1,5,193.13,3785.33,0.2350,
2024-02-25,TRADED,3,0,1,2,3,0,0,1,2,0,207.72,69.24,497.45,-230.02,4103.81,1367.94,9740.35,-4477.72,1610957.19,1,2,289.73,5636.54,0.3487,
2024-02-26,TRADED,3,0,2,1,3,0,0,1,2,0,-67.82,-22.61,0.72,-36.61,-1312.39,-437.46,13.99,-708.39,1609644.79,1,2,68.54,1326.38,0.0823,
2024-02-27,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1609644.79,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2024-02-28,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1609644.79,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2024-02-29,TRADED,3,0,2,1,3,0,0,1,2,0,9194.77,3064.92,10393.55,-1090.76,181398.36,60466.12,201020.58,-17885.30,1791043.15,1,2,1198.78,19622.22,1.0837,
2024-03-01,TRADED,5,0,2,3,5,0,0,1,4,0,-927.78,-185.56,91.82,-332.62,-15051.12,-3010.22,1481.96,-5429.31,1775992.03,1,4,1019.60,16533.09,0.9223,
2024-03-02,TRADED,6,0,2,4,6,0,0,1,5,0,-185.22,-30.87,161.89,-141.05,-2980.13,-496.69,2614.18,-2274.49,1773011.90,1,5,347.11,5594.31,0.3145,
2024-03-03,TRADED,8,0,3,5,8,0,0,0,8,0,-600.56,-75.07,-8.71,-191.47,-9707.36,-1213.42,-140.55,-3098.82,1763304.54,0,8,600.56,9707.36,0.5475,
2024-03-04,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1763304.54,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2024-03-05,TRADED,7,0,4,3,7,0,0,1,6,0,1542.54,220.36,4264.13,-1429.34,28382.02,4054.57,68548.42,-20761.11,1791686.55,1,6,2721.59,40166.42,2.1927,
2024-03-06,TRADED,2,0,1,1,2,0,0,1,1,0,282.31,141.15,1584.77,-1302.46,4126.06,2063.03,23728.99,-19602.93,1795812.61,1,1,1302.46,19602.93,1.0798,
2024-03-07,TRADED,7,0,4,3,7,0,0,0,7,0,-1593.80,-227.69,-30.03,-592.68,-24111.22,-3444.46,-452.09,-8997.27,1771701.40,0,7,1593.80,24111.21,1.3426,
2024-03-08,TRADED,7,0,5,2,7,0,0,2,5,0,-589.19,-84.17,353.85,-455.13,-8656.73,-1236.68,5305.70,-6726.64,1763044.67,1,4,943.04,13962.43,0.7857,
2024-03-09,TRADED,10,0,4,6,10,0,0,1,9,0,-440.52,-44.05,358.78,-192.20,-6400.51,-640.05,5280.00,-2814.87,1756644.15,1,9,799.30,11680.52,0.6605,
2024-03-10,TRADED,4,0,4,0,4,0,0,1,3,0,51.64,12.91,519.74,-186.65,821.68,205.42,7586.41,-2684.46,1757465.82,1,2,328.19,4723.99,0.2681,
2024-03-11,TRADED,1,0,0,1,1,0,0,0,1,0,-7.77,-7.77,-7.77,-7.77,-112.27,-112.27,-112.27,-112.27,1757353.55,0,1,7.77,112.27,0.0064,
2024-03-12,TRADED,10,0,7,3,10,0,0,1,9,0,932.75,93.28,2139.99,-354.80,14094.46,1409.45,30857.92,-4946.49,1771448.01,1,9,1207.24,16763.47,0.9374,
2024-03-13,TRADED,3,0,1,2,3,0,0,0,3,0,-320.07,-106.69,-5.08,-252.13,-4477.34,-1492.45,-70.53,-3529.48,1766970.66,0,3,320.07,4477.35,0.2528,
2024-03-14,TRADED,6,0,5,1,6,0,0,1,5,0,210.21,35.04,595.94,-124.01,2971.96,495.33,8250.10,-1693.90,1769942.62,1,5,385.73,5278.14,0.2973,
2024-03-15,TRADED,5,0,2,3,5,0,0,2,3,0,1499.09,299.82,2898.53,-1225.84,19587.69,3917.54,40331.36,-17461.99,1789530.30,2,3,2120.14,30634.30,1.6831,
2024-03-16,TRADED,1,0,1,0,1,0,0,0,1,0,-370.62,-370.62,-370.62,-370.62,-5362.80,-5362.80,-5362.80,-5362.80,1784167.50,0,1,370.62,5362.80,0.2997,
2024-03-17,TRADED,3,0,1,2,3,0,0,1,2,0,1121.79,373.93,1634.21,-411.49,16233.84,5411.28,23885.26,-6134.00,1800401.34,1,2,512.42,7651.42,0.4232,
2024-03-18,TRADED,7,0,4,3,7,0,0,2,5,0,-1229.06,-175.58,158.64,-659.57,-18230.31,-2604.33,2347.21,-9824.40,1782171.04,2,5,1463.12,21702.36,1.2031,
2024-03-19,TRADED,4,0,0,4,4,0,0,1,3,0,1156.35,289.09,1735.38,-323.03,17090.09,4272.52,25857.34,-4980.80,1799261.13,1,2,323.03,4980.80,0.2761,
2024-03-20,TRADED,8,0,4,4,8,0,0,1,7,0,-1016.18,-127.02,1177.87,-891.06,-16259.40,-2032.43,18296.14,-13913.34,1783001.73,1,7,2194.05,34555.54,1.9012,
2024-03-21,TRADED,4,0,2,2,4,0,0,1,3,0,1860.15,465.04,2401.31,-246.79,29352.68,7338.17,37461.55,-3691.27,1812354.41,1,3,541.16,8108.88,0.4454,
2024-03-22,TRADED,4,0,2,2,4,0,0,0,4,0,-915.50,-228.88,-7.74,-573.26,-13884.94,-3471.23,-116.96,-8725.05,1798469.48,0,4,915.50,13884.93,0.7661,
2024-03-23,TRADED,1,0,0,1,1,0,0,1,0,0,1779.52,1779.52,1779.52,1779.52,27023.03,27023.03,27023.03,27023.03,1825492.51,1,0,0.00,0.00,0.0000,
2024-03-24,TRADED,5,0,2,3,5,0,0,1,4,0,-819.54,-163.91,395.91,-575.58,-12682.13,-2536.43,6169.62,-8993.60,1812810.38,1,4,1215.45,18851.75,1.0292,
2024-03-25,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1812810.38,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2024-03-26,TRADED,2,0,1,1,2,0,0,1,1,0,4982.95,2491.47,5047.62,-64.67,76347.68,38173.84,77266.16,-918.48,1889158.07,1,1,64.67,918.48,0.0486,
2024-03-27,TRADED,11,0,6,5,11,0,0,1,10,0,-1028.82,-93.53,112.27,-240.42,-14627.41,-1329.76,1596.99,-3404.71,1874530.66,1,7,1028.82,14627.41,0.7743,
2024-03-28,TRADED,3,0,0,3,3,0,0,1,2,0,150.36,50.12,306.87,-115.63,2129.66,709.89,4382.76,-1665.99,1876660.32,1,2,156.51,2253.10,0.1199,
2024-03-29,TRADED,2,0,1,1,2,0,0,1,1,0,819.37,409.69,921.40,-102.03,11773.50,5886.75,13221.59,-1448.09,1888433.82,1,1,102.03,1448.09,0.0766,
2024-03-30,TRADED,7,0,5,2,7,0,0,1,6,0,-87.10,-12.44,441.52,-259.68,-1279.30,-182.76,6267.43,-3703.55,1887154.53,1,6,528.62,7546.73,0.3983,
2024-03-31,TRADED,4,0,1,3,4,0,0,0,4,0,-173.87,-43.47,-13.76,-73.73,-2484.78,-621.19,-196.61,-1054.34,1884669.74,0,4,173.87,2484.79,0.1317,
2024-04-01,TRADED,4,0,1,3,4,0,0,2,2,0,896.52,224.13,618.75,-168.09,12727.46,3181.86,8782.07,-2414.52,1897397.20,1,1,168.09,2414.52,0.1271,
2024-04-02,TRADED,3,0,1,2,3,0,0,0,3,0,-220.92,-73.64,-3.18,-201.50,-3182.56,-1060.85,-45.60,-2903.90,1894214.63,0,3,220.92,3182.57,0.1677,
2024-04-03,TRADED,12,0,6,6,12,0,0,1,11,0,1358.93,113.24,3470.51,-712.76,18127.16,1510.60,49994.00,-10691.92,1912341.79,1,11,2111.58,31866.84,1.6391,
2024-04-04,TRADED,6,0,4,2,6,0,0,0,6,0,-749.08,-124.85,-46.32,-252.38,-11342.77,-1890.46,-699.89,-3837.53,1900999.01,0,6,749.08,11342.78,0.5931,
2024-04-05,TRADED,11,0,6,5,11,0,0,1,10,0,-1800.29,-163.66,1212.82,-648.59,-26269.09,-2388.10,18317.19,-9691.12,1874729.93,1,10,3013.11,44586.27,2.3230,
2024-04-06,TRADED,4,0,2,2,4,0,0,1,3,0,-193.43,-48.36,115.11,-179.88,-2856.02,-714.00,1702.60,-2658.77,1871873.91,1,2,193.43,2856.02,0.1523,
2024-04-07,TRADED,3,0,1,2,3,0,0,1,2,0,1000.57,333.52,1252.38,-230.03,14767.59,4922.53,18411.91,-3330.13,1886641.51,1,2,251.81,3644.31,0.1928,
2024-04-08,TRADED,7,0,2,5,7,0,0,0,7,0,-750.09,-107.16,-9.47,-340.30,-10840.32,-1548.62,-136.47,-4929.12,1875801.19,0,7,750.09,10840.32,0.5746,
2024-04-09,TRADED,3,0,2,1,3,0,0,1,2,0,1412.01,470.67,1513.43,-74.19,20287.60,6762.53,21707.55,-1037.95,1896088.78,1,2,101.42,1419.96,0.0748,
2024-04-10,TRADED,3,0,0,3,3,0,0,2,1,0,933.70,311.23,1803.59,-1009.27,12454.12,4151.37,25299.31,-14855.74,1908542.90,2,1,1009.27,14855.74,0.7724,
2024-04-11,TRADED,9,0,5,4,9,0,0,1,8,0,-1715.56,-190.62,462.21,-768.11,-24377.33,-2708.59,6648.88,-11040.82,1884165.57,1,8,2177.77,31026.21,1.6200,
2024-04-12,TRADED,3,0,2,1,3,0,0,0,3,0,-504.52,-168.17,-66.64,-260.71,-7169.70,-2389.90,-944.86,-3717.22,1876995.87,0,3,504.52,7169.70,0.3805,
2024-04-13,TRADED,9,0,4,5,9,0,0,1,8,0,-596.50,-66.28,1229.86,-423.45,-9541.43,-1060.16,17601.60,-6321.29,1867454.42,1,8,1826.36,27143.05,1.4327,
2024-04-14,TRADED,7,0,3,4,7,0,0,1,6,0,-1220.18,-174.31,23.39,-367.55,-19025.63,-2717.95,360.59,-5705.39,1848428.79,1,6,1243.57,19386.22,1.0379,
2024-04-15,TRADED,1,0,1,0,1,0,0,0,1,0,-123.68,-123.68,-123.68,-123.68,-1891.85,-1891.85,-1891.85,-1891.85,1846536.94,0,1,123.68,1891.85,0.1023,
2024-04-16,TRADED,4,0,1,3,4,0,0,1,3,0,436.03,109.01,1197.62,-492.74,6472.50,1618.12,18637.89,-7882.96,1853009.44,1,3,761.59,12165.39,0.6522,
2024-04-17,TRADED,4,0,4,0,4,0,0,1,3,0,92.49,23.12,247.96,-72.59,1478.79,369.70,3933.00,-1145.69,1854488.22,1,3,155.47,2454.22,0.1322,
2024-04-18,TRADED,2,0,0,2,2,0,0,2,0,0,1189.08,594.54,774.70,414.38,18994.91,9497.45,12309.87,6685.04,1873483.12,2,0,0.00,0.00,0.0000,
2024-04-19,TRADED,6,0,3,3,6,0,0,1,5,0,-2402.40,-400.40,862.70,-1436.24,-38180.51,-6363.42,13993.63,-23533.39,1835302.61,1,5,3265.10,52174.15,2.7642,
2024-04-20,TRADED,6,0,1,5,6,0,0,1,5,0,-998.79,-166.47,182.89,-523.35,-15684.47,-2614.08,2849.53,-8245.08,1819618.14,1,5,1181.68,18534.00,1.0099,
2024-04-21,TRADED,6,0,2,4,6,0,0,1,5,0,-719.35,-119.89,52.22,-341.83,-11118.41,-1853.07,805.30,-5291.89,1808499.73,1,5,771.57,11923.71,0.6550,
2024-04-22,TRADED,4,0,2,2,4,0,0,0,4,0,-378.83,-94.71,-2.89,-253.09,-5848.31,-1462.08,-44.49,-3913.74,1802651.43,0,4,378.83,5848.30,0.3234,
2024-04-23,TRADED,8,0,5,3,8,0,0,1,7,0,-273.80,-34.23,636.31,-301.74,-4019.45,-502.43,9682.14,-4563.37,1798631.98,1,7,910.11,13701.58,0.7560,
2024-04-24,TRADED,6,0,2,4,6,0,0,2,4,0,-504.46,-84.08,17.87,-289.29,-7575.76,-1262.63,268.74,-4333.81,1791056.21,1,3,522.33,7844.51,0.4361,
2024-04-25,TRADED,2,0,1,1,2,0,0,1,1,0,2226.40,1113.20,2267.55,-41.15,33530.65,16765.33,34172.51,-641.86,1824586.86,1,1,41.15,641.86,0.0352,
2024-04-26,TRADED,9,0,6,3,9,0,0,0,9,0,-1539.15,-171.02,-0.77,-326.24,-23917.78,-2657.53,-11.99,-5053.61,1800669.07,0,9,1539.15,23917.79,1.3109,
2024-04-27,TRADED,6,0,4,2,6,0,0,1,5,0,-190.41,-31.74,521.03,-176.19,-3081.48,-513.58,8162.49,-2780.37,1797587.57,1,5,711.44,11243.99,0.6216,
2024-04-28,TRADED,10,0,6,4,10,0,0,1,9,0,-434.14,-43.41,157.36,-230.94,-6804.18,-680.42,2488.28,-3627.33,1790783.41,1,9,591.50,9292.45,0.5162,
2024-04-29,TRADED,6,0,3,3,6,0,0,1,5,0,-352.66,-58.78,179.43,-177.90,-5610.68,-935.11,2842.25,-2823.37,1785172.73,1,5,532.09,8452.93,0.4713,
2024-04-30,TRADED,1,0,1,0,1,0,0,1,0,0,130.22,130.22,130.22,130.22,2068.35,2068.35,2068.35,2068.35,1787241.07,1,0,0.00,0.00,0.0000,
2024-05-01,TRADED,2,0,1,1,2,0,0,1,1,0,2973.10,1486.55,3095.81,-122.71,47929.08,23964.54,50013.69,-2084.61,1835170.16,1,1,122.71,2084.61,0.1135,
2024-05-02,TRADED,4,0,2,2,4,0,0,1,3,0,-1382.85,-345.71,137.91,-1459.45,-24329.59,-6082.40,2390.11,-25661.19,1810840.56,1,2,1489.96,26184.83,1.4268,
