date,status,trades,gap_events,long_trades,short_trades,stop_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,remarks
2025-12-20,TRADED,13,0,7,6,13,0,0,2,11,0,573.68,44.13,971.02,-89.87,1,7,397.34,
2025-12-21,TRADED,19,0,8,11,19,0,0,1,18,0,-1287.96,-67.79,13.01,-277.97,1,14,1287.96,
2025-12-22,TRADED,5,0,3,2,5,0,0,1,4,0,334.37,66.87,555.95,-158.82,1,4,221.58,
2025-12-23,TRADED,10,0,3,7,10,0,0,1,9,0,-614.54,-61.45,979.83,-319.55,1,9,1594.37,
2025-12-24,TRADED,14,0,8,6,14,0,0,2,12,0,-689.87,-49.28,137.92,-185.61,2,11,760.86,
2025-12-25,TRADED,24,0,11,13,24,0,0,2,22,0,-465.11,-19.38,203.18,-149.63,1,19,713.96,
2025-12-26,TRADED,3,0,2,1,3,0,0,1,2,0,125.51,41.84,175.09,-30.11,1,1,30.11,
2025-12-27,TRADED,10,0,7,3,10,0,0,0,10,0,-353.28,-35.33,-2.71,-110.74,0,10,353.28,
2025-12-28,TRADED,8,0,5,3,8,0,0,2,6,0,-200.80,-25.10,68.55,-129.54,1,5,304.50,
2025-12-29,TRADED,1,0,1,0,1,0,0,1,0,0,596.81,596.81,596.81,596.81,1,0,0.00,
2025-12-30,TRADED,1,0,0,1,1,0,0,1,0,0,662.82,662.82,662.82,662.82,1,0,0.00,
2025-12-31,TRADED,2,0,2,0,2,0,0,1,1,0,616.31,308.16,703.11,-86.80,1,1,86.80,
2026-01-01,TRADED,3,0,1,2,3,0,0,1,2,0,562.89,187.63,573.27,-8.39,1,2,10.38,
2026-01-02,TRADED,2,0,2,0,2,0,0,1,1,0,478.07,239.04,845.72,-367.65,1,1,367.65,
2026-01-03,TRADED,13,0,8,5,13,0,0,1,12,0,-750.58,-57.74,41.05,-211.45,1,7,750.58,
2026-01-04,TRADED,14,0,7,7,14,0,0,1,13,0,301.87,21.56,1048.85,-119.38,1,13,746.98,
2026-01-05,TRADED,1,0,1,0,1,0,0,0,1,0,-25.48,-25.48,-25.48,-25.48,0,1,25.48,
2026-01-06,TRADED,16,0,8,8,16,0,0,2,14,0,104.10,6.51,2038.89,-316.06,1,10,1934.79,
2026-01-07,TRADED,2,0,1,1,2,0,0,0,2,0,-132.64,-66.32,-43.56,-89.08,0,2,132.64,
2026-01-08,TRADED,7,0,3,4,7,0,0,1,6,0,2042.80,291.83,2488.97,-245.23,1,6,446.17,
2026-01-09,TRADED,8,0,3,5,8,0,0,0,8,0,-1966.29,-245.79,-26.43,-778.67,0,8,1966.29,
2026-01-10,TRADED,25,0,16,9,25,0,0,3,22,0,-506.33,-20.25,85.20,-65.22,1,10,591.53,
2026-01-11,TRADED,12,0,5,7,12,0,0,1,11,0,-305.31,-25.44,76.18,-113.35,1,7,305.31,
2026-01-12,TRADED,10,0,6,4,10,0,0,0,10,0,-1512.37,-151.24,-29.73,-562.23,0,10,1512.37,
2026-01-13,TRADED,9,0,4,5,9,0,0,0,9,0,-477.68,-53.08,-21.93,-94.43,0,9,477.68,
2026-01-14,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-01-15,TRADED,21,0,10,11,21,0,0,4,17,0,2447.09,116.53,4789.73,-966.89,1,8,2342.64,
2026-01-16,TRADED,10,0,6,4,10,0,0,1,9,0,187.47,18.75,920.11,-173.62,1,9,732.64,
2026-01-17,TRADED,26,0,14,12,26,0,0,1,25,0,-760.74,-29.26,8.80,-138.42,1,17,760.74,
2026-01-18,TRADED,16,0,5,11,16,0,0,1,15,0,-764.01,-47.75,27.55,-196.53,1,15,791.56,
2026-01-19,TRADED,3,0,1,2,3,0,0,1,2,0,1326.21,442.07,1393.08,-57.01,1,2,66.87,
2026-01-20,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-01-21,TRADED,7,0,4,3,7,0,0,2,5,0,1534.34,219.19,3045.85,-941.77,2,5,2026.08,
2026-01-22,TRADED,6,0,3,3,6,0,0,1,5,0,-487.94,-81.32,55.84,-208.20,1,5,543.78,
2026-01-23,TRADED,22,0,8,14,22,0,0,1,21,0,-3056.81,-138.95,116.73,-662.23,1,12,3056.81,
2026-01-24,TRADED,11,0,5,6,11,0,0,1,10,0,-241.96,-22.00,1.69,-45.93,1,10,243.65,
2026-01-25,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-01-26,TRADED,22,0,12,10,22,0,0,2,20,0,-580.87,-26.40,1718.68,-621.00,1,19,2360.73,
2026-01-27,TRADED,11,0,7,4,11,0,0,1,10,0,-1247.67,-113.42,288.73,-513.77,1,10,1536.40,
2026-01-28,TRADED,14,0,7,7,14,0,0,2,12,0,-532.68,-38.05,558.69,-343.11,1,11,1163.79,
2026-01-29,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-01-30,TRADED,11,0,3,8,11,0,0,1,10,0,3507.04,318.82,5782.40,-697.17,1,10,2275.36,
2026-01-31,TRADED,3,0,2,1,3,0,0,0,3,0,-518.33,-172.78,-26.71,-456.67,0,3,518.33,
2026-02-01,TRADED,1,0,0,1,1,0,0,1,0,0,4921.83,4921.83,4921.83,4921.83,1,0,0.00,
2026-02-02,TRADED,3,0,1,2,3,0,0,2,1,0,540.31,180.10,560.35,-53.40,2,1,53.40,
2026-02-03,TRADED,7,0,5,2,7,0,0,1,6,0,-551.19,-78.74,378.99,-283.78,1,6,930.18,
2026-02-04,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-02-05,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-02-06,TRADED,5,0,3,2,5,0,0,1,4,0,12176.67,2435.33,12392.42,-100.39,1,4,215.75,
2026-02-07,TRADED,21,0,7,14,21,0,0,1,20,0,-1483.04,-70.62,2791.98,-1484.89,1,20,4275.02,
2026-02-08,TRADED,15,0,9,6,15,0,0,1,14,0,-563.28,-37.55,1068.82,-286.08,1,14,1632.10,
2026-02-09,TRADED,21,0,11,10,21,0,0,1,20,0,-2885.19,-137.39,445.51,-612.96,1,14,2885.19,
2026-02-10,TRADED,15,0,9,6,15,0,0,1,14,0,-1699.71,-113.31,181.39,-317.59,1,9,1699.71,
2026-02-11,TRADED,23,0,9,14,23,0,0,2,21,0,-1607.85,-69.91,680.11,-439.55,1,14,2121.12,
2026-02-12,TRADED,20,0,12,8,20,0,0,1,19,0,-2062.25,-103.11,70.89,-471.53,1,16,2062.25,
2026-02-13,TRADED,3,0,1,2,3,0,0,2,1,0,288.02,96.01,352.57,-91.14,2,1,91.14,
2026-02-14,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-02-15,TRADED,7,0,3,4,7,0,0,2,5,0,2377.02,339.57,2886.67,-167.02,1,5,531.89,
2026-02-16,TRADED,15,0,8,7,15,0,0,1,14,0,-911.63,-60.78,343.62,-274.95,1,14,1255.25,
2026-02-17,TRADED,12,0,5,7,12,0,0,1,11,0,-1584.71,-132.06,113.17,-572.08,1,6,1584.71,
2026-02-18,TRADED,12,0,6,6,12,0,0,1,11,0,-1274.46,-106.20,114.59,-493.64,1,11,1389.05,
2026-02-19,TRADED,19,0,9,10,19,0,0,1,18,0,-1645.37,-86.60,107.96,-549.50,1,11,1645.37,
2026-02-20,TRADED,12,0,6,6,12,0,0,1,11,0,-1820.01,-151.67,317.95,-580.01,1,11,2137.96,
2026-02-21,TRADED,6,0,2,4,6,0,0,2,4,0,361.80,60.30,413.90,-47.00,1,3,75.69,
2026-02-22,TRADED,7,0,4,3,7,0,0,0,7,0,-442.50,-63.21,-9.27,-160.37,0,7,442.50,
2026-02-23,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-02-24,TRADED,5,0,3,2,5,0,0,1,4,0,3565.56,713.11,4056.94,-213.45,1,4,491.38,
2026-02-25,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-02-26,TRADED,6,0,2,4,6,0,0,1,5,0,3529.50,588.25,3808.03,-105.35,1,5,278.53,
2026-02-27,TRADED,14,0,9,5,14,0,0,1,13,0,-719.43,-51.39,293.67,-229.43,1,13,1013.10,
2026-02-28,TRADED,9,0,2,7,9,0,0,1,8,0,1430.34,158.93,2212.36,-281.73,1,8,782.02,
2026-03-01,TRADED,5,0,3,2,5,0,0,1,4,0,342.52,68.50,908.46,-206.05,1,4,565.94,
2026-03-02,TRADED,21,0,8,13,21,0,0,0,21,0,-2616.50,-124.60,-8.30,-438.77,0,21,2616.50,
2026-03-03,TRADED,20,0,13,7,20,0,0,1,19,0,-1361.57,-68.08,1231.22,-482.02,1,19,2592.79,
2026-03-04,TRADED,8,0,4,4,8,0,0,0,8,0,-880.34,-110.04,-14.27,-272.28,0,8,880.34,
2026-03-05,TRADED,14,0,11,3,14,0,0,1,13,0,2123.36,151.67,3895.79,-299.32,1,13,1772.43,
2026-03-06,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-03-07,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-03-08,TRADED,15,0,7,8,15,0,0,2,13,0,3259.64,217.31,4503.60,-416.94,1,8,1243.96,
2026-03-09,TRADED,2,0,1,1,2,0,0,0,2,0,-622.79,-311.39,-255.30,-367.49,0,2,622.79,
2026-03-10,TRADED,11,0,6,5,11,0,0,2,9,0,2102.84,191.17,2411.60,-145.37,1,8,377.97,
2026-03-11,TRADED,6,0,5,1,6,0,0,0,6,0,-951.09,-158.51,-47.60,-230.96,0,6,951.09,
2026-03-12,TRADED,21,0,10,11,21,0,0,1,20,0,-2708.76,-128.99,13.75,-294.48,1,14,2708.76,
2026-03-13,TRADED,3,0,2,1,3,0,0,1,2,0,810.30,270.10,1208.29,-392.35,1,2,397.99,
2026-03-14,TRADED,8,0,3,5,8,0,0,1,7,0,122.56,15.32,430.78,-91.73,1,7,308.22,
2026-03-15,TRADED,2,0,2,0,2,0,0,1,1,0,327.17,163.59,349.07,-21.90,1,1,21.90,
2026-03-16,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-03-17,TRADED,26,0,12,14,26,0,0,1,25,0,-35.63,-1.37,2612.61,-260.20,1,25,2648.24,
2026-03-18,TRADED,15,0,8,7,15,0,0,1,14,0,-770.23,-51.35,93.85,-232.54,1,14,864.08,
2026-03-19,TRADED,8,0,3,5,8,0,0,1,7,0,2800.92,350.11,3481.39,-177.25,1,7,680.47,
2026-03-20,TRADED,9,0,6,3,9,0,0,0,9,0,-1114.36,-123.82,-7.38,-458.82,0,9,1114.36,
2026-03-21,TRADED,2,0,2,0,2,0,0,0,2,0,-186.17,-93.09,-27.80,-158.37,0,2,186.17,
2026-03-22,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-03-23,TRADED,10,0,6,4,10,0,0,1,9,0,374.73,37.47,1886.15,-611.34,1,9,1511.42,
2026-03-24,TRADED,8,0,4,4,8,0,0,3,5,0,1969.97,246.25,1606.75,-147.59,1,2,285.44,
2026-03-25,TRADED,18,0,8,10,18,0,0,1,17,0,-962.59,-53.48,154.37,-186.20,1,16,976.03,
2026-03-26,TRADED,2,0,2,0,2,0,0,0,2,0,-402.98,-201.49,-143.77,-259.21,0,2,402.98,
2026-03-27,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-03-28,TRADED,11,0,7,4,11,0,0,2,9,0,4509.64,409.97,4656.22,-120.86,1,9,406.22,
2026-03-29,TRADED,34,0,19,15,34,0,0,2,32,0,-1497.46,-44.04,41.46,-155.22,1,18,1497.46,
2026-03-30,TRADED,6,0,3,3,6,0,0,1,5,0,-277.97,-46.33,421.29,-263.73,1,5,699.26,
2026-03-31,TRADED,18,0,9,9,18,0,0,2,16,0,-1969.77,-109.43,207.96,-502.15,1,9,1969.77,
2026-04-01,TRADED,10,0,6,4,10,0,0,2,8,0,39.83,3.98,357.69,-105.95,1,6,362.28,
2026-04-02,TRADED,18,0,8,10,18,0,0,2,16,0,-64.24,-3.57,945.35,-155.68,1,8,707.99,
2026-04-03,TRADED,29,0,13,16,29,0,0,1,28,0,-1745.10,-60.18,4.09,-200.47,1,14,1745.10,
2026-04-04,TRADED,15,0,7,8,15,0,0,0,15,0,-166.92,-11.13,-0.60,-45.71,0,15,166.92,
2026-04-05,TRADED,10,0,5,5,10,0,0,2,8,0,47.11,4.71,231.58,-48.08,1,8,193.38,
2026-04-06,TRADED,1,0,1,0,1,0,0,1,0,0,1890.82,1890.82,1890.82,1890.82,1,0,0.00,
2026-04-07,TRADED,7,0,0,7,7,0,0,2,5,0,-388.29,-55.47,310.78,-427.05,1,4,691.42,
2026-04-08,TRADED,9,0,5,4,9,0,0,3,6,0,1701.94,189.10,1758.98,-286.64,2,4,430.74,
2026-04-09,TRADED,13,0,7,6,13,0,0,1,12,0,-490.59,-37.74,151.44,-264.98,1,12,642.03,
2026-04-10,TRADED,10,0,2,8,10,0,0,2,8,0,35.28,3.53,409.42,-140.70,1,8,405.47,
2026-04-11,TRADED,13,0,8,5,13,0,0,2,11,0,-188.69,-14.51,658.14,-277.24,1,7,846.83,
2026-04-12,TRADED,3,0,3,0,3,0,0,0,3,0,-192.15,-64.05,-26.39,-91.21,0,3,192.15,
2026-04-13,TRADED,6,0,2,4,6,0,0,1,5,0,410.96,68.49,767.57,-110.80,1,5,356.61,
2026-04-14,TRADED,3,0,1,2,3,0,0,1,2,0,2466.00,822.00,2705.14,-159.77,1,2,239.14,
2026-04-15,TRADED,19,0,10,9,19,0,0,0,19,0,-2172.35,-114.33,-9.83,-460.91,0,19,2172.35,
2026-04-16,TRADED,11,0,7,4,11,0,0,2,9,0,-460.47,-41.86,305.59,-192.31,2,9,800.18,
2026-04-17,TRADED,13,0,6,7,13,0,0,0,13,0,-792.03,-60.93,-5.10,-296.21,0,13,792.03,
2026-04-18,TRADED,2,0,2,0,2,0,0,1,1,0,2139.26,1069.63,2181.61,-42.35,1,1,42.35,
2026-04-19,TRADED,8,0,3,5,8,0,0,1,7,0,585.50,73.19,1137.58,-158.04,1,7,552.08,
2026-04-20,TRADED,7,0,3,4,7,0,0,1,6,0,-298.98,-42.71,471.31,-294.36,1,6,770.29,
2026-04-21,TRADED,10,0,5,5,10,0,0,1,9,0,-212.78,-21.28,861.46,-364.54,1,9,1074.24,
2026-04-22,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-04-23,TRADED,18,0,7,11,18,0,0,2,16,0,403.67,22.43,2091.97,-289.87,1,12,1688.30,
2026-04-24,TRADED,17,0,9,8,17,0,0,0,17,0,-1806.26,-106.25,-13.64,-257.56,0,17,1806.26,
2026-04-25,TRADED,15,0,8,7,15,0,0,1,14,0,-433.83,-28.92,100.56,-198.67,1,14,534.39,
2026-04-26,TRADED,13,0,6,7,13,0,0,1,12,0,-334.70,-25.75,132.07,-102.89,1,12,466.77,
2026-04-27,TRADED,2,0,1,1,2,0,0,0,2,0,-498.09,-249.05,-112.65,-385.44,0,2,498.09,
2026-04-28,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-04-29,TRADED,10,0,5,5,10,0,0,2,8,0,882.05,88.20,1338.11,-128.42,1,4,456.06,
2026-04-30,TRADED,8,0,2,6,8,0,0,1,7,0,8.19,1.02,437.01,-113.42,1,7,428.82,
2026-05-01,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0,0,0.00,Open position carried through this UTC date with no realized exit.
2026-05-02,TRADED,3,0,2,1,3,0,0,1,2,0,1986.73,662.24,2197.66,-109.55,1,2,210.93,
2026-05-03,TRADED,8,0,4,4,8,0,0,1,7,0,-212.46,-26.56,17.97,-71.70,1,7,230.43,
2026-05-04,TRADED,7,0,3,4,7,0,0,2,5,0,-31.55,-4.51,550.78,-448.07,1,4,448.07,
2026-05-05,TRADED,3,0,3,0,3,0,0,1,2,0,1605.31,535.10,1741.44,-104.98,1,2,136.13,
2026-05-06,TRADED,26,0,15,11,26,0,0,2,24,0,-1678.64,-64.56,181.05,-197.38,1,15,1678.64,
2026-05-07,TRADED,3,0,2,1,3,0,0,1,2,0,-108.80,-36.27,31.90,-138.62,1,2,140.70,
2026-05-08,MIXED,13,1,4,9,12,1,0,1,12,0,357.32,27.49,1907.38,-664.70,1,12,1550.06,Missing 25 candle(s) between 2026-05-08 01:15:00+00:00 and 2026-05-08 07:45:00+00:00; resumed on next available row.
2026-05-09,TRADED,6,0,6,0,5,0,1,3,3,0,636.11,106.02,603.40,-82.91,1,2,161.04,
