trade_id,report_date,entry_date,exit_date,signal_timestamp,entry_timestamp,direction,entry_price_points,entry_ma,exit_candle_timestamp,exit_timestamp,exit_price_points,exit_reason,exit_ma,points_pnl,holding_days,remarks
T00999,2025-08-19,2025-08-19,2025-08-19,2025-08-19 01:45:00+00:00,2025-08-19 02:00:00+00:00,LONG,115856.61,115816.72,2025-08-19 02:00:00+00:00,2025-08-19 02:15:00+00:00,115816.72,stop_loss_ma_touch,115816.72,-39.89,0,
T01000,2025-08-19,2025-08-19,2025-08-19,2025-08-19 02:00:00+00:00,2025-08-19 02:15:00+00:00,LONG,115911.52,115815.17,2025-08-19 02:15:00+00:00,2025-08-19 02:30:00+00:00,115815.17,stop_loss_ma_touch,115815.17,-96.35,0,
T01001,2025-08-19,2025-08-19,2025-08-19,2025-08-19 02:15:00+00:00,2025-08-19 02:30:00+00:00,LONG,115865.20,115815.20,2025-08-19 02:30:00+00:00,2025-08-19 02:45:00+00:00,115815.20,stop_loss_ma_touch,115815.20,-50.00,0,
T01002,2025-08-19,2025-08-19,2025-08-19,2025-08-19 02:30:00+00:00,2025-08-19 02:45:00+00:00,LONG,115928.57,115814.62,2025-08-19 02:45:00+00:00,2025-08-19 03:00:00+00:00,115814.62,stop_loss_ma_touch,115814.62,-113.95,0,
T01003,2025-08-19,2025-08-19,2025-08-19,2025-08-19 02:45:00+00:00,2025-08-19 03:00:00+00:00,SHORT,115806.01,115817.58,2025-08-19 03:00:00+00:00,2025-08-19 03:15:00+00:00,115817.58,stop_loss_ma_touch,115817.58,-11.57,0,
T01004,2025-08-19,2025-08-19,2025-08-19,2025-08-19 03:00:00+00:00,2025-08-19 03:15:00+00:00,SHORT,115662.96,115818.84,2025-08-19 13:15:00+00:00,2025-08-19 13:30:00+00:00,115801.53,stop_loss_ma_touch,115801.53,-138.57,0,
T01005,2025-08-19,2025-08-19,2025-08-19,2025-08-19 13:15:00+00:00,2025-08-19 13:30:00+00:00,SHORT,115792.86,115802.20,2025-08-19 13:30:00+00:00,2025-08-19 13:45:00+00:00,115802.20,stop_loss_ma_touch,115802.20,-9.34,0,
T01006,2025-08-20,2025-08-19,2025-08-20,2025-08-19 13:30:00+00:00,2025-08-19 13:45:00+00:00,SHORT,115157.47,115799.32,2025-08-20 08:30:00+00:00,2025-08-20 08:45:00+00:00,113902.08,stop_loss_ma_touch,113902.08,1255.39,1,
T01007,2025-08-20,2025-08-20,2025-08-20,2025-08-20 08:30:00+00:00,2025-08-20 08:45:00+00:00,LONG,113950.46,113890.54,2025-08-20 08:45:00+00:00,2025-08-20 09:00:00+00:00,113890.54,stop_loss_ma_touch,113890.54,-59.92,0,
T01008,2025-08-20,2025-08-20,2025-08-20,2025-08-20 08:45:00+00:00,2025-08-20 09:00:00+00:00,LONG,114000.26,113877.74,2025-08-20 09:00:00+00:00,2025-08-20 09:15:00+00:00,113877.74,stop_loss_ma_touch,113877.74,-122.52,0,
T01009,2025-08-20,2025-08-20,2025-08-20,2025-08-20 09:00:00+00:00,2025-08-20 09:15:00+00:00,LONG,113861.79,113861.72,2025-08-20 09:15:00+00:00,2025-08-20 09:30:00+00:00,113861.72,stop_loss_ma_touch,113861.72,-0.07,0,
T01010,2025-08-20,2025-08-20,2025-08-20,2025-08-20 09:15:00+00:00,2025-08-20 09:30:00+00:00,SHORT,113788.42,113844.11,2025-08-20 09:30:00+00:00,2025-08-20 09:45:00+00:00,113844.11,stop_loss_ma_touch,113844.11,-55.69,0,
T01011,2025-08-20,2025-08-20,2025-08-20,2025-08-20 09:30:00+00:00,2025-08-20 09:45:00+00:00,LONG,113864.54,113827.57,2025-08-20 09:45:00+00:00,2025-08-20 10:00:00+00:00,113827.57,stop_loss_ma_touch,113827.57,-36.97,0,
T01012,2025-08-20,2025-08-20,2025-08-20,2025-08-20 09:45:00+00:00,2025-08-20 10:00:00+00:00,SHORT,113682.56,113809.97,2025-08-20 10:30:00+00:00,2025-08-20 10:45:00+00:00,113770.39,stop_loss_ma_touch,113770.39,-87.83,0,
T01013,2025-08-20,2025-08-20,2025-08-20,2025-08-20 10:30:00+00:00,2025-08-20 10:45:00+00:00,LONG,113770.19,113752.79,2025-08-20 10:45:00+00:00,2025-08-20 11:00:00+00:00,113752.79,stop_loss_ma_touch,113752.79,-17.40,0,
T01014,2025-08-20,2025-08-20,2025-08-20,2025-08-20 10:45:00+00:00,2025-08-20 11:00:00+00:00,LONG,113774.64,113735.43,2025-08-20 11:00:00+00:00,2025-08-20 11:15:00+00:00,113735.43,stop_loss_ma_touch,113735.43,-39.21,0,
T01015,2025-08-20,2025-08-20,2025-08-20,2025-08-20 11:00:00+00:00,2025-08-20 11:15:00+00:00,SHORT,113576.85,113713.99,2025-08-20 11:45:00+00:00,2025-08-20 12:00:00+00:00,113666.79,stop_loss_ma_touch,113666.79,-89.94,0,
T01016,2025-08-20,2025-08-20,2025-08-20,2025-08-20 11:45:00+00:00,2025-08-20 12:00:00+00:00,LONG,113667.96,113647.19,2025-08-20 12:15:00+00:00,2025-08-20 12:30:00+00:00,113628.50,stop_loss_ma_touch,113628.50,-39.46,0,
T01017,2025-08-20,2025-08-20,2025-08-20,2025-08-20 12:15:00+00:00,2025-08-20 12:30:00+00:00,LONG,113726.48,113609.67,2025-08-20 13:00:00+00:00,2025-08-20 13:15:00+00:00,113571.72,stop_loss_ma_touch,113571.72,-154.76,0,
T01018,2025-08-20,2025-08-20,2025-08-20,2025-08-20 13:00:00+00:00,2025-08-20 13:15:00+00:00,SHORT,113333.13,113548.65,2025-08-20 13:30:00+00:00,2025-08-20 13:45:00+00:00,113523.97,stop_loss_ma_touch,113523.97,-190.84,0,
T01019,2025-08-20,2025-08-20,2025-08-20,2025-08-20 13:30:00+00:00,2025-08-20 13:45:00+00:00,SHORT,113147.20,113503.03,2025-08-20 14:30:00+00:00,2025-08-20 14:45:00+00:00,113444.43,stop_loss_ma_touch,113444.43,-297.23,0,
T01020,2025-08-20,2025-08-20,2025-08-20,2025-08-20 14:30:00+00:00,2025-08-20 14:45:00+00:00,LONG,113509.63,113440.00,2025-08-20 14:45:00+00:00,2025-08-20 15:00:00+00:00,113440.00,stop_loss_ma_touch,113440.00,-69.63,0,
T01021,2025-08-20,2025-08-20,2025-08-20,2025-08-20 14:45:00+00:00,2025-08-20 15:00:00+00:00,LONG,113456.47,113435.52,2025-08-20 15:00:00+00:00,2025-08-20 15:15:00+00:00,113435.52,stop_loss_ma_touch,113435.52,-20.95,0,
T01022,2025-08-20,2025-08-20,2025-08-20,2025-08-20 15:00:00+00:00,2025-08-20 15:15:00+00:00,LONG,113897.58,113438.24,2025-08-20 15:45:00+00:00,2025-08-20 16:00:00+00:00,113438.47,stop_loss_ma_touch,113438.47,-459.11,0,
T01023,2025-08-20,2025-08-20,2025-08-20,2025-08-20 15:45:00+00:00,2025-08-20 16:00:00+00:00,SHORT,113347.09,113433.83,2025-08-20 16:00:00+00:00,2025-08-20 16:15:00+00:00,113433.83,stop_loss_ma_touch,113433.83,-86.74,0,
T01024,2025-08-20,2025-08-20,2025-08-20,2025-08-20 16:00:00+00:00,2025-08-20 16:15:00+00:00,LONG,113650.52,113433.32,2025-08-20 18:15:00+00:00,2025-08-20 18:30:00+00:00,113478.13,stop_loss_ma_touch,113478.13,-172.39,0,
T01025,2025-08-20,2025-08-20,2025-08-20,2025-08-20 18:15:00+00:00,2025-08-20 18:30:00+00:00,SHORT,113330.23,113479.21,2025-08-20 18:30:00+00:00,2025-08-20 18:45:00+00:00,113479.21,stop_loss_ma_touch,113479.21,-148.98,0,
T01026,2025-08-20,2025-08-20,2025-08-20,2025-08-20 18:30:00+00:00,2025-08-20 18:45:00+00:00,LONG,113613.37,113485.67,2025-08-20 18:45:00+00:00,2025-08-20 19:00:00+00:00,113485.67,stop_loss_ma_touch,113485.67,-127.70,0,
T01027,2025-08-20,2025-08-20,2025-08-20,2025-08-20 18:45:00+00:00,2025-08-20 19:00:00+00:00,SHORT,113489.29,113490.40,2025-08-20 19:00:00+00:00,2025-08-20 19:15:00+00:00,113490.40,stop_loss_ma_touch,113490.40,-1.11,0,
T01028,2025-08-21,2025-08-20,2025-08-21,2025-08-20 19:00:00+00:00,2025-08-20 19:15:00+00:00,LONG,113937.88,113502.31,2025-08-21 04:00:00+00:00,2025-08-21 04:15:00+00:00,113872.60,stop_loss_ma_touch,113872.60,-65.28,1,
T01029,2025-08-21,2025-08-21,2025-08-21,2025-08-21 04:00:00+00:00,2025-08-21 04:15:00+00:00,LONG,113904.80,113875.68,2025-08-21 04:15:00+00:00,2025-08-21 04:30:00+00:00,113875.68,stop_loss_ma_touch,113875.68,-29.12,0,
T01030,2025-08-21,2025-08-21,2025-08-21,2025-08-21 04:15:00+00:00,2025-08-21 04:30:00+00:00,LONG,113917.65,113878.79,2025-08-21 04:30:00+00:00,2025-08-21 04:45:00+00:00,113878.79,stop_loss_ma_touch,113878.79,-38.86,0,
T01031,2025-08-21,2025-08-21,2025-08-21,2025-08-21 04:30:00+00:00,2025-08-21 04:45:00+00:00,SHORT,113847.36,113881.89,2025-08-21 04:45:00+00:00,2025-08-21 05:00:00+00:00,113881.89,stop_loss_ma_touch,113881.89,-34.53,0,
T01032,2025-08-21,2025-08-21,2025-08-21,2025-08-21 04:45:00+00:00,2025-08-21 05:00:00+00:00,SHORT,113788.75,113883.51,2025-08-21 05:45:00+00:00,2025-08-21 06:00:00+00:00,113888.76,stop_loss_ma_touch,113888.76,-100.01,0,
T01033,2025-08-21,2025-08-21,2025-08-21,2025-08-21 05:45:00+00:00,2025-08-21 06:00:00+00:00,LONG,113977.78,113891.51,2025-08-21 06:00:00+00:00,2025-08-21 06:15:00+00:00,113891.51,stop_loss_ma_touch,113891.51,-86.27,0,
T01034,2025-08-21,2025-08-21,2025-08-21,2025-08-21 06:00:00+00:00,2025-08-21 06:15:00+00:00,SHORT,113643.30,113892.78,2025-08-21 07:30:00+00:00,2025-08-21 07:45:00+00:00,113893.22,stop_loss_ma_touch,113893.22,-249.92,0,
T01035,2025-08-21,2025-08-21,2025-08-21,2025-08-21 07:30:00+00:00,2025-08-21 07:45:00+00:00,SHORT,113848.39,113895.67,2025-08-21 07:45:00+00:00,2025-08-21 08:00:00+00:00,113895.67,stop_loss_ma_touch,113895.67,-47.28,0,
T01036,2025-08-21,2025-08-21,2025-08-21,2025-08-21 07:45:00+00:00,2025-08-21 08:00:00+00:00,SHORT,113873.16,113899.64,2025-08-21 08:00:00+00:00,2025-08-21 08:15:00+00:00,113899.64,stop_loss_ma_touch,113899.64,-26.48,0,
T01037,2025-08-21,2025-08-21,2025-08-21,2025-08-21 08:00:00+00:00,2025-08-21 08:15:00+00:00,LONG,113935.38,113903.12,2025-08-21 08:15:00+00:00,2025-08-21 08:30:00+00:00,113903.12,stop_loss_ma_touch,113903.12,-32.26,0,
T01038,2025-08-21,2025-08-21,2025-08-21,2025-08-21 08:15:00+00:00,2025-08-21 08:30:00+00:00,SHORT,113751.75,113902.08,2025-08-21 14:00:00+00:00,2025-08-21 14:15:00+00:00,113846.16,stop_loss_ma_touch,113846.16,-94.41,0,
T01039,2025-08-21,2025-08-21,2025-08-21,2025-08-21 14:00:00+00:00,2025-08-21 14:15:00+00:00,SHORT,113830.77,113857.93,2025-08-21 14:15:00+00:00,2025-08-21 14:30:00+00:00,113857.93,stop_loss_ma_touch,113857.93,-27.16,0,
T01040,2025-08-22,2025-08-21,2025-08-22,2025-08-21 14:15:00+00:00,2025-08-21 14:30:00+00:00,SHORT,113710.10,113863.66,2025-08-22 02:00:00+00:00,2025-08-22 02:15:00+00:00,113117.47,stop_loss_ma_touch,113117.47,592.63,1,
T01041,2025-08-22,2025-08-22,2025-08-22,2025-08-22 02:00:00+00:00,2025-08-22 02:15:00+00:00,LONG,113141.94,113105.86,2025-08-22 02:15:00+00:00,2025-08-22 02:30:00+00:00,113105.86,stop_loss_ma_touch,113105.86,-36.08,0,
T01042,2025-08-22,2025-08-22,2025-08-22,2025-08-22 02:15:00+00:00,2025-08-22 02:30:00+00:00,LONG,113463.78,113100.22,2025-08-22 03:00:00+00:00,2025-08-22 03:15:00+00:00,113083.20,stop_loss_ma_touch,113083.20,-380.58,0,
T01043,2025-08-22,2025-08-22,2025-08-22,2025-08-22 03:00:00+00:00,2025-08-22 03:15:00+00:00,LONG,113318.66,113072.31,2025-08-22 03:30:00+00:00,2025-08-22 03:45:00+00:00,113061.37,stop_loss_ma_touch,113061.37,-257.29,0,
T01044,2025-08-22,2025-08-22,2025-08-22,2025-08-22 03:30:00+00:00,2025-08-22 03:45:00+00:00,LONG,113074.14,113049.84,2025-08-22 03:45:00+00:00,2025-08-22 04:00:00+00:00,113049.84,stop_loss_ma_touch,113049.84,-24.30,0,
T01045,2025-08-22,2025-08-22,2025-08-22,2025-08-22 03:45:00+00:00,2025-08-22 04:00:00+00:00,SHORT,112890.92,113038.77,2025-08-22 04:00:00+00:00,2025-08-22 04:15:00+00:00,113038.77,stop_loss_ma_touch,113038.77,-147.85,0,
T01046,2025-08-22,2025-08-22,2025-08-22,2025-08-22 04:00:00+00:00,2025-08-22 04:15:00+00:00,LONG,113060.61,113029.98,2025-08-22 04:15:00+00:00,2025-08-22 04:30:00+00:00,113029.98,stop_loss_ma_touch,113029.98,-30.63,0,
T01047,2025-08-22,2025-08-22,2025-08-22,2025-08-22 04:15:00+00:00,2025-08-22 04:30:00+00:00,SHORT,113000.00,113020.42,2025-08-22 04:30:00+00:00,2025-08-22 04:45:00+00:00,113020.42,stop_loss_ma_touch,113020.42,-20.42,0,
T01048,2025-08-22,2025-08-22,2025-08-22,2025-08-22 04:30:00+00:00,2025-08-22 04:45:00+00:00,LONG,113038.19,113011.99,2025-08-22 04:45:00+00:00,2025-08-22 05:00:00+00:00,113011.99,stop_loss_ma_touch,113011.99,-26.20,0,
T01049,2025-08-22,2025-08-22,2025-08-22,2025-08-22 04:45:00+00:00,2025-08-22 05:00:00+00:00,SHORT,112799.01,113001.68,2025-08-22 05:15:00+00:00,2025-08-22 05:30:00+00:00,112994.59,stop_loss_ma_touch,112994.59,-195.58,0,
T01050,2025-08-22,2025-08-22,2025-08-22,2025-08-22 05:15:00+00:00,2025-08-22 05:30:00+00:00,SHORT,112908.04,112985.95,2025-08-22 05:30:00+00:00,2025-08-22 05:45:00+00:00,112985.95,stop_loss_ma_touch,112985.95,-77.91,0,
T01051,2025-08-22,2025-08-22,2025-08-22,2025-08-22 05:30:00+00:00,2025-08-22 05:45:00+00:00,LONG,113088.82,112977.90,2025-08-22 06:30:00+00:00,2025-08-22 06:45:00+00:00,112961.61,stop_loss_ma_touch,112961.61,-127.21,0,
T01052,2025-08-22,2025-08-22,2025-08-22,2025-08-22 06:30:00+00:00,2025-08-22 06:45:00+00:00,SHORT,112877.29,112952.46,2025-08-22 06:45:00+00:00,2025-08-22 07:00:00+00:00,112952.46,stop_loss_ma_touch,112952.46,-75.17,0,
T01053,2025-08-22,2025-08-22,2025-08-22,2025-08-22 06:45:00+00:00,2025-08-22 07:00:00+00:00,LONG,112954.98,112943.71,2025-08-22 07:00:00+00:00,2025-08-22 07:15:00+00:00,112943.71,stop_loss_ma_touch,112943.71,-11.27,0,
T01054,2025-08-22,2025-08-22,2025-08-22,2025-08-22 07:00:00+00:00,2025-08-22 07:15:00+00:00,LONG,113104.27,112938.29,2025-08-22 07:15:00+00:00,2025-08-22 07:30:00+00:00,112938.29,stop_loss_ma_touch,112938.29,-165.98,0,
T01055,2025-08-22,2025-08-22,2025-08-22,2025-08-22 07:15:00+00:00,2025-08-22 07:30:00+00:00,LONG,113124.33,112932.36,2025-08-22 08:45:00+00:00,2025-08-22 09:00:00+00:00,112896.24,stop_loss_ma_touch,112896.24,-228.09,0,
T01056,2025-08-22,2025-08-22,2025-08-22,2025-08-22 08:45:00+00:00,2025-08-22 09:00:00+00:00,LONG,112944.33,112889.76,2025-08-22 09:00:00+00:00,2025-08-22 09:15:00+00:00,112889.76,stop_loss_ma_touch,112889.76,-54.57,0,
T01057,2025-08-22,2025-08-22,2025-08-22,2025-08-22 09:00:00+00:00,2025-08-22 09:15:00+00:00,SHORT,112841.20,112883.50,2025-08-22 09:15:00+00:00,2025-08-22 09:30:00+00:00,112883.50,stop_loss_ma_touch,112883.50,-42.30,0,
T01058,2025-08-22,2025-08-22,2025-08-22,2025-08-22 09:15:00+00:00,2025-08-22 09:30:00+00:00,LONG,112932.00,112878.63,2025-08-22 09:30:00+00:00,2025-08-22 09:45:00+00:00,112878.63,stop_loss_ma_touch,112878.63,-53.37,0,
T01059,2025-08-22,2025-08-22,2025-08-22,2025-08-22 09:30:00+00:00,2025-08-22 09:45:00+00:00,SHORT,112856.94,112871.01,2025-08-22 09:45:00+00:00,2025-08-22 10:00:00+00:00,112871.01,stop_loss_ma_touch,112871.01,-14.07,0,
T01060,2025-08-22,2025-08-22,2025-08-22,2025-08-22 09:45:00+00:00,2025-08-22 10:00:00+00:00,LONG,113007.00,112867.41,2025-08-22 10:00:00+00:00,2025-08-22 10:15:00+00:00,112867.41,stop_loss_ma_touch,112867.41,-139.59,0,
T01061,2025-08-22,2025-08-22,2025-08-22,2025-08-22 10:00:00+00:00,2025-08-22 10:15:00+00:00,SHORT,112732.72,112860.92,2025-08-22 14:00:00+00:00,2025-08-22 14:15:00+00:00,112705.80,stop_loss_ma_touch,112705.80,26.92,0,
T01062,2025-08-23,2025-08-22,2025-08-23,2025-08-22 14:00:00+00:00,2025-08-22 14:15:00+00:00,LONG,115191.64,112719.97,2025-08-23 09:15:00+00:00,2025-08-23 09:30:00+00:00,115552.30,stop_loss_ma_touch,115552.30,360.66,1,
T01063,2025-08-23,2025-08-23,2025-08-23,2025-08-23 09:15:00+00:00,2025-08-23 09:30:00+00:00,SHORT,115557.95,115579.66,2025-08-23 09:30:00+00:00,2025-08-23 09:45:00+00:00,115579.66,stop_loss_ma_touch,115579.66,-21.71,0,
T01064,2025-08-23,2025-08-23,2025-08-23,2025-08-23 09:30:00+00:00,2025-08-23 09:45:00+00:00,LONG,115634.13,115608.58,2025-08-23 09:45:00+00:00,2025-08-23 10:00:00+00:00,115608.58,stop_loss_ma_touch,115608.58,-25.55,0,
T01065,2025-08-23,2025-08-23,2025-08-23,2025-08-23 09:45:00+00:00,2025-08-23 10:00:00+00:00,LONG,115709.35,115636.73,2025-08-23 10:00:00+00:00,2025-08-23 10:15:00+00:00,115636.73,stop_loss_ma_touch,115636.73,-72.62,0,
T01066,2025-08-24,2025-08-23,2025-08-24,2025-08-23 10:00:00+00:00,2025-08-23 10:15:00+00:00,SHORT,115603.84,115666.64,2025-08-24 00:30:00+00:00,2025-08-24 00:45:00+00:00,115419.78,stop_loss_ma_touch,115419.78,184.06,1,
T01067,2025-08-24,2025-08-24,2025-08-24,2025-08-24 00:30:00+00:00,2025-08-24 00:45:00+00:00,LONG,115426.90,115405.41,2025-08-24 00:45:00+00:00,2025-08-24 01:00:00+00:00,115405.41,stop_loss_ma_touch,115405.41,-21.49,0,
T01068,2025-08-24,2025-08-24,2025-08-24,2025-08-24 00:45:00+00:00,2025-08-24 01:00:00+00:00,SHORT,115329.99,115389.87,2025-08-24 01:30:00+00:00,2025-08-24 01:45:00+00:00,115361.42,stop_loss_ma_touch,115361.42,-31.43,0,
T01069,2025-08-24,2025-08-24,2025-08-24,2025-08-24 01:30:00+00:00,2025-08-24 01:45:00+00:00,LONG,115445.15,115352.96,2025-08-24 02:30:00+00:00,2025-08-24 02:45:00+00:00,115332.76,stop_loss_ma_touch,115332.76,-112.39,0,
T01070,2025-08-25,2025-08-24,2025-08-25,2025-08-24 02:30:00+00:00,2025-08-24 02:45:00+00:00,SHORT,115156.05,115325.91,2025-08-25 16:15:00+00:00,2025-08-25 16:30:00+00:00,112613.74,stop_loss_ma_touch,112613.74,2542.31,1,
T01071,2025-08-25,2025-08-25,2025-08-25,2025-08-25 16:15:00+00:00,2025-08-25 16:30:00+00:00,LONG,112628.24,112595.44,2025-08-25 16:30:00+00:00,2025-08-25 16:45:00+00:00,112595.44,stop_loss_ma_touch,112595.44,-32.80,0,
T01072,2025-08-25,2025-08-25,2025-08-25,2025-08-25 16:30:00+00:00,2025-08-25 16:45:00+00:00,LONG,112696.52,112578.29,2025-08-25 16:45:00+00:00,2025-08-25 17:00:00+00:00,112578.29,stop_loss_ma_touch,112578.29,-118.23,0,
T01073,2025-08-25,2025-08-25,2025-08-25,2025-08-25 16:45:00+00:00,2025-08-25 17:00:00+00:00,SHORT,112500.03,112560.27,2025-08-25 17:00:00+00:00,2025-08-25 17:15:00+00:00,112560.27,stop_loss_ma_touch,112560.27,-60.24,0,
T01074,2025-08-25,2025-08-25,2025-08-25,2025-08-25 17:00:00+00:00,2025-08-25 17:15:00+00:00,SHORT,112496.15,112540.38,2025-08-25 17:15:00+00:00,2025-08-25 17:30:00+00:00,112540.38,stop_loss_ma_touch,112540.38,-44.23,0,
T01075,2025-08-25,2025-08-25,2025-08-25,2025-08-25 17:15:00+00:00,2025-08-25 17:30:00+00:00,LONG,112721.43,112524.52,2025-08-25 17:30:00+00:00,2025-08-25 17:45:00+00:00,112524.52,stop_loss_ma_touch,112524.52,-196.91,0,
T01076,2025-08-25,2025-08-25,2025-08-25,2025-08-25 17:30:00+00:00,2025-08-25 17:45:00+00:00,SHORT,112445.73,112503.13,2025-08-25 17:45:00+00:00,2025-08-25 18:00:00+00:00,112503.13,stop_loss_ma_touch,112503.13,-57.40,0,
T01077,2025-08-25,2025-08-25,2025-08-25,2025-08-25 17:45:00+00:00,2025-08-25 18:00:00+00:00,SHORT,112434.90,112482.95,2025-08-25 18:15:00+00:00,2025-08-25 18:30:00+00:00,112459.56,stop_loss_ma_touch,112459.56,-24.66,0,
T01078,2025-08-25,2025-08-25,2025-08-25,2025-08-25 18:15:00+00:00,2025-08-25 18:30:00+00:00,LONG,112566.29,112438.13,2025-08-25 18:30:00+00:00,2025-08-25 18:45:00+00:00,112438.13,stop_loss_ma_touch,112438.13,-128.16,0,
T01079,2025-08-25,2025-08-25,2025-08-25,2025-08-25 18:30:00+00:00,2025-08-25 18:45:00+00:00,SHORT,112292.83,112412.72,2025-08-25 18:45:00+00:00,2025-08-25 19:00:00+00:00,112412.72,stop_loss_ma_touch,112412.72,-119.89,0,
T01080,2025-08-25,2025-08-25,2025-08-25,2025-08-25 18:45:00+00:00,2025-08-25 19:00:00+00:00,SHORT,112385.02,112389.83,2025-08-25 19:00:00+00:00,2025-08-25 19:15:00+00:00,112389.83,stop_loss_ma_touch,112389.83,-4.81,0,
T01081,2025-08-26,2025-08-25,2025-08-26,2025-08-25 19:00:00+00:00,2025-08-25 19:15:00+00:00,SHORT,112131.33,112364.97,2025-08-26 12:30:00+00:00,2025-08-26 12:45:00+00:00,110635.74,stop_loss_ma_touch,110635.74,1495.59,1,
T01082,2025-08-26,2025-08-26,2025-08-26,2025-08-26 12:30:00+00:00,2025-08-26 12:45:00+00:00,SHORT,110522.01,110624.69,2025-08-26 12:45:00+00:00,2025-08-26 13:00:00+00:00,110624.69,stop_loss_ma_touch,110624.69,-102.68,0,
T01083,2025-08-26,2025-08-26,2025-08-26,2025-08-26 12:45:00+00:00,2025-08-26 13:00:00+00:00,SHORT,110205.60,110610.57,2025-08-26 14:15:00+00:00,2025-08-26 14:30:00+00:00,110534.04,stop_loss_ma_touch,110534.04,-328.44,0,
T01084,2025-08-26,2025-08-26,2025-08-26,2025-08-26 14:15:00+00:00,2025-08-26 14:30:00+00:00,SHORT,110185.84,110516.13,2025-08-26 15:00:00+00:00,2025-08-26 15:15:00+00:00,110479.00,stop_loss_ma_touch,110479.00,-293.16,0,
T01085,2025-08-26,2025-08-26,2025-08-26,2025-08-26 15:00:00+00:00,2025-08-26 15:15:00+00:00,SHORT,110236.03,110460.65,2025-08-26 18:00:00+00:00,2025-08-26 18:15:00+00:00,110151.61,stop_loss_ma_touch,110151.61,84.42,0,
T01086,2025-08-26,2025-08-26,2025-08-26,2025-08-26 18:00:00+00:00,2025-08-26 18:15:00+00:00,SHORT,110110.51,110127.28,2025-08-26 18:15:00+00:00,2025-08-26 18:30:00+00:00,110127.28,stop_loss_ma_touch,110127.28,-16.77,0,
T01087,2025-08-27,2025-08-26,2025-08-27,2025-08-26 18:15:00+00:00,2025-08-26 18:30:00+00:00,LONG,110503.97,110105.80,2025-08-27 07:15:00+00:00,2025-08-27 07:30:00+00:00,110751.14,stop_loss_ma_touch,110751.14,247.17,1,
T01088,2025-08-27,2025-08-27,2025-08-27,2025-08-27 07:15:00+00:00,2025-08-27 07:30:00+00:00,LONG,110831.77,110759.85,2025-08-27 07:30:00+00:00,2025-08-27 07:45:00+00:00,110759.85,stop_loss_ma_touch,110759.85,-71.92,0,
T01089,2025-08-27,2025-08-27,2025-08-27,2025-08-27 07:30:00+00:00,2025-08-27 07:45:00+00:00,SHORT,110722.83,110764.02,2025-08-27 07:45:00+00:00,2025-08-27 08:00:00+00:00,110764.02,stop_loss_ma_touch,110764.02,-41.19,0,
T01090,2025-08-27,2025-08-27,2025-08-27,2025-08-27 07:45:00+00:00,2025-08-27 08:00:00+00:00,SHORT,110737.17,110768.55,2025-08-27 08:00:00+00:00,2025-08-27 08:15:00+00:00,110768.55,stop_loss_ma_touch,110768.55,-31.38,0,
T01091,2025-08-27,2025-08-27,2025-08-27,2025-08-27 08:00:00+00:00,2025-08-27 08:15:00+00:00,SHORT,110695.33,110772.90,2025-08-27 08:45:00+00:00,2025-08-27 09:00:00+00:00,110781.93,stop_loss_ma_touch,110781.93,-86.60,0,
T01092,2025-08-27,2025-08-27,2025-08-27,2025-08-27 08:45:00+00:00,2025-08-27 09:00:00+00:00,SHORT,110747.55,110788.58,2025-08-27 09:00:00+00:00,2025-08-27 09:15:00+00:00,110788.58,stop_loss_ma_touch,110788.58,-41.03,0,
T01093,2025-08-27,2025-08-27,2025-08-27,2025-08-27 09:00:00+00:00,2025-08-27 09:15:00+00:00,LONG,110843.11,110794.54,2025-08-27 09:45:00+00:00,2025-08-27 10:00:00+00:00,110809.89,stop_loss_ma_touch,110809.89,-33.22,0,
T01094,2025-08-27,2025-08-27,2025-08-27,2025-08-27 09:45:00+00:00,2025-08-27 10:00:00+00:00,SHORT,110808.06,110816.59,2025-08-27 10:00:00+00:00,2025-08-27 10:15:00+00:00,110816.59,stop_loss_ma_touch,110816.59,-8.53,0,
T01095,2025-08-27,2025-08-27,2025-08-27,2025-08-27 10:00:00+00:00,2025-08-27 10:15:00+00:00,LONG,111089.44,110824.14,2025-08-27 20:15:00+00:00,2025-08-27 20:30:00+00:00,111481.38,stop_loss_ma_touch,111481.38,391.94,0,
T01096,2025-08-27,2025-08-27,2025-08-27,2025-08-27 20:15:00+00:00,2025-08-27 20:30:00+00:00,LONG,112080.51,111488.96,2025-08-27 21:45:00+00:00,2025-08-27 22:00:00+00:00,111531.04,stop_loss_ma_touch,111531.04,-549.47,0,
T01097,2025-08-27,2025-08-27,2025-08-27,2025-08-27 21:45:00+00:00,2025-08-27 22:00:00+00:00,SHORT,111524.41,111530.25,2025-08-27 22:00:00+00:00,2025-08-27 22:15:00+00:00,111530.25,stop_loss_ma_touch,111530.25,-5.84,0,
T01098,2025-08-27,2025-08-27,2025-08-27,2025-08-27 22:00:00+00:00,2025-08-27 22:15:00+00:00,SHORT,111170.26,111522.59,2025-08-27 22:30:00+00:00,2025-08-27 22:45:00+00:00,111519.10,stop_loss_ma_touch,111519.10,-348.84,0,
T01099,2025-08-27,2025-08-27,2025-08-27,2025-08-27 22:30:00+00:00,2025-08-27 22:45:00+00:00,LONG,111601.87,111518.98,2025-08-27 22:45:00+00:00,2025-08-27 23:00:00+00:00,111518.98,stop_loss_ma_touch,111518.98,-82.89,0,
