rank_type,rank,sizing_method,market,instrument,session_date,setup,direction,first_candle_time,first_open,first_high,first_low,first_close,first_volume,gap_pct,signal_time,signal_close,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,atr_at_entry,slippage_points,quantity,equity_at_entry,risk_pct_budget,position_risk_amount,open_risk_before,portfolio_risk_limit,notional,open_notional_before,gross_exposure_limit,limiting_factor,sizing_note,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple,holding_candles,equity_after_exit
WORST,1,fractional_kelly,commodities,SIF,2026-04-01,OPEN_EQUALS_LOW,LONG,2026-04-01T09:15:00-04:00,74.995003,75.150002,74.974998,75.110001,206.0,-0.4711,2026-04-01T09:25:00-04:00,75.220001,2026-04-01T09:30:00-04:00,75.405002,74.980004,76.254998,2026-04-01T09:40:00-04:00,74.780004,STOP_LOSS,0.318213,0.2,12454,939159.0,1.0,7783.73,0.0,56349.54,939093.89,0.0,2817477.0,per_trade_allocation,kelly_warmup_fixed_percent_risk,-7783.73,16094.06,-23877.79,-2.5426,-3.0677,3,915281.21
WORST,2,fractional_kelly,commodities,CLF,2026-03-31,OPEN_EQUALS_HIGH,SHORT,2026-03-31T09:15:00-04:00,103.169998,103.269997,102.93,103.029999,1598.0,-0.7504,2026-03-31T09:45:00-04:00,102.870003,2026-03-31T09:50:00-04:00,102.679997,103.190632,101.658727,2026-03-31T10:35:00-04:00,103.390632,STOP_LOSS,0.445,0.2,9514,976955.2,1.0,6760.98,0.0,58617.31,976897.49,0.0,2930865.6,per_trade_allocation,kelly_warmup_fixed_percent_risk,-6760.98,16927.18,-23688.16,-2.4248,-3.5037,10,953267.04
WORST,3,fractional_kelly,commodities,CLF,2026-04-06,OPEN_EQUALS_LOW,LONG,2026-04-06T09:15:00-04:00,111.330002,111.889999,111.25,111.870003,2377.0,0.0090,2026-04-06T09:20:00-04:00,112.239998,2026-04-06T09:25:00-04:00,112.439998,111.307736,114.704522,2026-04-06T10:15:00-04:00,111.107736,STOP_LOSS,0.505715,0.2,6534,870557.0,1.0,8705.0,0.0,52233.42,734682.95,0.0,2611671.0,risk_budget,kelly_warmup_fixed_percent_risk,-8705.0,12568.22,-21273.22,-2.8956,-2.4438,11,838507.09
WORST,4,fractional_kelly,commodities,CLF,2026-04-02,OPEN_EQUALS_HIGH,SHORT,2026-04-02T09:15:00-04:00,113.389999,113.440002,112.540001,113.110001,4723.0,13.6856,2026-04-02T09:30:00-04:00,111.900002,2026-04-02T09:35:00-04:00,111.719998,113.412677,108.33464,2026-04-02T09:40:00-04:00,113.612677,STOP_LOSS,1.07857,0.2,4897,926951.68,1.0,9268.45,2324.46,55617.1,547092.83,924619.98,2780855.04,risk_budget,kelly_warmup_fixed_percent_risk,-9268.45,9569.57,-18838.02,-3.4433,-2.0325,2,908113.66
WORST,5,fractional_kelly,commodities,GCF,2026-04-01,OPEN_EQUALS_LOW,LONG,2026-04-01T09:15:00-04:00,4758.100098,4768.0,4757.899902,4766.299805,719.0,1.1071,2026-04-01T09:35:00-04:00,4773.600098,2026-04-01T09:40:00-04:00,4773.300098,4757.148478,4805.603338,2026-04-01T10:00:00-04:00,4756.948478,STOP_LOSS,12.128592,0.2,191,915281.21,1.0,3123.16,0.0,54916.87,911700.32,0.0,2745843.63,per_trade_allocation,kelly_warmup_fixed_percent_risk,-3123.16,15681.81,-18804.97,-2.0626,-6.0211,5,896476.24
WORST,6,fractional_kelly,commodities,GCF,2026-04-02,OPEN_EQUALS_LOW,LONG,2026-04-02T09:15:00-04:00,4612.600098,4620.200195,4609.799805,4616.600098,579.0,-3.6573,2026-04-02T09:25:00-04:00,4622.700195,2026-04-02T09:30:00-04:00,4623.099902,4611.677578,4645.944552,2026-04-02T09:40:00-04:00,4611.477578,STOP_LOSS,13.621408,0.2,200,926951.68,1.0,2324.46,0.0,55617.1,924619.98,0.0,2780855.04,per_trade_allocation,kelly_warmup_fixed_percent_risk,-2324.46,15913.99,-18238.45,-1.9725,-7.8463,3,889875.21
WORST,7,fractional_kelly,commodities,GCF,2026-04-06,OPEN_EQUALS_HIGH,SHORT,2026-04-06T09:15:00-04:00,4694.700195,4695.200195,4689.200195,4689.200195,154.0,-0.1149,2026-04-06T11:10:00-04:00,4687.5,2026-04-06T11:15:00-04:00,4687.099805,4695.639135,4670.021143,2026-04-06T11:30:00-04:00,4695.839135,STOP_LOSS,10.321463,0.2,178,838507.09,1.0,1555.6,8597.61,50310.43,834303.77,55265.03,2515521.27,per_trade_allocation,kelly_warmup_fixed_percent_risk,-1555.6,14410.14,-15965.74,-1.9137,-10.2634,4,822541.35
WORST,8,fractional_kelly,commodities,GCF,2026-03-31,OPEN_EQUALS_LOW,LONG,2026-03-31T09:15:00-04:00,4610.899902,4616.700195,4610.600098,4613.200195,354.0,1.8353,2026-03-31T09:40:00-04:00,4618.0,2026-03-31T09:45:00-04:00,4618.599902,4609.977722,4635.844262,2026-03-31T09:50:00-04:00,4635.644262,TARGET,9.050119,0.2,214,990393.09,1.0,1887.95,0.0,59423.59,988380.38,0.0,2971179.27,per_trade_allocation,kelly_warmup_fixed_percent_risk,3647.49,17085.38,-13437.89,-1.3596,-7.1177,2,976955.2
WORST,9,fractional_kelly,commodities,HGF,2026-04-06,OPEN_EQUALS_LOW,LONG,2026-04-06T09:15:00-04:00,5.625,5.6325,5.625,5.6295,238.0,-0.3543,2026-04-06T09:20:00-04:00,5.633,2026-04-06T09:25:00-04:00,5.833,5.623875,6.25125,2026-04-06T09:25:00-04:00,5.423875,STOP_LOSS,0.008786,0.2,21278,870557.0,1.0,8705.36,8705.0,52233.42,124114.57,734682.95,2611671.0,risk_budget,kelly_warmup_fixed_percent_risk,-8705.36,2071.33,-10776.69,-8.6829,-1.2379,1,859780.31
WORST,10,fractional_kelly,commodities,GCF,2026-04-07,OPEN_EQUALS_HIGH,SHORT,2026-04-07T09:15:00-04:00,4682.0,4682.700195,4675.299805,4676.200195,256.0,0.1647,2026-04-07T09:30:00-04:00,4673.0,2026-04-07T09:35:00-04:00,4672.000195,4682.9364,4650.127786,2026-04-07T10:00:00-04:00,4650.327786,TARGET,8.74285,0.2,174,814142.89,1.0,1937.7,0.0,48848.57,812928.03,0.0,2442428.67,per_trade_allocation,kelly_warmup_fixed_percent_risk,3771.0,13975.56,-10204.56,-1.2553,-5.2663,6,803938.33
