date,status,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2021-07-09,TRADED,16,0,8,8,13,3,0,0,3,13,0,371.93,23.25,599.17,-181.31,11182.51,698.91,18149.87,-5503.41,1037507.39,1,8,714.32,21766.62,2.0840,
2021-07-10,TRADED,10,0,6,4,7,3,0,0,3,7,0,370.77,37.08,301.96,-130.87,11004.94,1100.49,8961.71,-3879.80,1048512.33,2,5,183.15,5418.29,0.5222,
2021-07-11,TRADED,14,0,6,8,11,3,0,0,3,11,0,361.84,25.85,714.70,-109.84,10689.18,763.51,21174.68,-3256.95,1059201.51,2,8,433.04,12869.97,1.2275,
2021-07-12,TRADED,2,0,1,1,1,1,0,0,1,1,0,222.37,111.19,287.29,-64.92,6538.56,3269.28,8438.82,-1900.26,1065740.07,1,1,64.92,1900.26,0.1794,
2021-07-13,TRADED,8,0,3,5,7,1,0,0,1,7,0,175.42,21.93,482.16,-102.77,5356.77,669.60,14591.22,-3088.59,1071096.86,1,7,306.74,9234.43,0.8665,
2021-07-14,TRADED,8,0,3,5,7,1,0,0,1,7,0,411.15,51.39,779.68,-113.41,12392.33,1549.04,23755.74,-3486.14,1083489.19,1,7,368.53,11363.41,1.0379,
2021-07-15,TRADED,10,0,6,4,9,1,0,0,1,9,0,288.24,28.82,723.52,-126.78,8925.39,892.54,22269.43,-3878.38,1092414.59,1,9,435.28,13344.03,1.2316,
2021-07-16,TRADED,21,0,12,9,20,1,0,0,2,19,0,-222.98,-10.62,367.50,-130.36,-6931.66,-330.08,11588.92,-4088.36,1085482.95,2,13,328.08,10282.38,0.9413,
2021-07-17,TRADED,17,0,11,6,16,1,0,0,1,16,0,-834.17,-49.07,18.75,-150.53,-26365.28,-1550.90,592.99,-4781.03,1059117.66,1,13,834.17,26365.29,2.4289,
2021-07-18,TRADED,17,0,7,10,13,4,0,0,4,13,0,190.40,11.20,272.30,-134.11,6041.23,355.37,8584.97,-4204.46,1065158.89,1,5,303.90,9553.83,0.8965,
2021-07-19,TRADED,15,0,7,8,12,3,0,0,3,12,0,14.66,0.98,241.99,-121.91,467.88,31.19,7626.43,-3836.40,1065626.77,1,5,213.00,6720.68,0.6284,
2021-07-20,HELD,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1065626.77,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2021-07-21,TRADED,6,0,3,3,5,1,0,0,2,4,0,102.02,17.00,171.56,-39.91,3422.73,570.46,5764.93,-1343.50,1069049.50,1,4,109.35,3674.60,0.3444,
2021-07-22,TRADED,13,0,6,7,12,1,0,0,1,12,0,-453.76,-34.90,125.19,-119.40,-14181.05,-1090.85,3921.73,-3752.34,1054868.45,1,6,453.76,14181.05,1.3265,
2021-07-23,TRADED,23,0,13,10,18,5,0,0,5,18,0,822.15,35.75,728.56,-121.08,25315.49,1100.67,22380.79,-3751.27,1080183.94,2,13,483.23,14925.07,1.4022,
2021-07-24,HELD,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1080183.94,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2021-07-25,TRADED,16,0,8,8,11,5,0,0,5,11,0,705.43,44.09,524.10,-128.79,20668.18,1291.76,15238.86,-3773.66,1100852.11,2,7,560.27,16388.66,1.4980,
2021-07-26,TRADED,2,0,1,1,2,0,0,0,0,2,0,-90.02,-45.01,-30.34,-59.68,-2370.01,-1185.01,-800.58,-1569.43,1098482.10,0,2,90.02,2370.01,0.2153,
2021-07-27,TRADED,12,0,7,5,10,2,0,0,2,10,0,317.24,26.44,754.60,-184.86,8288.04,690.67,19871.06,-4871.74,1106770.13,1,8,685.49,18157.97,1.6318,
2021-07-28,TRADED,6,0,4,2,6,0,0,0,0,6,0,-556.37,-92.73,-44.79,-181.50,-14018.19,-2336.37,-1122.33,-4582.85,1092751.94,0,6,556.37,14018.19,1.2666,
2021-07-29,TRADED,33,0,14,19,28,5,0,0,5,28,0,-854.90,-25.91,418.71,-182.60,-21415.18,-648.94,10509.47,-4549.74,1071336.74,2,15,1800.91,45125.48,4.1155,
2021-07-30,TRADED,10,0,4,6,7,3,0,0,3,7,0,691.78,69.18,798.21,-178.92,17423.57,1742.36,20096.61,-4468.61,1088760.31,2,5,295.77,7422.66,0.6909,
2021-07-31,TRADED,11,0,3,8,10,1,0,0,1,10,0,-881.84,-80.17,121.70,-197.38,-21286.26,-1935.11,2946.72,-4791.41,1067474.04,1,8,881.84,21286.27,1.9551,
2021-08-01,TRADED,18,0,13,5,15,3,0,0,3,15,0,1090.63,60.59,1037.67,-169.12,26341.83,1463.44,25047.16,-4073.40,1093815.87,2,12,724.03,17359.02,1.6192,
2021-08-02,TRADED,1,0,0,1,0,1,0,0,1,0,0,690.94,690.94,690.94,690.94,17304.79,17304.79,17304.79,17304.79,1111120.66,1,0,0.00,0.00,0.0000,
2021-08-03,TRADED,5,0,2,3,5,0,0,0,0,5,0,-534.37,-106.87,-30.68,-157.55,-13793.93,-2758.79,-774.69,-4109.50,1097326.73,0,5,534.37,13793.93,1.2414,
2021-08-04,TRADED,12,0,4,8,10,2,0,0,2,10,0,261.93,21.83,528.04,-101.46,6872.25,572.69,13797.72,-2635.47,1104198.98,1,6,311.75,8116.49,0.7397,
2021-08-05,TRADED,6,0,3,3,5,1,0,0,1,5,0,-355.17,-59.19,143.93,-133.82,-9069.75,-1511.62,3684.25,-3410.45,1095129.23,1,3,355.17,9069.75,0.8214,
2021-08-06,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1095129.23,0,0,0.00,0.00,0.0000,
2021-08-07,TRADED,4,0,3,1,2,2,0,0,3,1,0,1104.89,276.22,778.31,-189.12,25369.75,6342.44,17922.68,-4394.10,1120498.97,2,1,189.12,4394.10,0.4012,
2021-08-08,TRADED,12,0,5,7,11,1,0,0,1,11,0,-645.94,-53.83,409.02,-210.90,-14601.67,-1216.81,9244.28,-4783.68,1105897.29,1,7,658.64,14866.44,1.3265,
2021-08-09,TRADED,1,0,0,1,1,0,0,0,0,1,0,-100.62,-100.62,-100.62,-100.62,-2295.19,-2295.19,-2295.19,-2295.19,1103602.10,0,1,100.62,2295.19,0.2075,
2021-08-10,TRADED,24,0,11,13,22,2,0,0,3,21,0,-572.95,-23.87,710.92,-154.94,-12600.34,-525.01,15557.66,-3405.76,1091001.77,2,9,762.67,16726.72,1.5100,
2021-08-11,TRADED,16,0,9,7,15,1,0,0,1,15,0,-450.81,-28.18,710.00,-161.25,-9863.01,-616.44,15538.43,-3525.66,1081138.73,1,13,990.59,21713.09,1.9902,
2021-08-12,TRADED,9,0,4,5,8,1,0,0,1,8,0,349.85,38.87,966.80,-192.89,7629.60,847.73,21041.50,-4202.61,1088768.34,1,8,616.95,13411.89,1.2405,
2021-08-13,TRADED,3,0,2,1,2,1,0,0,1,2,0,59.54,19.85,193.49,-86.93,1322.85,440.95,4312.21,-1941.93,1090091.20,1,2,133.95,2989.35,0.2746,
2021-08-14,TRADED,7,0,2,5,6,1,0,0,1,6,0,-549.52,-78.50,170.65,-280.37,-11697.23,-1671.03,3621.21,-5972.15,1078393.99,1,4,549.52,11697.21,1.0730,
2021-08-15,TRADED,9,0,4,5,7,2,0,0,2,7,0,328.49,36.50,668.30,-187.05,7046.09,782.90,14245.25,-4042.83,1085440.07,1,5,423.26,8967.96,0.8316,
2021-08-16,TRADED,1,0,1,0,1,0,0,0,0,1,0,-109.14,-109.14,-109.14,-109.14,-2317.14,-2317.14,-2317.14,-2317.14,1083122.93,0,1,109.14,2317.14,0.2135,
2021-08-17,TRADED,4,0,1,3,3,1,0,0,2,2,0,541.04,135.26,740.56,-234.11,11756.11,2939.03,16048.88,-5031.44,1094879.04,1,2,299.06,6433.18,0.5928,
2021-08-18,TRADED,11,0,4,7,9,2,0,0,2,9,0,199.67,18.15,662.73,-177.56,4413.32,401.21,14623.04,-3916.93,1099292.37,1,7,486.42,10743.02,0.9812,
2021-08-19,TRADED,5,0,2,3,3,2,0,0,2,3,0,1382.80,276.56,911.37,-184.18,30738.81,6147.76,20267.99,-4096.33,1130031.18,1,2,223.79,4972.90,0.4524,
2021-08-20,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1130031.18,0,0,0.00,0.00,0.0000,
2021-08-21,TRADED,14,0,7,7,13,1,0,0,1,13,0,-904.59,-64.61,237.02,-293.00,-18534.44,-1323.89,4828.83,-6052.75,1111496.74,1,12,920.06,18866.81,1.6696,
2021-08-22,TRADED,24,0,10,14,20,4,0,0,4,20,0,-35.15,-1.46,630.31,-190.05,-744.82,-31.03,12855.25,-3890.10,1110751.93,1,12,818.19,16700.70,1.5025,
2021-08-23,TRADED,7,0,3,4,7,0,0,0,0,7,0,-625.84,-89.41,-9.07,-216.41,-12592.22,-1798.89,-182.72,-4343.74,1098159.72,0,7,625.84,12592.21,1.1337,
2021-08-24,TRADED,15,0,6,9,12,3,0,0,3,12,0,1170.90,78.06,889.50,-187.67,23762.94,1584.20,18024.34,-3766.36,1121922.66,2,12,849.86,17094.44,1.5375,
2021-08-25,TRADED,4,0,0,4,3,1,0,0,1,3,0,352.07,88.02,641.83,-180.37,7209.53,1802.38,13243.22,-3769.73,1129132.19,1,2,223.07,4659.73,0.4110,
2021-08-26,TRADED,2,0,0,2,1,1,0,0,1,1,0,388.33,194.16,488.56,-100.23,7998.88,3999.44,10118.86,-2119.98,1137131.07,1,1,100.23,2119.98,0.1861,
2021-08-27,TRADED,16,0,12,4,13,3,0,0,3,13,0,-57.25,-3.58,927.88,-216.05,-1275.24,-79.70,19613.70,-4556.81,1135855.82,1,10,1043.22,22119.16,1.9431,
2021-08-28,TRADED,12,0,8,4,10,2,0,0,2,10,0,-588.67,-49.06,37.92,-201.67,-12072.58,-1006.05,777.59,-4149.02,1123783.24,1,5,588.67,12072.58,1.0629,
2021-08-29,TRADED,10,0,7,3,8,2,0,0,2,8,0,50.81,5.08,513.37,-128.75,1008.71,100.87,10477.09,-2639.93,1124791.94,1,4,279.87,5735.44,0.5078,
2021-08-30,TRADED,17,0,11,6,13,4,0,0,4,13,0,-93.51,-5.50,827.46,-240.00,-1856.68,-109.22,17089.60,-4945.27,1122935.25,1,5,483.10,9898.58,0.8800,
2021-08-31,TRADED,8,0,4,4,8,0,0,0,1,7,0,-566.87,-70.86,168.68,-214.99,-11893.92,-1486.74,3553.02,-4532.48,1111041.32,1,7,735.55,15446.95,1.3756,
2021-09-01,TRADED,16,0,7,9,11,5,0,0,5,11,0,1070.25,66.89,1118.40,-130.97,22498.60,1406.16,23545.16,-2777.16,1133539.93,2,6,609.89,12911.63,1.1596,
2021-09-02,TRADED,10,0,7,3,10,0,0,0,0,10,0,-702.39,-70.24,-4.58,-184.52,-14200.72,-1420.07,-92.38,-3746.31,1119339.20,0,10,702.39,14200.73,1.2528,
2021-09-03,TRADED,13,0,3,10,11,2,0,0,2,11,0,304.12,23.39,855.84,-209.98,6129.09,471.47,17214.79,-4191.46,1125468.30,1,8,556.93,11254.15,0.9978,
2021-09-04,TRADED,26,0,13,13,24,2,0,0,2,24,0,-1645.51,-63.29,155.75,-240.78,-32908.97,-1265.73,3112.96,-4836.20,1092559.31,1,14,1801.26,36021.95,3.2006,
2021-09-05,TRADED,18,0,10,8,15,3,0,0,3,15,0,225.25,12.51,1122.94,-215.50,4414.95,245.27,22357.42,-4322.72,1096974.26,2,11,1087.00,21726.13,1.9886,
2021-09-06,TRADED,11,0,10,1,8,3,0,0,3,8,0,720.11,65.46,738.16,-169.91,13883.61,1262.15,14235.80,-3303.94,1110857.86,1,5,400.42,7794.38,0.7105,
2021-09-07,TRADED,1,0,1,0,1,0,0,0,0,1,0,-140.43,-140.43,-140.43,-140.43,-2689.80,-2689.80,-2689.80,-2689.80,1108168.06,0,1,140.43,2689.80,0.2421,
2021-09-08,TRADED,17,0,8,9,15,2,0,0,2,15,0,-399.25,-23.49,771.87,-194.81,-8671.96,-510.12,16584.51,-4214.83,1099496.09,1,12,977.14,21088.99,1.8820,
2021-09-09,TRADED,31,0,19,12,30,1,0,0,1,30,0,-2091.38,-67.46,207.87,-176.18,-45244.51,-1459.50,4492.69,-3810.84,1054251.57,1,20,2091.38,45244.52,4.1150,
2021-09-10,TRADED,13,0,7,6,10,3,0,0,3,10,0,1260.23,96.94,1090.68,-167.19,27200.02,2092.31,23528.13,-3581.63,1081451.62,2,7,493.56,10589.16,1.0033,
2021-09-11,TRADED,9,0,6,3,9,0,0,0,0,9,0,-592.14,-65.79,-1.98,-146.85,-13042.68,-1449.19,-43.64,-3229.20,1068408.94,0,9,592.14,13042.68,1.2060,
2021-09-12,TRADED,12,0,4,8,11,1,0,0,2,10,0,-743.04,-61.92,88.38,-210.91,-16416.88,-1368.07,1948.69,-4669.88,1051992.06,1,7,743.04,16416.88,1.5366,
2021-09-13,TRADED,6,0,4,2,5,1,0,0,1,5,0,-240.00,-40.00,327.52,-223.10,-5307.09,-884.52,7290.41,-4952.47,1046684.96,1,4,344.42,7645.04,0.7267,
2021-09-14,TRADED,2,0,2,0,1,1,0,0,1,1,0,174.11,87.06,311.79,-137.68,3890.36,1945.18,6955.74,-3065.38,1050575.32,1,1,137.68,3065.38,0.2929,
2021-09-15,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1050575.32,0,0,0.00,0.00,0.0000,
2021-09-16,TRADED,20,0,7,13,18,2,0,0,2,18,0,-1038.26,-51.91,445.96,-202.83,-21711.22,-1085.56,9293.92,-4240.39,1028864.09,1,10,1164.47,24324.60,2.3154,
2021-09-17,TRADED,22,0,11,11,18,4,0,0,4,18,0,559.65,25.44,692.61,-113.88,11848.45,538.57,14579.55,-2372.60,1040712.53,2,9,690.69,14425.12,1.4020,
2021-09-18,TRADED,9,0,4,5,7,2,0,0,2,7,0,-403.33,-44.81,246.44,-285.58,-8439.00,-937.67,5178.22,-5960.48,1032273.53,1,4,484.48,10122.49,0.9726,
2021-09-19,TRADED,11,0,4,7,10,1,0,0,1,10,0,-167.93,-15.27,463.19,-189.08,-3467.68,-315.24,9634.79,-3936.42,1028805.83,1,10,631.12,13102.49,1.2693,
2021-09-20,TRADED,1,0,0,1,0,1,0,0,1,0,0,985.62,985.62,985.62,985.62,20670.94,20670.94,20670.94,20670.94,1049476.78,1,0,0.00,0.00,0.0000,
2021-09-21,TRADED,18,0,5,13,16,2,0,0,2,16,0,-767.21,-42.62,204.70,-154.02,-17711.73,-983.99,4745.27,-3551.88,1031765.05,1,13,1035.74,23941.38,2.2813,
2021-09-22,TRADED,17,0,10,7,15,2,0,0,2,15,0,-3.27,-0.19,830.24,-185.79,-32.41,-1.91,19689.79,-4381.64,1031732.60,2,15,1151.05,27265.22,2.6426,
2021-09-23,TRADED,11,0,9,2,8,3,0,0,3,8,0,381.26,34.66,421.46,-195.54,8746.33,795.12,9620.28,-4478.14,1040478.95,1,4,388.77,8910.61,0.8637,
2021-09-24,TRADED,11,0,6,5,11,0,0,0,0,11,0,-936.38,-85.13,-13.83,-183.14,-21139.94,-1921.81,-312.28,-4111.96,1019339.01,0,11,936.38,21139.94,2.0318,
2021-09-25,TRADED,43,0,21,22,41,2,0,0,2,41,0,-2148.48,-49.96,883.50,-205.65,-50731.04,-1179.79,20529.97,-4840.55,968607.95,1,31,3031.98,71261.02,6.8529,
2021-09-26,TRADED,11,0,5,6,8,3,0,0,3,8,0,1424.30,129.48,869.48,-140.93,33562.76,3051.16,20501.08,-3283.26,1002170.69,2,6,375.55,8820.36,0.9106,
