date,status,trades,gap_events,long_trades,short_trades,stop_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2022-06-27,TRADED,7,0,3,4,7,0,0,1,6,0,-157.94,-22.56,12.50,-45.25,-7427.89,-1061.13,587.19,-2122.49,1560472.05,1,6,170.44,8015.08,0.5110,
2022-06-28,TRADED,5,0,1,4,5,0,0,0,5,0,-183.41,-36.68,-2.57,-95.82,-8781.84,-1756.37,-123.01,-4579.59,1551690.21,0,5,183.41,8781.84,0.5628,
2022-06-29,TRADED,6,0,4,2,6,0,0,1,5,0,458.74,76.46,671.65,-53.06,21705.74,3617.62,32255.96,-2627.14,1573395.96,1,5,212.91,10550.21,0.6661,
2022-06-30,TRADED,1,0,0,1,1,0,0,0,1,0,-33.37,-33.37,-33.37,-33.37,-1660.19,-1660.19,-1660.19,-1660.19,1571735.77,0,1,33.37,1660.19,0.1055,
2022-07-01,TRADED,28,0,11,17,28,0,0,1,27,0,-1173.41,-41.91,787.08,-641.80,-61144.59,-2183.74,39124.13,-32113.09,1510591.19,1,27,1960.49,100268.70,6.2245,
2022-07-02,TRADED,21,0,13,8,21,0,0,2,19,0,-313.91,-14.95,143.82,-96.93,-16325.78,-777.42,7408.04,-5004.57,1494265.41,1,15,457.73,23733.82,1.5635,
2022-07-03,TRADED,14,0,9,5,14,0,0,1,13,0,-226.88,-16.21,9.09,-48.08,-11818.16,-844.15,474.40,-2505.45,1482447.24,1,11,226.88,11818.17,0.7909,
2022-07-04,TRADED,12,0,7,5,12,0,0,0,12,0,-189.46,-15.79,-2.12,-61.00,-9906.17,-825.51,-110.76,-3197.26,1472541.08,0,12,189.46,9906.16,0.6682,
2022-07-05,TRADED,3,0,2,1,3,0,0,1,2,0,625.88,208.63,690.44,-59.26,32682.91,10894.30,35936.27,-2987.08,1505223.99,1,2,64.56,3253.36,0.2157,
2022-07-06,TRADED,11,0,6,5,11,0,0,2,9,0,-556.31,-50.57,26.60,-299.75,-27610.92,-2510.08,1327.09,-14812.81,1477613.09,1,6,588.66,29231.00,1.9420,
2022-07-07,TRADED,7,0,6,1,7,0,0,3,4,0,82.76,11.82,149.84,-56.82,4170.36,595.77,7444.69,-2781.23,1481783.46,2,3,107.35,5255.48,0.3534,
2022-07-08,TRADED,21,0,17,4,21,0,0,2,19,0,-204.15,-9.72,859.87,-303.74,-7268.27,-346.11,41975.10,-14280.68,1474515.18,1,16,1064.02,49243.38,3.2317,
2022-07-09,TRADED,25,0,13,12,25,0,0,0,25,0,-859.23,-34.37,-1.05,-227.05,-39802.36,-1592.09,-48.57,-10592.64,1434712.82,0,25,859.23,39802.36,2.6994,
2022-07-10,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1434712.82,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-07-11,TRADED,6,0,1,5,6,0,0,1,5,0,643.64,107.27,865.40,-110.15,29359.39,4893.23,40148.31,-5372.31,1464072.20,1,5,221.76,10788.93,0.7315,
2022-07-12,TRADED,1,0,0,1,1,0,0,1,0,0,553.12,553.12,553.12,553.12,26918.47,26918.47,26918.47,26918.47,1490990.68,1,0,0.00,0.00,0.0000,
2022-07-13,TRADED,6,0,2,4,6,0,0,1,5,0,-272.53,-45.42,327.69,-431.13,-14722.23,-2453.71,16438.76,-22532.70,1476268.45,1,5,600.22,31160.99,2.0672,
2022-07-14,TRADED,5,0,1,4,5,0,0,1,4,0,-1.37,-0.27,226.49,-104.91,22.68,4.54,11543.71,-5303.55,1476291.13,1,4,227.86,11521.03,0.7744,
2022-07-15,TRADED,4,0,4,0,4,0,0,2,2,0,643.96,160.99,646.80,-18.90,32163.89,8040.97,32301.55,-913.09,1508455.01,1,1,18.90,913.09,0.0605,
2022-07-16,TRADED,8,0,5,3,8,0,0,0,8,0,-294.21,-36.78,-3.14,-79.93,-14148.58,-1768.57,-151.04,-3835.91,1494306.44,0,8,294.21,14148.57,0.9380,
2022-07-17,TRADED,5,0,1,4,5,0,0,1,4,0,313.31,62.66,437.63,-65.30,15170.40,3034.08,21026.24,-3076.98,1509476.83,1,4,124.32,5855.84,0.3864,
2022-07-18,TRADED,12,0,6,6,12,0,0,2,10,0,-301.09,-25.09,368.77,-177.38,-13772.80,-1147.73,17308.94,-8213.41,1495704.03,1,8,529.13,24485.79,1.6107,
2022-07-19,TRADED,16,0,11,5,16,0,0,0,16,0,-1008.36,-63.02,-1.40,-212.47,-45862.41,-2866.40,-63.62,-9749.10,1449841.63,0,16,1008.36,45862.40,3.0663,
2022-07-20,TRADED,10,0,5,5,10,0,0,1,9,0,422.09,42.21,1447.08,-482.88,21618.82,2161.88,65496.22,-20916.90,1471460.45,1,9,1024.99,43877.39,2.8956,
2022-07-21,TRADED,8,0,3,5,8,0,0,1,7,0,-141.99,-17.75,362.88,-191.84,-6413.23,-801.65,15484.13,-8280.88,1465047.22,1,7,504.87,21897.36,1.4726,
2022-07-22,TRADED,9,0,4,5,9,0,0,1,8,0,-17.37,-1.93,256.65,-81.88,-750.66,-83.41,11182.23,-3558.77,1464296.56,1,7,251.61,10966.52,0.7485,
2022-07-23,TRADED,3,0,0,3,3,0,0,1,2,0,580.25,193.42,593.03,-8.58,25088.26,8362.75,25655.98,-381.18,1489384.82,1,2,12.78,567.72,0.0381,
2022-07-24,TRADED,9,0,5,4,9,0,0,1,8,0,-332.59,-36.95,72.73,-127.37,-14709.03,-1634.34,3222.01,-5628.82,1474675.81,1,5,332.59,14709.01,0.9876,
2022-07-25,TRADED,7,0,5,2,7,0,0,1,6,0,-121.49,-17.36,291.25,-195.85,-5505.39,-786.48,13012.91,-8802.17,1469170.42,1,4,327.84,14761.04,0.9947,
2022-07-26,TRADED,2,0,0,2,2,0,0,1,1,0,782.40,391.20,917.06,-134.66,35203.15,17601.57,41637.06,-6433.91,1504373.57,1,1,134.66,6433.91,0.4259,
2022-07-27,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1504373.57,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-07-28,TRADED,1,0,1,0,1,0,0,1,0,0,1485.30,1485.30,1485.30,1485.30,70386.03,70386.03,70386.03,70386.03,1574759.60,1,0,0.00,0.00,0.0000,
2022-07-29,TRADED,18,0,11,7,18,0,0,1,17,0,-221.21,-12.29,836.27,-211.03,-7919.00,-439.94,36474.54,-8937.05,1566840.59,1,17,1057.48,44393.55,2.7553,
2022-07-30,TRADED,21,0,12,9,21,0,0,1,20,0,-692.66,-32.98,133.57,-128.08,-29024.86,-1382.14,5582.77,-5351.71,1537815.72,1,19,698.15,29255.93,1.8672,
2022-07-31,TRADED,6,0,3,3,6,0,0,1,5,0,-481.71,-80.29,239.73,-320.44,-20178.85,-3363.14,9966.82,-13280.02,1517636.88,1,5,721.44,30145.66,1.9477,
2022-08-01,TRADED,5,0,1,4,5,0,0,2,3,0,290.54,58.11,212.81,-116.73,12290.24,2458.05,9078.21,-5002.82,1529927.11,1,3,125.12,5360.60,0.3512,
2022-08-02,TRADED,22,0,15,7,22,0,0,1,21,0,-971.69,-44.17,175.83,-163.21,-42025.37,-1910.24,7588.99,-6977.03,1487901.73,1,16,971.69,42025.38,2.7469,
2022-08-03,TRADED,6,0,4,2,6,0,0,2,4,0,127.15,21.19,165.20,-18.28,5519.04,919.84,7175.50,-794.89,1493420.77,1,2,38.05,1656.46,0.1113,
2022-08-04,TRADED,5,0,1,4,5,0,0,1,4,0,-183.49,-36.70,66.52,-96.47,-7956.92,-1591.38,2868.26,-4177.85,1485463.85,1,3,183.49,7956.92,0.5328,
2022-08-05,TRADED,6,0,3,3,6,0,0,2,4,0,-86.30,-14.38,142.49,-162.98,-3793.72,-632.29,6204.58,-7139.22,1481670.13,2,4,245.57,10731.27,0.7191,
2022-08-06,TRADED,16,0,11,5,16,0,0,0,16,0,-314.91,-19.68,-0.76,-70.53,-13598.90,-849.93,-32.78,-3055.37,1468071.24,0,16,314.91,13598.89,0.9178,
2022-08-07,TRADED,10,0,7,3,10,0,0,1,9,0,-118.94,-11.89,103.77,-53.92,-5167.29,-516.73,4476.62,-2331.89,1462903.95,1,9,222.71,9643.90,0.6549,
2022-08-08,TRADED,4,0,3,1,4,0,0,1,3,0,569.01,142.25,652.91,-45.83,24724.51,6181.13,28255.14,-1932.14,1487628.47,1,3,83.90,3530.63,0.2368,
2022-08-09,TRADED,8,0,2,6,8,0,0,0,8,0,-252.03,-31.50,-8.28,-107.69,-10584.37,-1323.05,-347.96,-4525.37,1477044.10,0,8,252.03,10584.37,0.7115,
2022-08-10,TRADED,11,0,7,4,11,0,0,1,10,0,668.81,60.80,788.75,-35.53,27815.53,2528.68,33012.23,-1539.01,1504859.63,1,10,119.94,5196.70,0.3441,
2022-08-11,TRADED,3,0,3,0,3,0,0,1,2,0,1109.10,369.70,1201.09,-57.41,48287.59,16095.86,52066.46,-2357.36,1553147.22,1,2,91.99,3778.88,0.2427,
2022-08-12,TRADED,5,0,3,2,5,0,0,1,4,0,116.82,23.36,203.64,-32.19,4797.05,959.41,8411.44,-1339.47,1557944.27,1,4,86.82,3614.39,0.2315,
2022-08-13,TRADED,13,0,5,8,13,0,0,2,11,0,17.12,1.32,295.90,-101.81,910.81,70.06,12321.78,-4171.44,1558855.07,1,9,278.78,11410.98,0.7267,
2022-08-14,TRADED,11,0,7,4,11,0,0,1,10,0,-269.08,-24.46,16.96,-49.60,-10962.41,-996.58,691.16,-2025.26,1547892.66,1,7,269.08,10962.41,0.7032,
2022-08-15,TRADED,2,0,1,1,2,0,0,2,0,0,18.57,9.29,14.22,4.35,757.22,378.61,580.00,177.22,1548649.89,2,0,0.00,0.00,0.0000,
2022-08-16,TRADED,14,0,4,10,14,0,0,3,11,0,92.45,6.60,175.69,-64.40,3695.82,263.99,7192.15,-2680.92,1552345.72,2,9,222.76,9263.36,0.5936,
2022-08-17,TRADED,9,0,5,4,9,0,0,0,9,0,-387.09,-43.01,-9.29,-79.73,-16130.97,-1792.33,-387.95,-3314.06,1536214.74,0,9,387.09,16130.98,1.0391,
2022-08-18,TRADED,19,0,6,13,19,0,0,1,18,0,-76.22,-4.01,390.61,-99.59,-3585.83,-188.73,16369.78,-4271.96,1532628.92,1,18,466.83,19955.60,1.2853,
2022-08-19,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1532628.92,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-08-20,TRADED,21,0,11,10,21,0,0,2,19,0,1536.79,73.18,2020.10,-84.31,63670.81,3031.94,86441.80,-3961.08,1596299.73,1,17,483.31,22770.99,1.4064,
2022-08-21,TRADED,24,0,11,13,24,0,0,1,23,0,-417.14,-17.38,90.19,-84.21,-19688.15,-820.34,4244.24,-3960.02,1576611.58,1,22,486.89,22973.72,1.4392,
2022-08-22,TRADED,18,0,11,7,18,0,0,2,16,0,-423.65,-23.54,65.58,-110.79,-19781.98,-1099.00,3074.12,-5154.55,1556829.59,1,12,489.23,22856.10,1.4497,
2022-08-23,TRADED,7,0,3,4,7,0,0,0,7,0,-267.03,-38.15,-9.94,-101.39,-12599.00,-1799.86,-468.09,-4804.03,1544230.59,0,7,267.03,12599.00,0.8093,
2022-08-24,TRADED,19,0,10,9,19,0,0,2,17,0,-361.21,-19.01,88.05,-69.62,-16841.22,-886.38,4132.96,-3261.83,1527389.37,1,14,449.26,20974.18,1.3546,
2022-08-25,TRADED,28,0,18,10,28,0,0,1,27,0,-578.75,-20.67,75.42,-82.49,-26829.88,-958.21,3502.36,-3799.84,1500559.52,1,19,578.75,26829.85,1.7566,
2022-08-26,TRADED,8,0,2,6,8,0,0,1,7,0,-267.10,-33.39,54.63,-120.67,-12348.52,-1543.57,2532.56,-5576.17,1488211.00,1,4,267.10,12348.52,0.8229,
2022-08-27,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1488211.00,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-08-28,TRADED,35,0,16,19,35,0,0,3,32,0,855.79,24.45,1355.40,-49.64,38231.03,1092.32,63196.94,-2475.17,1526442.04,2,25,510.85,25525.65,1.6447,
2022-08-29,TRADED,5,0,1,4,5,0,0,1,4,0,-196.52,-39.30,29.19,-113.70,-9867.04,-1973.41,1461.55,-5689.19,1516575.00,1,4,225.71,11328.59,0.7414,
2022-08-30,TRADED,2,0,1,1,2,0,0,1,1,0,372.68,186.34,394.97,-22.29,18751.49,9375.75,19851.08,-1099.59,1535326.49,1,1,22.29,1099.59,0.0716,
2022-08-31,TRADED,18,0,10,8,18,0,0,1,17,0,-656.29,-36.46,10.03,-108.24,-32583.19,-1810.18,498.26,-5413.56,1502743.29,1,17,666.32,33081.46,2.1540,
2022-09-01,TRADED,5,0,0,5,5,0,0,2,3,0,48.43,9.69,61.69,-35.64,2394.28,478.86,3061.15,-1786.89,1505137.57,1,2,35.64,1786.90,0.1186,
2022-09-02,TRADED,6,0,4,2,6,0,0,2,4,0,-13.57,-2.26,45.16,-45.90,-678.43,-113.07,2252.14,-2293.39,1504459.13,1,2,51.09,2553.41,0.1696,
2022-09-03,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1504459.13,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-09-04,TRADED,22,0,9,13,22,0,0,2,20,0,-314.05,-14.27,50.79,-63.82,-15881.66,-721.89,2553.00,-3215.82,1488577.48,1,15,364.84,18434.65,1.2233,
2022-09-05,TRADED,14,0,10,4,14,0,0,0,14,0,-264.06,-18.86,-2.22,-51.91,-13334.55,-952.47,-111.98,-2628.97,1475242.94,0,14,264.06,13334.54,0.8958,
2022-09-06,TRADED,21,0,10,11,21,0,0,1,20,0,-412.02,-19.62,20.81,-73.33,-20809.14,-990.91,1050.15,-3690.95,1454433.81,1,14,412.02,20809.13,1.4106,
2022-09-07,TRADED,8,0,3,5,8,0,0,1,7,0,745.13,93.14,850.42,-28.80,37419.80,4677.47,42993.63,-1524.50,1491853.62,1,7,105.29,5573.82,0.3722,
2022-09-08,TRADED,15,0,7,8,15,0,0,2,13,0,-444.31,-29.62,170.80,-159.64,-22944.90,-1529.66,9041.34,-8251.27,1468908.74,2,13,668.08,34757.68,2.3115,
2022-09-09,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1468908.74,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-09-10,TRADED,13,0,8,5,13,0,0,1,12,0,1614.33,124.18,1984.17,-92.75,85548.29,6580.64,102879.98,-4330.61,1554457.03,1,12,369.84,17331.69,1.1027,
2022-09-11,TRADED,22,0,14,8,22,0,0,3,19,0,-338.72,-15.40,107.59,-99.24,-15645.09,-711.14,5040.21,-4612.39,1538811.94,1,14,446.31,20685.30,1.3264,
2022-09-12,TRADED,5,0,4,1,5,0,0,0,5,0,-99.39,-19.88,-13.27,-26.77,-4589.04,-917.81,-613.36,-1236.78,1534222.90,0,5,99.39,4589.04,0.2982,
2022-09-13,TRADED,20,0,15,5,20,0,0,1,19,0,-146.10,-7.31,415.08,-93.85,-6140.88,-307.04,19102.16,-4250.25,1528082.02,1,19,561.18,25243.04,1.6251,
2022-09-14,TRADED,5,0,2,3,5,0,0,1,4,0,1305.68,261.14,1445.49,-103.54,59847.50,11969.50,66735.77,-5094.32,1587929.52,1,4,139.81,6888.26,0.4319,
2022-09-15,TRADED,31,0,19,12,31,0,0,1,30,0,-956.14,-30.84,7.26,-113.22,-47491.38,-1531.98,359.80,-5650.15,1540438.13,1,26,956.14,47491.39,2.9908,
2022-09-16,TRADED,14,0,7,7,14,0,0,1,13,0,-175.81,-12.56,209.75,-84.16,-9052.58,-646.61,10468.22,-4275.73,1531385.54,1,13,385.56,19520.80,1.2587,
2022-09-17,TRADED,2,0,2,0,2,0,0,0,2,0,-35.54,-17.77,-4.29,-31.25,-1795.85,-897.93,-217.65,-1578.20,1529589.69,0,2,35.54,1795.85,0.1173,
2022-09-18,TRADED,6,0,3,3,6,0,0,2,4,0,29.30,4.88,130.78,-70.74,1511.76,251.96,6594.22,-3546.93,1531101.46,1,3,101.48,5082.45,0.3308,
2022-09-19,TRADED,9,0,4,5,9,0,0,1,8,0,393.14,43.68,841.08,-162.25,18708.70,2078.74,42073.29,-8418.64,1549810.18,1,8,447.94,23364.57,1.4852,
2022-09-20,TRADED,8,0,3,5,8,0,0,1,7,0,34.34,4.29,195.91,-64.84,1900.61,237.58,10289.73,-3370.21,1551710.80,1,7,161.57,8389.11,0.5377,
2022-09-21,TRADED,11,0,6,5,11,0,0,3,8,0,-748.76,-68.07,90.72,-540.40,-38633.55,-3512.14,4733.12,-27558.41,1513077.25,2,5,877.05,45340.63,2.9094,
2022-09-22,TRADED,9,0,4,5,9,0,0,1,8,0,-249.06,-27.67,119.91,-146.89,-13163.32,-1462.59,6301.82,-7707.21,1499913.94,1,8,368.97,19465.13,1.2811,
2022-09-23,TRADED,4,0,3,1,4,0,0,2,2,0,329.71,82.43,262.76,-9.08,17368.23,4342.06,13868.05,-472.38,1517282.18,1,2,11.99,623.79,0.0412,
2022-09-24,TRADED,18,0,13,5,18,0,0,1,17,0,-468.17,-26.01,7.87,-185.41,-24523.56,-1362.42,413.14,-9670.13,1492758.59,1,9,468.17,24523.59,1.6163,
2022-09-25,TRADED,18,0,8,10,18,0,0,0,18,0,-399.17,-22.18,-0.43,-77.46,-20988.09,-1166.00,-22.59,-4082.47,1471770.53,0,18,399.17,20988.06,1.4060,
2022-09-26,TRADED,6,0,2,4,6,0,0,1,5,0,-74.53,-12.42,77.22,-102.77,-3926.65,-654.44,4063.09,-5399.07,1467843.88,1,5,151.75,7989.74,0.5414,
2022-09-27,TRADED,1,0,1,0,1,0,0,1,0,0,825.41,825.41,825.41,825.41,43609.38,43609.38,43609.38,43609.38,1511453.26,1,0,0.00,0.00,0.0000,
2022-09-28,TRADED,4,0,2,2,4,0,0,1,3,0,420.80,105.20,466.79,-20.33,21440.65,5360.16,23850.00,-1065.57,1532893.90,1,3,45.99,2409.36,0.1569,
2022-09-29,TRADED,24,0,15,9,24,0,0,1,23,0,-783.19,-32.63,156.98,-154.83,-40270.85,-1677.95,8201.62,-8036.37,1492623.07,1,23,940.17,48472.46,3.1453,
2022-09-30,TRADED,15,0,6,9,15,0,0,1,14,0,-329.76,-21.98,66.59,-94.87,-16997.56,-1133.17,3419.43,-4908.18,1475625.50,1,13,335.45,17290.79,1.1584,
2022-10-01,TRADED,2,0,0,2,2,0,0,1,1,0,168.94,84.47,171.30,-2.36,8661.21,4330.60,8783.31,-122.10,1484286.72,1,1,2.36,122.10,0.0082,
2022-10-02,TRADED,20,0,9,11,20,0,0,1,19,0,-307.83,-15.39,17.67,-57.21,-15945.55,-797.28,917.03,-2962.98,1468341.19,1,14,307.83,15945.53,1.0743,
2022-10-03,TRADED,26,0,13,13,26,0,0,1,25,0,-460.49,-17.71,0.20,-68.72,-24001.96,-923.15,10.42,-3590.43,1444339.23,1,17,460.49,24001.96,1.6346,
2022-10-04,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1444339.23,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-10-05,TRADED,21,0,7,14,21,0,0,1,20,0,336.87,16.04,882.54,-82.98,18768.79,893.75,45846.52,-4100.90,1463108.01,1,20,545.67,27077.74,1.8171,
2022-10-06,TRADED,16,0,7,9,16,0,0,1,15,0,-438.07,-27.38,3.87,-73.11,-21724.11,-1357.76,192.05,-3609.82,1441383.90,1,15,441.94,21916.16,1.4977,
2022-10-07,TRADED,5,0,1,4,5,0,0,1,4,0,58.12,11.62,123.61,-29.71,2863.18,572.64,6137.86,-1486.74,1444247.09,1,4,65.49,3274.68,0.2262,
2022-10-08,TRADED,5,0,1,4,5,0,0,1,4,0,194.96,38.99,233.20,-16.44,9829.48,1965.90,11790.26,-843.10,1454076.57,1,4,38.24,1960.78,0.1347,
2022-10-09,TRADED,10,0,6,4,10,0,0,1,9,0,-162.73,-16.27,67.61,-98.52,-8360.82,-836.08,3466.26,-5042.76,1445715.74,1,9,230.34,11827.09,0.8114,
2022-10-10,TRADED,12,0,5,7,12,0,0,0,12,0,-147.54,-12.29,-0.33,-30.44,-7592.59,-632.72,-16.97,-1568.77,1438123.14,0,12,147.54,7592.60,0.5252,
2022-10-11,TRADED,13,0,6,7,13,0,0,1,12,0,-132.29,-10.18,246.96,-132.65,-7138.29,-549.10,12727.83,-6985.65,1430984.86,1,12,379.25,19866.11,1.3693,
2022-10-12,TRADED,29,0,16,13,29,0,0,1,28,0,-371.59,-12.81,7.46,-52.84,-19462.79,-671.13,391.10,-2760.66,1411522.06,1,28,379.05,19853.90,1.3870,
2022-10-13,TRADED,6,0,2,4,6,0,0,1,5,0,-35.37,-5.89,115.79,-40.79,-1889.55,-314.93,6061.90,-2153.93,1409632.51,1,3,102.12,5390.29,0.3809,
2022-10-14,TRADED,2,0,1,1,2,0,0,1,1,0,252.64,126.32,300.57,-47.93,13211.20,6605.60,15675.76,-2464.56,1422843.72,1,1,47.93,2464.55,0.1729,
2022-10-15,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1422843.72,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-10-16,TRADED,36,0,23,13,36,0,0,2,34,0,-0.39,-0.01,242.16,-27.84,-180.60,-5.02,12493.11,-1453.34,1422663.12,1,33,254.40,13293.00,0.9261,
2022-10-17,TRADED,9,0,6,3,9,0,0,0,9,0,-203.44,-22.60,-0.37,-159.08,-10539.17,-1171.02,-19.29,-8227.52,1412123.93,0,9,203.44,10539.19,0.7408,
2022-10-18,TRADED,14,0,7,7,14,0,0,1,13,0,153.71,10.98,310.27,-39.13,8138.19,581.30,16146.84,-1997.16,1420262.12,1,13,156.56,8008.66,0.5607,
2022-10-19,TRADED,3,0,1,2,3,0,0,2,1,0,215.86,71.95,211.31,-8.82,11088.54,3696.18,10851.76,-457.73,1431350.66,1,1,8.82,457.74,0.0320,
2022-10-20,TRADED,16,0,8,8,16,0,0,1,15,0,-184.53,-11.53,21.67,-36.78,-9631.89,-601.99,1129.17,-1916.35,1421718.75,1,15,206.20,10761.08,0.7512,
2022-10-21,TRADED,8,0,4,4,8,0,0,2,6,0,-88.13,-11.02,36.10,-65.93,-4626.06,-578.26,1890.85,-3448.31,1417092.68,1,4,132.42,6943.24,0.4876,
2022-10-22,TRADED,5,0,2,3,5,0,0,1,4,0,92.32,18.46,112.92,-17.29,4849.76,969.95,5925.07,-902.67,1421942.44,1,4,20.60,1075.31,0.0756,
2022-10-23,TRADED,24,0,15,9,24,0,0,0,24,0,-125.14,-5.21,-0.32,-14.58,-6522.13,-271.76,-16.68,-759.40,1415420.32,0,24,125.14,6522.12,0.4587,
2022-10-24,TRADED,32,0,11,21,32,0,0,3,29,0,-388.88,-12.15,98.02,-56.46,-20082.06,-627.56,5101.51,-2921.19,1395338.28,1,17,486.90,25183.55,1.7728,
2022-10-25,TRADED,9,0,3,6,9,0,0,1,8,0,-87.82,-9.76,9.33,-26.05,-4545.24,-505.03,482.37,-1345.66,1390793.03,1,8,97.15,5027.62,0.3602,
2022-10-26,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1390793.03,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-10-27,TRADED,13,0,5,8,13,0,0,1,12,0,998.47,76.81,1290.06,-80.97,52646.04,4049.70,66733.09,-3919.76,1443439.06,1,12,291.59,14087.06,0.9665,
2022-10-28,TRADED,3,0,2,1,3,0,0,1,2,0,137.43,45.81,340.76,-202.54,6571.93,2190.64,16465.94,-9855.19,1450010.98,1,2,203.33,9894.02,0.6777,
2022-10-29,TRADED,6,0,2,4,6,0,0,1,5,0,321.26,53.54,380.10,-19.66,15805.11,2634.18,18637.17,-946.87,1465816.09,1,5,58.84,2832.06,0.1928,
2022-10-30,TRADED,11,0,3,8,11,0,0,0,11,0,-334.13,-30.38,-1.15,-58.82,-16074.79,-1461.34,-55.24,-2832.92,1449741.32,0,11,334.13,16074.77,1.0966,
2022-10-31,TRADED,2,0,1,1,2,0,0,1,1,0,141.61,70.80,170.67,-29.06,6803.00,3401.50,8210.53,-1407.53,1456544.33,1,1,29.06,1407.52,0.0965,
2022-11-01,TRADED,18,0,10,8,18,0,0,0,18,0,-487.30,-27.07,-0.16,-166.76,-23836.65,-1324.26,-7.80,-8197.49,1432707.67,0,18,487.30,23836.66,1.6365,
2022-11-02,TRADED,22,0,12,10,22,0,0,1,21,0,-644.28,-29.29,5.42,-183.39,-31326.44,-1423.93,264.86,-8881.28,1401381.24,1,13,644.28,31326.43,2.1865,
2022-11-03,TRADED,36,0,13,23,36,0,0,1,35,0,-528.98,-14.69,26.67,-108.32,-26084.76,-724.58,1312.74,-5346.70,1375296.47,1,22,528.98,26084.77,1.8614,
2022-11-04,TRADED,6,0,3,3,6,0,0,1,5,0,-18.05,-3.01,73.14,-35.24,-894.23,-149.04,3607.64,-1742.70,1374402.26,1,5,91.19,4501.86,0.3273,
2022-11-05,TRADED,9,0,8,1,9,0,0,3,6,0,550.07,61.12,581.51,-17.71,26700.72,2966.75,28176.75,-829.75,1401102.98,1,3,31.44,1476.02,0.1052,
2022-11-06,TRADED,15,0,5,10,15,0,0,2,13,0,-139.16,-9.28,45.06,-37.12,-6543.97,-436.26,2112.47,-1742.84,1394559.00,1,8,139.16,6543.98,0.4671,
2022-11-07,TRADED,5,0,2,3,5,0,0,2,3,0,327.19,65.44,380.45,-39.17,15365.66,3073.13,17918.07,-1876.18,1409924.67,1,3,54.26,2600.40,0.1841,
2022-11-08,TRADED,5,0,3,2,5,0,0,1,4,0,94.83,18.97,621.94,-423.12,4197.09,839.42,29932.56,-20576.84,1414121.76,1,4,527.11,25735.47,1.7874,
2022-11-09,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1414121.76,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-11-10,TRADED,5,0,1,4,5,0,0,2,3,0,3111.68,622.34,3047.30,-61.13,157400.99,31480.20,153591.12,-3708.21,1571522.75,1,2,62.05,3763.78,0.2389,
2022-11-11,TRADED,22,0,13,9,22,0,0,0,22,0,-1011.96,-46.00,-0.40,-242.34,-59037.83,-2683.54,-23.16,-14380.40,1512484.94,0,22,1011.96,59037.81,3.7567,
2022-11-12,TRADED,22,0,9,13,22,0,0,2,20,0,-45.34,-2.06,285.59,-58.41,-3238.24,-147.19,16455.54,-3484.52,1509246.71,1,19,364.96,21710.64,1.4181,
2022-11-13,TRADED,7,0,6,1,7,0,0,0,7,0,-58.28,-8.33,-2.49,-19.13,-3462.94,-494.71,-148.02,-1136.19,1505783.77,0,7,58.28,3462.94,0.2294,
2022-11-14,TRADED,15,0,9,6,15,0,0,1,14,0,-636.42,-42.43,374.87,-287.12,-38643.02,-2576.20,22339.19,-17154.76,1467140.74,1,14,1011.29,60982.23,3.9907,
2022-11-15,TRADED,7,0,5,2,7,0,0,1,6,0,38.76,5.54,187.06,-61.69,2468.41,352.63,11310.77,-3666.16,1469609.15,1,6,148.30,8842.36,0.5981,
