date,status,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2021-06-30,TRADED,4,0,1,3,4,0,0,0,0,4,0,-474.56,-118.64,-57.65,-170.29,-13566.69,-3391.67,-1611.13,-4886.76,925115.81,0,4,474.56,13566.70,1.4453,
2021-07-01,TRADED,3,0,2,1,3,0,0,0,0,3,0,-229.94,-76.65,-54.29,-104.08,-6583.80,-2194.60,-1559.96,-2972.74,918532.02,0,3,229.94,6583.79,0.7117,
2021-07-02,TRADED,15,0,11,4,13,2,0,0,2,13,0,-342.96,-22.86,365.51,-140.47,-10280.60,-685.37,10909.75,-4201.44,908251.41,1,11,724.13,21740.68,2.3558,
2021-07-03,TRADED,2,0,2,0,2,0,0,0,0,2,0,-213.01,-106.50,-80.99,-132.02,-6303.55,-3151.78,-2357.98,-3945.57,901947.86,0,2,213.01,6303.55,0.6940,
2021-07-04,TRADED,2,0,2,0,1,1,0,0,1,1,0,408.17,204.09,509.05,-100.88,11914.97,5957.49,14768.02,-2853.05,913862.84,1,1,100.88,2853.04,0.3112,
2021-07-05,TRADED,3,0,1,2,2,1,0,0,1,2,0,-18.39,-6.13,136.63,-123.81,-405.02,-135.01,4004.52,-3496.16,913457.82,1,2,155.02,4409.54,0.4825,
2021-07-06,TRADED,16,0,8,8,15,1,0,0,1,15,0,-661.10,-41.32,336.49,-144.47,-19394.16,-1212.14,9883.12,-4260.93,894063.66,1,14,868.12,25472.88,2.7886,
2021-07-07,TRADED,10,0,7,3,8,2,0,0,3,7,0,48.34,4.83,396.85,-118.76,1364.39,136.44,11553.25,-3484.27,895428.05,2,4,342.77,10022.62,1.1210,
2021-07-08,TRADED,1,0,0,1,0,1,0,0,1,0,0,357.29,357.29,357.29,357.29,10822.87,10822.87,10822.87,10822.87,906250.92,1,0,0.00,0.00,0.0000,
2021-07-09,TRADED,11,0,6,5,9,2,0,0,2,9,0,-517.72,-47.07,285.42,-172.45,-15747.01,-1431.55,8699.30,-5234.50,890503.92,1,6,803.14,24446.30,2.6719,
2021-07-10,TRADED,5,0,5,0,4,1,0,0,1,4,0,-305.18,-61.04,7.90,-125.42,-9029.53,-1805.91,234.38,-3718.19,881474.38,1,3,305.18,9029.54,1.0140,
2021-07-11,TRADED,12,0,6,6,9,3,0,0,3,9,0,272.35,22.70,420.92,-95.65,7999.97,666.66,12435.64,-2851.15,889474.36,2,5,405.69,12065.61,1.3688,
2021-07-12,TRADED,2,0,1,1,1,1,0,0,1,1,0,126.68,63.34,189.48,-62.80,3727.68,1863.84,5565.91,-1838.23,893202.04,1,1,62.80,1838.23,0.2067,
2021-07-13,TRADED,5,0,1,4,4,1,0,0,1,4,0,100.62,20.12,263.85,-104.63,3071.30,614.26,7984.59,-3144.53,896273.35,1,4,163.23,4913.29,0.5501,
2021-07-14,TRADED,6,0,2,4,4,2,0,0,2,4,0,252.90,42.15,342.04,-69.22,7692.15,1282.03,10449.03,-2132.73,903965.50,1,3,121.88,3761.40,0.4144,
2021-07-15,TRADED,6,0,4,2,5,1,0,0,1,5,0,145.03,24.17,425.84,-84.41,4502.01,750.34,13107.11,-2585.88,908467.50,1,5,280.81,8605.11,0.9519,
2021-07-16,TRADED,12,0,7,5,10,2,0,0,2,10,0,230.97,19.25,375.54,-136.44,7311.14,609.26,11819.05,-4276.89,915778.64,2,6,179.83,5643.98,0.6125,
2021-07-17,TRADED,12,0,6,6,10,2,0,0,2,10,0,-346.72,-28.89,294.75,-122.75,-10965.55,-913.80,9315.69,-3895.13,904813.09,1,7,641.47,20281.24,2.1923,
2021-07-18,TRADED,13,0,3,10,9,4,0,0,4,9,0,76.16,5.86,282.66,-135.17,2427.75,186.75,8910.41,-4237.68,907240.83,2,3,211.98,6659.01,0.7331,
2021-07-19,TRADED,9,0,4,5,7,2,0,0,2,7,0,-132.33,-14.70,160.62,-139.21,-4169.26,-463.25,5062.06,-4378.45,903071.57,1,6,347.95,10971.25,1.2029,
2021-07-20,HELD,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,903071.57,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2021-07-21,TRADED,6,0,3,3,4,2,0,0,3,3,0,471.72,78.62,393.36,-39.09,15803.98,2634.00,13177.57,-1315.70,918875.55,2,3,86.66,2913.42,0.3221,
2021-07-22,TRADED,9,0,5,4,7,2,0,0,2,7,0,-184.01,-20.45,129.79,-114.90,-5755.91,-639.55,4033.61,-3564.56,913119.65,1,4,313.80,9789.52,1.0654,
2021-07-23,TRADED,16,0,9,7,12,4,0,0,4,12,0,243.80,15.24,440.81,-129.67,7550.11,471.88,13652.69,-3993.97,920669.76,1,9,504.95,15574.49,1.6805,
2021-07-24,TRADED,1,0,1,0,0,1,0,0,1,0,0,235.67,235.67,235.67,235.67,6970.78,6970.78,6970.78,6970.78,927640.54,1,0,0.00,0.00,0.0000,
2021-07-25,TRADED,11,0,5,6,7,4,0,0,4,7,0,222.24,20.20,322.83,-126.20,6507.11,591.56,9386.84,-3705.88,934147.64,1,4,385.62,11277.92,1.2049,
2021-07-26,TRADED,1,0,0,1,1,0,0,0,0,1,0,-52.69,-52.69,-52.69,-52.69,-1390.37,-1390.37,-1390.37,-1390.37,932757.27,0,1,52.69,1390.37,0.1488,
2021-07-27,TRADED,6,0,4,2,5,1,0,0,1,5,0,-169.97,-28.33,267.63,-166.12,-4511.82,-751.97,7091.75,-4407.98,928245.46,1,5,437.60,11603.56,1.2440,
2021-07-28,TRADED,4,0,3,1,4,0,0,0,0,4,0,-430.99,-107.75,-64.75,-174.71,-10850.62,-2712.65,-1636.96,-4411.28,917394.83,0,4,430.99,10850.63,1.1689,
2021-07-29,TRADED,22,0,12,10,19,3,0,0,3,19,0,-1149.53,-52.25,359.71,-185.95,-28823.50,-1310.16,9039.95,-4680.61,888571.33,2,10,1149.53,28823.50,3.1419,
2021-07-30,TRADED,8,0,3,5,6,2,0,0,2,6,0,187.04,23.38,438.90,-184.53,4734.86,591.86,11045.11,-4608.70,893306.19,1,4,213.07,5325.77,0.5994,
2021-07-31,TRADED,8,0,2,6,6,2,0,0,2,6,0,-139.46,-17.43,253.28,-157.98,-3398.73,-424.84,6075.62,-3814.99,889907.48,1,5,392.74,9474.33,1.0606,
2021-08-01,TRADED,15,0,11,4,12,3,0,0,3,12,0,45.49,3.03,468.40,-198.97,1161.28,77.42,11280.01,-4753.00,891068.76,2,9,790.50,18941.55,2.1261,
2021-08-02,TRADED,1,0,0,1,0,1,0,0,1,0,0,413.45,413.45,413.45,413.45,10354.84,10354.84,10354.84,10354.84,901423.60,1,0,0.00,0.00,0.0000,
2021-08-03,TRADED,3,0,0,3,2,1,0,0,1,2,0,390.05,130.02,580.53,-162.11,9759.60,3253.20,14725.70,-4228.93,911183.20,1,2,190.48,4966.10,0.5421,
2021-08-04,TRADED,8,0,2,6,6,2,0,0,2,6,0,215.50,26.94,466.99,-151.34,5700.36,712.54,12246.18,-3949.04,916883.55,1,4,306.82,7993.42,0.8773,
2021-08-05,TRADED,4,0,2,2,3,1,0,0,1,3,0,-257.62,-64.41,100.32,-189.25,-6566.09,-1641.52,2567.91,-4816.21,910317.45,1,2,284.14,7248.70,0.7900,
2021-08-06,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,910317.45,0,0,0.00,0.00,0.0000,
2021-08-07,TRADED,3,0,3,0,1,2,0,0,3,0,0,831.54,277.18,551.60,6.49,19119.90,6373.30,12691.29,150.11,929437.35,3,0,0.00,0.00,0.0000,
2021-08-08,TRADED,6,0,2,4,5,1,0,0,1,5,0,-337.92,-56.32,261.51,-187.85,-7619.42,-1269.90,5910.45,-4225.23,921817.94,1,4,411.58,9304.64,0.9993,
2021-08-09,TRADED,1,0,0,1,1,0,0,0,0,1,0,-106.84,-106.84,-106.84,-106.84,-2437.09,-2437.09,-2437.09,-2437.09,919380.84,0,1,106.84,2437.10,0.2644,
2021-08-10,TRADED,15,0,7,8,12,3,0,0,3,12,0,-454.96,-30.33,296.05,-179.43,-9992.17,-666.14,6469.36,-3925.95,909388.67,3,9,706.93,15473.53,1.6731,
2021-08-11,TRADED,12,0,7,5,11,1,0,0,1,11,0,-582.88,-48.57,423.64,-207.82,-12753.41,-1062.78,9271.34,-4539.49,896635.28,1,10,898.63,19687.87,2.1650,
2021-08-12,TRADED,6,0,2,4,5,1,0,0,1,5,0,116.38,19.40,562.88,-188.28,2551.00,425.17,12250.58,-4102.13,899186.29,1,5,446.50,9699.57,1.0818,
2021-08-13,TRADED,2,0,1,1,1,1,0,0,1,1,0,88.99,44.49,161.69,-72.70,1979.61,989.80,3603.58,-1623.97,901165.90,1,1,72.70,1623.98,0.1806,
2021-08-14,TRADED,5,0,0,5,3,2,0,0,2,3,0,64.06,12.81,467.62,-277.98,1337.82,267.56,9932.30,-5921.23,902503.72,1,2,385.86,8215.80,0.9117,
2021-08-15,TRADED,9,0,4,5,6,3,0,0,3,6,0,839.75,93.31,701.22,-180.60,17966.89,1996.32,14997.67,-3823.67,920470.62,2,4,239.77,5079.08,0.5628,
2021-08-16,TRADED,1,0,1,0,1,0,0,0,0,1,0,-104.10,-104.10,-104.10,-104.10,-2210.10,-2210.10,-2210.10,-2210.10,918260.52,0,1,104.10,2210.10,0.2401,
2021-08-17,TRADED,5,0,2,3,2,3,0,0,3,2,0,1268.64,253.73,526.17,-100.60,27366.36,5473.27,11313.99,-2168.55,945626.88,1,1,100.60,2168.54,0.2313,
2021-08-18,TRADED,6,0,3,3,3,3,0,0,3,3,0,273.86,45.64,238.16,-221.00,6072.26,1012.04,5283.26,-4889.25,951699.13,3,3,349.91,7731.03,0.8176,
2021-08-19,TRADED,5,0,1,4,3,2,0,0,2,3,0,743.62,148.72,551.38,-103.64,16529.74,3305.95,12262.06,-2300.53,968228.88,1,2,165.81,3679.74,0.3866,
2021-08-20,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,968228.88,0,0,0.00,0.00,0.0000,
2021-08-21,TRADED,8,0,3,5,6,2,0,0,2,6,0,407.55,50.94,599.63,-156.78,8258.13,1032.27,12218.70,-3229.12,976487.01,1,4,288.32,5875.81,0.6016,
2021-08-22,TRADED,17,0,8,9,16,1,0,0,1,16,0,-697.28,-41.02,471.15,-183.31,-14233.29,-837.25,9613.75,-3751.15,962253.70,1,14,950.07,19368.64,1.9835,
2021-08-23,TRADED,6,0,3,3,5,1,0,0,1,5,0,37.68,6.28,456.49,-141.01,784.92,130.82,9213.16,-2835.31,963038.62,1,5,418.81,8428.24,0.8759,
2021-08-24,TRADED,10,0,3,7,7,3,0,0,3,7,0,703.84,70.38,630.20,-131.49,14214.21,1421.42,12685.62,-2651.34,977252.84,2,7,539.91,10868.35,1.1139,
2021-08-25,TRADED,4,0,0,4,3,1,0,0,1,3,0,187.52,46.88,467.05,-183.32,3823.98,955.99,9646.96,-3831.33,981076.82,1,2,222.77,4653.54,0.4721,
2021-08-26,HELD,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,981076.82,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2021-08-27,TRADED,12,0,10,2,9,3,0,0,3,9,0,41.45,3.45,573.39,-201.49,827.77,68.98,12120.47,-4258.36,981904.60,1,6,740.97,15727.37,1.6031,
2021-08-28,TRADED,11,0,6,5,9,2,0,0,2,9,0,-613.62,-55.78,262.81,-168.11,-12556.59,-1141.51,5382.58,-3425.73,969348.01,1,3,651.65,13335.66,1.3581,
2021-08-29,TRADED,7,0,5,2,5,2,0,0,2,5,0,-138.31,-19.76,290.26,-181.89,-2861.30,-408.76,5923.83,-3724.64,966486.71,1,2,217.81,4466.48,0.4608,
2021-08-30,TRADED,12,0,8,4,9,3,0,0,3,9,0,-292.26,-24.36,492.66,-244.58,-6005.93,-500.49,10174.87,-5045.99,960480.76,1,6,489.67,10080.13,1.0430,
2021-08-31,TRADED,6,0,3,3,5,1,0,0,1,5,0,-102.55,-17.09,556.90,-216.18,-2132.11,-355.35,11730.58,-4557.48,958348.65,1,5,659.45,13862.69,1.4433,
2021-09-01,TRADED,10,0,4,6,7,3,0,0,3,7,0,175.61,17.56,689.76,-207.09,3598.30,359.83,14521.17,-4397.79,961946.95,2,5,813.84,17249.94,1.8000,
2021-09-02,TRADED,8,0,5,3,7,1,0,0,1,7,0,-593.82,-74.23,81.71,-203.91,-12012.56,-1501.57,1645.93,-4110.55,949934.40,1,7,675.53,13658.48,1.4199,
2021-09-03,TRADED,10,0,3,7,9,1,0,0,1,9,0,-370.58,-37.06,732.89,-221.84,-7518.42,-751.84,14720.35,-4498.34,942415.99,1,7,813.68,16446.24,1.7313,
2021-09-04,TRADED,22,0,11,11,16,6,0,0,6,16,0,-159.02,-7.23,563.82,-190.95,-3160.60,-143.66,11276.37,-3841.44,939255.38,2,5,989.67,19780.49,2.0989,
2021-09-05,TRADED,14,0,8,6,12,2,0,0,2,12,0,-429.47,-30.68,588.19,-187.48,-8628.15,-616.30,11715.99,-3736.06,930627.23,2,12,1114.23,22274.24,2.3715,
2021-09-06,TRADED,9,0,8,1,6,3,0,0,4,5,0,453.70,50.41,439.46,-167.94,8709.97,967.77,8475.15,-3265.56,939337.19,3,4,405.35,7889.77,0.8478,
2021-09-07,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,939337.19,0,0,0.00,0.00,0.0000,
2021-09-08,TRADED,9,0,3,6,8,1,0,0,1,8,0,-1000.15,-111.13,47.57,-202.63,-21589.16,-2398.80,1024.57,-4384.13,917748.03,1,6,1000.15,21589.16,2.2983,
2021-09-09,TRADED,22,0,13,9,20,2,0,0,2,20,0,-1130.71,-51.40,245.30,-180.83,-24448.93,-1111.32,5300.19,-3881.96,893299.11,1,10,1130.71,24448.92,2.6640,
2021-09-10,TRADED,9,0,6,3,7,2,0,0,2,7,0,-430.21,-47.80,143.47,-169.06,-9225.72,-1025.08,3086.25,-3621.57,884073.39,1,5,465.87,9992.24,1.1181,
2021-09-11,TRADED,8,0,5,3,7,1,0,0,1,7,0,-147.55,-18.44,294.73,-135.67,-3261.34,-407.67,6481.13,-2983.76,880812.05,1,6,400.60,8823.51,0.9918,
2021-09-12,TRADED,8,0,3,5,6,2,0,0,2,6,0,257.13,32.14,529.07,-200.22,5544.26,693.03,11554.78,-4432.72,886356.31,1,5,330.58,7303.72,0.8292,
2021-09-13,TRADED,3,0,1,2,3,0,0,0,0,3,0,-437.82,-145.94,-70.18,-202.71,-9753.94,-3251.31,-1566.70,-4499.85,876602.37,0,3,437.82,9753.94,1.1005,
2021-09-14,TRADED,2,0,2,0,1,1,0,0,1,1,0,52.69,26.35,171.99,-119.30,1180.65,590.33,3836.82,-2656.17,877783.02,1,1,119.30,2656.17,0.3030,
2021-09-15,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,877783.02,0,0,0.00,0.00,0.0000,
2021-09-16,TRADED,16,0,5,11,14,2,0,0,2,14,0,-831.85,-51.99,426.69,-236.70,-17369.58,-1085.60,8910.33,-4938.37,860413.45,1,10,1258.54,26279.90,2.9939,
2021-09-17,TRADED,20,0,8,12,16,4,0,0,4,16,0,-203.37,-10.17,437.28,-244.31,-4084.09,-204.20,9199.51,-5081.74,856329.35,2,14,1431.41,29886.90,3.4736,
2021-09-18,TRADED,6,0,3,3,5,1,0,0,1,5,0,-590.33,-98.39,214.80,-326.41,-12318.04,-2053.01,4511.51,-6817.33,844011.31,1,3,590.33,12318.04,1.4385,
2021-09-19,TRADED,10,0,2,8,8,2,0,0,2,8,0,361.49,36.15,591.58,-189.79,7640.28,764.03,12410.69,-3951.24,851651.58,2,8,503.27,10452.78,1.2385,
2021-09-20,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,851651.58,0,0,0.00,0.00,0.0000,
2021-09-21,TRADED,12,0,3,9,11,1,0,0,1,11,0,-781.71,-65.14,49.39,-134.30,-18088.13,-1507.34,1147.79,-3112.59,833563.46,1,11,831.10,19235.91,2.2587,
2021-09-22,TRADED,11,0,6,5,10,1,0,0,1,10,0,-450.07,-40.92,522.04,-198.24,-10633.75,-966.70,12373.20,-4675.07,822929.71,1,10,972.11,23006.95,2.7601,
2021-09-23,TRADED,6,0,5,1,4,2,0,0,2,4,0,156.53,26.09,436.95,-192.01,3573.11,595.52,9996.43,-4397.12,826502.83,1,3,264.50,6061.00,0.7365,
2021-09-24,TRADED,8,0,5,3,8,0,0,0,0,8,0,-738.87,-92.36,-15.68,-194.18,-16660.34,-2082.54,-353.97,-4359.74,809842.49,0,8,738.87,16660.34,2.0158,
2021-09-25,TRADED,28,0,13,15,26,2,0,0,2,26,0,-1538.95,-54.96,509.54,-206.70,-36319.51,-1297.13,11840.38,-4865.31,773522.97,1,21,2048.49,48159.90,5.8611,
2021-09-26,TRADED,6,0,3,3,5,1,0,0,1,5,0,-201.97,-33.66,180.88,-123.81,-4716.53,-786.09,4252.81,-2884.37,768806.45,1,3,202.28,4744.91,0.6134,
2021-09-27,TRADED,9,0,5,4,8,1,0,0,1,8,0,-176.74,-19.64,557.78,-199.72,-3853.33,-428.15,12973.99,-4560.73,764953.12,1,8,734.52,16827.32,2.1524,
2021-09-28,TRADED,1,0,0,1,0,1,0,0,1,0,0,574.28,574.28,574.28,574.28,13546.29,13546.29,13546.29,13546.29,778499.42,1,0,0.00,0.00,0.0000,
2021-09-29,TRADED,4,0,2,2,3,1,0,0,1,3,0,321.75,80.44,563.16,-112.88,7680.14,1920.04,13444.86,-2685.46,786179.55,1,3,241.41,5764.73,0.7279,
